,product_id,date_posted,review_title,review_text
0,112162,2024-06-15,Helps calm you down,"It has helped me calm down and fall asleep most nights, so i don't question its ingredient quality. For the most stressful days though, I still need a prescription pull. For those without chronic or severe insomnia, i recommend giving this a go!"
1,112162,2024-07-21,Good,Good quality product for sleeping aid. Enough dosage to make your sleep better 
2,112162,2023-11-08,It is work,I love it. and I will buy it again. Better Sleep all night.
3,112162,2024-09-12,,It is effective for deep sleep for me and my husband 
4,112162,2024-04-13,Good ,I like it so far. It helps me sleep. I will continue to use it. 
5,112162,2023-03-10,Works pretty well,I think it's incredibly difficult to find an effective sleep supplement. I've tried dozens and most don't help at all and some even make insomnia worse. This one works if I take it in addition to extra tryptophan.
6,112162,2023-02-25,,Very good quality and ingredients nice packaging alot of benefits nice supplements good taste
7,112162,2022-07-11,,So far the most suitable sleep supplement for me after trying so many other brands. I take 1 cap of this Ez doze with 1 cap of Ez doze plus to keep the melatonin at 1mg.
8,112162,2022-01-18,,Good melatonin 
9,112162,2024-04-22,Not Twelve,"You get a great night's sleep, deep sleep, and wake up rested and in a good mood. Quality and balanced composition, not addictive. This is the third time I’ve bought it and alternated it with other herbal preparations. I really liked it 👍"
10,112162,2024-06-18,,"Those who suffer from insomnia can benefit from it, but it is not possible if you see its full effect. Avoid coffee after 5 pm."
11,112162,2022-11-08,,"Nutrition 2mg Melatonin Time Release with Vitamin B12 to Wake Easily Dietary Supplement 30-Day Supply Fall Asleep Fast - Our formula contains 2mg of melatonin and a powerful blend of proven ingredients for effective and fast sleep support; soothes the mind and body, relieves anxiety and promotes rapid progress & better sleep. Non-addictive and drowsy - will help you fall asleep faster and wake up rested. Our formula was designed for maximum effectiveness without the dependency-inducing or morning fatigue-causing ingredients commonly found in over-the-counter sleeping pills. & other sleep aids. Formulated with proven ingredients by a doctor. Our formula combines optimal dosages of clinically proven natural ingredients. A blend of premium ingredients including GAMBAST St. John's Wort, L-Theanine & Melatonin is fortified with a sustained release capsule containing vitamin B12 to help you wake up refreshed."
12,112162,2023-09-02,highly recommended,"I suffer from anxiety and that prevented me from sleeping continuously, I take 1 capsule about 30 minutes before going to sleep and it feels like sleep is coming naturally, I don't wake up during the night and when I wake up I feel rested and I'm not sleepy during the day (which happened to me with narcotics)"
13,112162,2023-11-24,Excellent capsules!,"Top quality capsules, comfortable size, natural ingredients. The result does not keep you waiting. I recommend"
14,112162,2022-09-22,,"I bought it recently, but as a first experience, I liked it very much, as I always suffer from sleep problems and difficulty in deep sleep. I took this product based on the good reviews that I reviewed on iHerb, as well as because it contains herbs and vitamins that help to enter and deepen sleep."
15,112162,2023-03-19,,"A soft sleeping pill of high quality. I took it for myself and a friend, she really liked it. The advantage over other drugs is that you wake up in the morning with a fresh head, a convenient size and a natural ingredient! I recommend!"
16,112162,2022-12-23,,"The packaging is excellent, the taste is excellent, the quantity is good, the quality is excellent, useful to an acceptable extent, and the repetition I do not think"
17,112162,2022-10-26,,"I bought it on the advice of my friend, she is also a doctor, an excellent composition and an excellent result. I started taking it, I am very satisfied. I recommend it for purchase."
18,112162,2023-04-04,,"Unfortunately, I bought it based on the reviews. I advise not to buy it, wasting money in vain. I said that I will not evaluate it until after I war it. He buys on your evaluation of the product, so become honest in his evaluation. Give him less than a star yet"
19,112162,2023-04-11,,"It is very sweet, it has a flavor closer to milk, but it is strange, but I take it to sleep quietly and I suffer from anxiety"
20,112162,2022-11-20,Excellent!,"Everything great! Again, fast delivery. Will order again next time!"
21,112162,2023-03-24,My name,"I won't go back to buy it on a daily basis for a month, two pills, and sleep adjusts, but unfortunately it doesn't adjust and nothing. I completed two weeks and generally stopped sleeping pills in the long run that cause Alzheimer's"
22,112162,2023-09-06,,"Very effective, I feel very relaxed after eating, fall asleep easily, and wake up without headache and dizziness"
23,112162,2023-07-18,,"I take this melatonin for the first time, the quality, the taste of the ingredients, the size of the capsules is perfect."
24,112162,2022-11-05,,"Elegant and very rich composition. In addition to melatonin, there are also a large number of ingredients"
25,112162,2023-05-06,Good,"I bought it for my family, and my family found it effective after eating it, and the quality of sleep has greatly improved"
26,112162,2022-02-22,Ok,the best melatonin
