,Unnamed: 0,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,0,115403,2024-10-02,"Terra Origin, Healthy Sleep & Wake","Love the products of this company, mainly the ingredients.
I can't feel anything physically yet but I have been taking it consistently for a little over two months and I think my sleep has improved a little I have a severe case of insomnia Good quality and ingredient. Size came in good size.
Taste better. Package good.","{'neg': 0.044, 'neu': 0.631, 'pos': 0.325, 'compound': 0.9646}",0.9646,pos
1,1,115403,2024-08-26,"Awesome product, highly recommended.",Makes a real difference to sleep quality. The fact that it contains GABA and l-tryptophan helps to calm an over-busy and anxious brain. Can't recommend it highly enough.,"{'neg': 0.128, 'neu': 0.719, 'pos': 0.153, 'compound': 0.1999}",0.1999,pos
2,2,115403,2024-08-15,Great ,Great for taking before sleeping. I feel more refreshed in the morning and I sleep better. Will buy this again and recommend to my friends!,"{'neg': 0.0, 'neu': 0.596, 'pos': 0.404, 'compound': 0.9168}",0.9168,pos
3,3,115403,2024-07-26,Love,"I've been using these for a week, and already I noticed I'm falling asleep quicker, and my mind isn't racing as much. I wake up well rested. This company has fantastic quality products. ","{'neg': 0.047, 'neu': 0.787, 'pos': 0.166, 'compound': 0.6249}",0.6249,pos
4,4,115403,2024-02-01,Amazing for sleeping,Very good quality. I like the ingredients because there is a good dosage of them. I take one capsule every night and sleep very well. There is no taste of the capsule. ,"{'neg': 0.058, 'neu': 0.636, 'pos': 0.306, 'compound': 0.8535}",0.8535,pos
5,5,115403,2023-11-13,very effective,"Very effective taken a couple of hours before I go to bed. Main benefit is helping me to fall and stay asleep. Good quality, and dosage seems appropriate. Large size capsu and doesn't taste the best but its worth it.","{'neg': 0.049, 'neu': 0.723, 'pos': 0.228, 'compound': 0.7107}",0.7107,pos
6,6,115403,2023-03-02,,"I’ve had sleep issues for 12 years. I’ve taken sleeping tablets or strong pain relief to help. This has allowed me to forget sleeping tablets altogether and halve my pain medication at night. I don’t wake feeling refreshed, but I wake feeling a lot better than I had done when going to sleep at 02:00 or 03:00 and waking at 07:00 every day. Some nights I didn’t get any sleep at all and that hasn’t happened since I started taking these. ** TAKE TWO HRS BEFORE YOUR PREFERRED BED TIME**","{'neg': 0.061, 'neu': 0.801, 'pos': 0.138, 'compound': 0.7311}",0.7311,pos
7,7,115403,2024-03-08,Relatively Ineffective ,Have taken over the past month. These smell absolutely vile. I cant really say it helps me to fall asleep (no sedation). My sleep quality is mildly improved and I wake feeling somewhat more refreshed then usual. Cant say they are worth it for me. ,"{'neg': 0.085, 'neu': 0.734, 'pos': 0.181, 'compound': 0.4535}",0.4535,pos
8,8,115403,2023-09-13,Works like a charm!,"This wonderful pill drastically improved my sleep quality.  From falling asleep quickly and effortlessly, to sleeping thruogh the night without waking up (and I have two night-prowling cats, so that's quite a feat!) to waking up feeling well-rested and not even a bit sleepy, it does everything a sleeping pill should. I am buying another bottle, and highly recommend to try it.","{'neg': 0.025, 'neu': 0.8, 'pos': 0.175, 'compound': 0.8685}",0.8685,pos
9,9,115403,2023-08-12,,"I took this before bed and slept like a baby, I didnt wake up at night and I didnt have any bad dreams, Im a person who has trouble sleeping and this was so helpful, it smells like ACV which is a bit weird since it doesnt contain any, doesnt cause any bloating or stomach pain ","{'neg': 0.121, 'neu': 0.658, 'pos': 0.222, 'compound': 0.7555}",0.7555,pos
10,10,115403,2024-08-28,Great ,1capsule with 3 melatonin 30 minutes before bed make me sleep well. I love it.,"{'neg': 0.0, 'neu': 0.636, 'pos': 0.364, 'compound': 0.743}",0.743,pos
11,11,115403,2024-07-31,Great for sleep issues,"I am very happy with my purchase, it is a wonderful herbal blend helps me sleep like a baby ","{'neg': 0.0, 'neu': 0.484, 'pos': 0.516, 'compound': 0.9152}",0.9152,pos
12,12,115403,2024-07-22,This is an amazing product ,This is the best to get a good night of sleep!,"{'neg': 0.0, 'neu': 0.52, 'pos': 0.48, 'compound': 0.8122}",0.8122,pos
13,13,115403,2024-06-11,,Fantastic product.  My son is a very light sleeper. He takes occasionally when he has several nights of poor sleep.  Resets his sleeping cycle.   ,"{'neg': 0.112, 'neu': 0.758, 'pos': 0.13, 'compound': 0.128}",0.128,pos
14,14,115403,2024-05-16,Liked,"Good brand.
Great ingredients.
Didn’t use it for long time but I think it works/","{'neg': 0.0, 'neu': 0.727, 'pos': 0.273, 'compound': 0.5423}",0.5423,pos
15,15,115403,2024-05-09,,"Great quality and package , perfect for frequent usage. Feeling happy ","{'neg': 0.0, 'neu': 0.316, 'pos': 0.684, 'compound': 0.9186}",0.9186,pos
16,16,115403,2024-03-27,Good blend,"Very happy with the herb blend, helps relax before bedtime ","{'neg': 0.0, 'neu': 0.424, 'pos': 0.576, 'compound': 0.8588}",0.8588,pos
17,17,115403,2024-02-28,Good night sleep,"High quality ingredients. Easy to swallow. It has a strange smell, but you get used to it quickly.","{'neg': 0.076, 'neu': 0.817, 'pos': 0.106, 'compound': 0.1406}",0.1406,pos
18,18,115403,2024-01-10,Great,I use it regularly to help falling asleep deeply and fast.,"{'neg': 0.13, 'neu': 0.65, 'pos': 0.22, 'compound': 0.2732}",0.2732,pos
19,19,115403,2023-11-12,Great,"Quite balanced, really helps to fall asleep, even with some muscle pain.","{'neg': 0.201, 'neu': 0.608, 'pos': 0.192, 'compound': -0.037}",-0.037,neu
20,20,115403,2023-08-29,,"Love the products of this company, mainly the ingredients.
I can’t feel anything physically yet but I have been taking it consistently for a little over two months and I think my sleep has improved a little (I have a severe case of insomnia)","{'neg': 0.067, 'neu': 0.782, 'pos': 0.151, 'compound': 0.5783}",0.5783,pos
21,21,115403,2024-10-17,Effective ,Very effective taken an hour before sleep. No weird taste when swallowing because but smell weird while open the bottle.,"{'neg': 0.216, 'neu': 0.69, 'pos': 0.095, 'compound': -0.2031}",-0.2031,neg
22,22,115403,2024-07-17,,Good quality and ingredient. Size came in good size. Taste better. Package good.,"{'neg': 0.0, 'neu': 0.437, 'pos': 0.563, 'compound': 0.891}",0.891,pos
23,23,115403,2024-04-26,Helps sleep ,I’ve been struggling with sleep and under a lot of stress and this seems to help calm me before bed ,"{'neg': 0.219, 'neu': 0.586, 'pos': 0.195, 'compound': -0.1531}",-0.1531,neg
24,24,115403,2024-02-27,Good Product ,"The product received as described exactly, quality was great and its effectiveness is superb.","{'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.8481}",0.8481,pos
25,25,115403,2024-01-07,,"It is good to improve the sleeping, and quality is good and  ingredients are varied ","{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.8271}",0.8271,pos
26,26,115403,2023-10-05,Great product,I have found this product to be very effective for my chronic insomnia. I am able to get more than my regular 3-4 hours a day which is not enough sleep. This helps me to get the rest I need to function.,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.7178}",0.7178,pos
27,27,115403,2023-09-21,Effective! ,"Best sleep supplement I’ve tried! It has herbs +melatonin. Calming, relaxing and puts me to sleep. I have a lot of trouble falling asleep normally and this works for me. I’ll absolutely keep using it. ","{'neg': 0.101, 'neu': 0.656, 'pos': 0.243, 'compound': 0.7959}",0.7959,pos
28,28,115403,2023-09-07,First product that works for me,I have tried a lot of different brands and products  with or without melatonin and this is the first product that makes me sleep 2 to  3 hours longer before I wake up at night. I'm happy with it.,"{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.5719}",0.5719,pos
29,29,115403,2023-09-01,,My dad take this before bed time. The effect is not yet clear but he is taking it to reset his body clock. I hope it works. ,"{'neg': 0.054, 'neu': 0.815, 'pos': 0.131, 'compound': 0.5037}",0.5037,pos
