,Unnamed: 0,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,0,106752,2024-04-23,helps my child fall asleep,"It does the work, help my daughter fall asleep faster.
Without this, she would go to bed late and lay in bed for almost an hour before falling asleep.
Now she takes one gummy bear, lays in the dark and falls asleep within 20 minutes. 
She didn't like the taste at first, as these are very sweet, but after a while it grew on her and now she loves it.
Will buy again.","{'neg': 0.036, 'neu': 0.849, 'pos': 0.115, 'compound': 0.8015}",0.8015,pos
1,1,106752,2024-03-20,,"

not first time to order. i am always ordering all my vitamins from iherb 
best quality and best packaging ever 
and the most important very fast delivery 
thank you","{'neg': 0.0, 'neu': 0.644, 'pos': 0.356, 'compound': 0.9225}",0.9225,pos
2,2,106752,2024-01-12,Love the taste,"My son loves the taste of these, he says they’re like peach iced tea. Never complains about taking them and is now getting an extra hour of sleep every night. ","{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.8118}",0.8118,pos
3,3,106752,2024-01-06,,My 9 year old takes this and is asleep within half an hour. I was paying $50 aud a month for his melatonin and this works just as great,"{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.6249}",0.6249,pos
4,4,106752,2023-12-06,Works great,I wasn’t sure if it would work but it does and completely changed my daughter’s sleep schedule. She’s more well behaved now because she actually gets sleep,"{'neg': 0.0, 'neu': 0.835, 'pos': 0.165, 'compound': 0.5775}",0.5775,pos
5,5,106752,2023-10-21,The best,"My kids love the flavour of these ,great size and only need to take half before bed to help with their sleep. The cost is good and good quality for money. Happy with Ingredient list too. ","{'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.9661}",0.9661,pos
6,6,106752,2023-01-10,Excellent for adults as well,"They taste great, like melon. They use 1.5mg, which I think is fine. Adults can take two of these. They also use a typical herb blend with passion flower, camomile and lemon balm, which can help with relaxation and sleeping. Moreover, they use sweetener instead of sugar, in case you don't want to brush your teeth after taking them every time, or in case you rely on low-carb food. Great product.","{'neg': 0.015, 'neu': 0.728, 'pos': 0.258, 'compound': 0.9656}",0.9656,pos
7,7,106752,2024-03-23,,"My grandson didn’t really like the flavour but he is fussy. He prefers the strawberry flavoured, they seem to help him settle and sleep ","{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.6648}",0.6648,pos
8,8,106752,2023-02-24,,"great quality product. it really works as intended. Will definitely get more soon! Thank you so much for this. it was made of high qualiy ingredients. Plus the packaging and sizes were perfect. over all good quality. i love the smell and the looks of it. im looking forward to purchasing another one!
","{'neg': 0.0, 'neu': 0.687, 'pos': 0.313, 'compound': 0.9681}",0.9681,pos
9,9,106752,2023-10-02,Great!!!,"Finally, I found something amazing. This is a high-quality product with excellent packaging. It has high benefits and nice impact. The price is suitable and is considered one of the lowest in the market. I got free shipping because I ordered a few items in one shipment and the order was delivered in a short amount of time. I really recommend people to buy this product burst.","{'neg': 0.035, 'neu': 0.711, 'pos': 0.255, 'compound': 0.9468}",0.9468,pos
