,Unnamed: 0,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,0,18995,2024-03-20,amazing product for relaxation,this product has great quality ingredients and has the perfect dosage size. I can see many benefits without any concern. it has no taste and it affects me quickly and sometimes helps me sleep a bit. I really recommend it. it's a great herb with many benefits and can be used as a tea,"{'neg': 0.033, 'neu': 0.624, 'pos': 0.342, 'compound': 0.9652}",0.9652,pos
1,1,18995,2024-05-31,Great Quality,"Great for sleep and gym, ingredient is true to what it says, size is okay, product is efficient, packaging is good. Have less cramps during training the next day, energy is there too. Has no taste. Quality is good, increased metabolism as well. Dosage is just right, and it benefits the liver.","{'neg': 0.032, 'neu': 0.59, 'pos': 0.378, 'compound': 0.9686}",0.9686,pos
2,2,18995,2024-08-30,,"I combine passion flower and lemon balm before bedtime to enhance my sleep quality. The calming effects of both herbs work synergistically, helping me relax and drift off more easily. This natural blend has become an essential part of my nighttime routine, allowing me to enjoy a more restful night.","{'neg': 0.0, 'neu': 0.643, 'pos': 0.357, 'compound': 0.965}",0.965,pos
3,3,18995,2024-10-09,Great Natural Support for Relaxation and Calm,"I've been using Solaray True Herbs Passion Flower for a couple of months, and it has become a key part of my daily routine for managing stress and promoting relaxation. I take one or two capsules in the evening, and I find it helps me wind down without any grogginess the next day. The dosage is great since each capsule is 350 mg, which lets me easily adjust based on how I’m feeling.

I also appreciate that these are vegetarian capsules, which align with my dietary preferences. The quality of Solaray products is consistently good, and I’ve found this passion flower supplement to be no exception. If you're looking for a natural way to relax or support a calm mind, I highly recommend giving this product a try.","{'neg': 0.033, 'neu': 0.657, 'pos': 0.31, 'compound': 0.9901}",0.9901,pos
4,4,18995,2024-10-01,passion flower,"The primary ingredient, passion flower (Passiflora incarnata), is well-known for its calming properties. This supplement features high-quality passion flower extract, ensuring that I’m getting the most potent form of this beneficial herb. I appreciate that it contains no fillers or artificial additives, so I know I’m consuming a pure product. The capsules are vegetarian-friendly, which is a plus for my dietary preferences. One of the most significant benefits I’ve experienced is a noticeable reduction in anxiety and stress levels.","{'neg': 0.073, 'neu': 0.688, 'pos': 0.239, 'compound': 0.9343}",0.9343,pos
5,5,18995,2024-09-13,Solaray True Herbs Passion Flower capsules,"I started using Solaray True Herbs Passion Flower capsules to help manage my stress and anxiety levels, and I'm very pleased with the results. The 700 mg dosage seems to be just right for calming my nerves without causing any drowsiness. I take it before bedtime, and it has helped improve my sleep quality significantly. The capsules are vegetarian, which fits well with my dietary preferences. Additionally, the bottle comes with 100 capsules, making it a great value for the price. I feel more relaxed during the day and would recommend this natural remedy to anyone looking for support with stress and sleep issues.","{'neg': 0.067, 'neu': 0.643, 'pos': 0.29, 'compound': 0.9813}",0.9813,pos
6,6,18995,2024-08-26,this product is worth ,"I recently tried Solaray True Herbs Passion Flower, and I’m pleased with the results. Each capsule contains 350 mg of passion flower extract, and the recommended dosage of two capsules daily has been quite effective for me. I’ve noticed a positive impact on my stress levels and overall mood. The capsules are easy to swallow and are a great addition to my wellness routine. If you're looking for a natural way to support relaxation and reduce anxiety, this product is worth considering.","{'neg': 0.042, 'neu': 0.577, 'pos': 0.381, 'compound': 0.9876}",0.9876,pos
7,7,18995,2024-08-05,Calming and great for anxiety,"I have pretty severe anxiety but have struggled with side effects of prescription medication. I decided to try this supplement after hearing it’s good for calming the nervous system and I really feel like it makes a difference in my day to day anxiety levels. I could feel my body relaxing when I took the first pill, and I’ve only been taking half the stated dosage. I also take ashwaganda to help with more chronic stress. ","{'neg': 0.162, 'neu': 0.612, 'pos': 0.226, 'compound': 0.8381}",0.8381,pos
8,8,18995,2024-07-31,very well performed,"in combination with rhodiola this provided me with relieveing my panicky anxiety in very stressful time+ helped with a sleep! 
Dosage,imho, is sufficient!
I took it during day, as the situation then required me to be grounded or at least somewhat sleepy,not jittery and stressed, so this really helped! I react very well on herbal remedies and supplements, we get along very well.
Real quality product, I advise! Ingredients- minimal,as it should be. Benefit- calmer nervous system, better sleep!","{'neg': 0.134, 'neu': 0.709, 'pos': 0.157, 'compound': 0.4698}",0.4698,pos
9,9,18995,2024-07-05,"Solaray, True Herbs, Passion Flower, 700 mg, 100 VegCaps (350 mg per Capsule)","I'm overjoyed with what I recently bought! Not only did the product meet my expectations, it surpassed them. It works precisely as advertised and is of exceptional quality. The lightning-fast delivery was even more impressive. It was quite nice that my order arrived two days after I placed it. All in all, I'm really happy with the goods and the wonderful service. I'll most definitely be back to shop here!","{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.9707}",0.9707,pos
