,Unnamed: 0,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,0,141624,2024-08-12,WOAHHHH,got this for my mother because she has a hard time sleeping and obviously is very stressed and grumpy in the mornings because she didn’t get enough sleep so I got it for her and now she sleeps like wonderfully and has no stress and I just can’t believe it’s like a whole new mother!!!!!!!!,"{'neg': 0.162, 'neu': 0.697, 'pos': 0.141, 'compound': 0.4543}",0.4543,pos
1,1,141624,2024-09-11,Really love ,"Nice quality and special blend I have never had before! It’s tea season! I love this tea and I brew it daily or nightly for myself and my husband. The blend is very nice and the benefits of herbs are priceless. It’s pretty good price for the amount of tea bags you get too. No caffeine in this tea, just how we like it. ","{'neg': 0.028, 'neu': 0.66, 'pos': 0.312, 'compound': 0.9697}",0.9697,pos
2,2,141624,2024-08-05,Smells so good,"I absolutely love Yogi teas! They're all fantastic, so just find the one with the perfect ingredients or purpose for you. This one is perfect for a bedtime tea routine. The taste is super pleasant with no synthetic flavours or fragrances. If you're like me and love a big mug of tea, I'd suggest using two tea bags because one might be too weak. Enjoy!","{'neg': 0.057, 'neu': 0.555, 'pos': 0.389, 'compound': 0.9848}",0.9848,pos
3,3,141624,2024-06-25,mexico vibes,gosh I am so so obsessed with yogi teas and always happy when new flavors come out for me to try!! especially the stress support ones - so this one is a new game changer in my cubord :),"{'neg': 0.12, 'neu': 0.635, 'pos': 0.245, 'compound': 0.7078}",0.7078,pos
4,4,141624,2024-10-06,,This is a supplement that everyone needs to take. Helps with blood sugar regulation and inflammation. which made my skin clear and glowy..The quality is great.. it curves my appetite and give energy as coffee ..And my thoughts about food are gone and I love it!,"{'neg': 0.0, 'neu': 0.772, 'pos': 0.228, 'compound': 0.8955}",0.8955,pos
5,5,141624,2024-09-30,Nice tasting,"It's nice, although I was expecting it to be more flavorful and creamy, like the traditional horchata that I have had. But I added a lot of coconut milk and cream and it made a tasty hot drink in the evening. I would probably buy it again. ","{'neg': 0.0, 'neu': 0.914, 'pos': 0.086, 'compound': 0.3919}",0.3919,pos
6,6,141624,2024-09-11,A new favorite,"I was so excited to try this tea and it did not disappoint. It’s a great addition to the Yogi line-up, and bonus points for a no-licorice formulation.","{'neg': 0.101, 'neu': 0.641, 'pos': 0.258, 'compound': 0.6318}",0.6318,pos
7,7,141624,2024-09-10,wow!!,I'm surprised how good it is. the tea tastes great and it did help me sleep and quality is top notch for this brand.,"{'neg': 0.0, 'neu': 0.586, 'pos': 0.414, 'compound': 0.9081}",0.9081,pos
8,8,141624,2024-08-15,cinnamon strong taste,You ust love cinnamon. I didn't find it more helpful than the regular bedtime yogy tea but I love all yogi tead and will be repurchasing.,"{'neg': 0.0, 'neu': 0.668, 'pos': 0.332, 'compound': 0.8872}",0.8872,pos
9,9,141624,2024-07-10,Yum,Sweet cinnamon with a mild nutty taste i tried adding milk but i like it best on its own.i dont notice it helping my sleep  but it's delicious. ,"{'neg': 0.061, 'neu': 0.52, 'pos': 0.419, 'compound': 0.941}",0.941,pos
10,10,141624,2024-06-27,great tasting and calming tea,"This tea has a mildly sweet taste, which does help calm the nervous system. I drink before bedtime or at work when I'm feeling stretched. The ingredients are superb. Thank you Yogi for producing one of a kind teas!","{'neg': 0.042, 'neu': 0.538, 'pos': 0.42, 'compound': 0.9516}",0.9516,pos
11,11,141624,2024-06-26,very nice tea,"this tea smells and tastes like Horchata. strong cinnamon flavor, which I like. I will re order that tea because I like it very much","{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.8689}",0.8689,pos
12,12,141624,2024-07-09,Tasty but light,I really like this brand & this is a good flavor. It is a lighter brew though so you may want to double bag if you like a stronger brew. ,"{'neg': 0.0, 'neu': 0.613, 'pos': 0.387, 'compound': 0.8922}",0.8922,pos
13,13,141624,2024-10-16,good tea,"good quality tea, good quality ingredients, good taste, i use it daily","{'neg': 0.0, 'neu': 0.479, 'pos': 0.521, 'compound': 0.8271}",0.8271,pos
14,14,141624,2024-09-07,Good ,OMG GIRLS I love ittt i use it for my stretch marks the size is big too and the quality it's just amazing!!,"{'neg': 0.0, 'neu': 0.689, 'pos': 0.311, 'compound': 0.8619}",0.8619,pos
15,15,141624,2024-09-03,This helps,"Has an earthy taste, just add a creamer of choice. You can add some sweetener if you prefer ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
16,16,141624,2024-09-02,Very nice tea,We love the taste and smell of this tea. It is very nice. Nice packaging as well. Will definitely repurchase. ,"{'neg': 0.0, 'neu': 0.497, 'pos': 0.503, 'compound': 0.9345}",0.9345,pos
17,17,141624,2024-08-24,Great,"High quality tea, tastes great. I really like yogi tea, they are great","{'neg': 0.0, 'neu': 0.45, 'pos': 0.55, 'compound': 0.8999}",0.8999,pos
18,18,141624,2024-08-09,Good,The taste is so good and it is good for relaxing ,"{'neg': 0.0, 'neu': 0.428, 'pos': 0.572, 'compound': 0.8929}",0.8929,pos
19,19,141624,2024-07-30,Good ,"Tasty, calming early morning or late night tea. Nice price too and high quality. Helps maintain your energy levels.","{'neg': 0.0, 'neu': 0.595, 'pos': 0.405, 'compound': 0.8481}",0.8481,pos
