,Unnamed: 0,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,0,119190,2023-11-02,Good,"I ordered this for my aunt as she has problem with sleeping properly. She struggles with insomnia. She says that it helped her to relax a little bit and sleep. Will update when she finishes the bottle. See capsule size on the photo. Tastes ok, good dosage, great quality ingredients. ","{'neg': 0.088, 'neu': 0.708, 'pos': 0.204, 'compound': 0.7845}",0.7845,pos
1,1,119190,2023-12-07,,"The dosage I took is 1 softgel a day. And it was enough for me to fall asleep like a baby. Yet I wouldn’t recommend to have one if you had glass of wine. Taste is neutral with a little bit of sweetness. But just a little bit. Indeed doesn’t have the addictive impact. So if you have any problems with insomnia, this is great support to fight it. ","{'neg': 0.091, 'neu': 0.718, 'pos': 0.191, 'compound': 0.7729}",0.7729,pos
2,2,119190,2024-10-16,Great,"These melatonin softgels are an effective sleep aid that helps promote restful sleep without leaving you groggy in the morning. With 60 softgels in the bottle, they’re convenient for nightly use. The pleasant flavor makes them easy to take, and many users find they improve sleep quality and help with occasional insomnia. A great choice for those seeking a natural way to enhance their sleep.","{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.9803}",0.9803,pos
3,3,119190,2024-08-27,Brilliant Sleep Aid,"I always get a great night sleep with these tablets, both my quality and quantity of sleep is improved. The ingredients work well together and have a calming effect. The size of the capsules makes it easy to swallow with no bitter taste. Dosage is good, sometimes I only need one tablet, rather than the recommended two. I would highly recommend to others to benefit you to wake up refreshed.","{'neg': 0.059, 'neu': 0.64, 'pos': 0.301, 'compound': 0.9606}",0.9606,pos
4,4,119190,2024-08-01,sleep + calm,I'd have to say that the ingredients help me sleep and relax even nights when I have anxiety-double benefits. Even just half the dosage is enough to helpe sleep on a regular night. didn't notice any taste. size is fairly small. quality is pretty good 👍🏼 I'd have to say it's my favorite. ,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.946}",0.946,pos
5,5,119190,2024-07-08,,"I ordered this for my aunt as she has problem with sleeping properly. She struggles with insomnia. She says that it helped her to relax a little bit and sleep. Will update when she finishes the bottle. See capsule size on the photo. Tastes ok, good dosage, great quality ingredients.","{'neg': 0.088, 'neu': 0.708, 'pos': 0.204, 'compound': 0.7845}",0.7845,pos
6,6,119190,2024-03-25,pop a pill and knock tf out,"one of the only really effective vitamin things that i’ve tried that really knocks me out!! make sure to follow the dosage because if i took two the first time i think it would’ve sent me straight into a coma. one pill was really enough to get me sleepy within 30 minutes (most times did not last that long lol). really really effective stuff, so really says what it claims to do on the label!

the pill is pretty big (in case that’s a concern to you) but very easy to swallow! i take it with water so i can’t really taste anything. do note that it’s a soft gel and not a gummy like Olly’s other stuff, so i don’t really chew it.","{'neg': 0.021, 'neu': 0.846, 'pos': 0.133, 'compound': 0.9027}",0.9027,pos
7,7,119190,2024-03-18,Fantastic. Just As Described. ,"I have always wanted to try Olly™ multivitamins. Thus, I was so happy when IHERB™ finally made it available. I have a chronic illness, called Fibromyalgia. This illness causes me sleeping difficulties.  Therefore, I need to take sleeping aids, mainly Melatonin, to be able to sleep. So, I ordered Olly™'s ""Ultra Strength Sleep"" softgels. I really liked the results that I ordered another bottle. Also, I'll probably   order another one soon, as I'm running low.  
","{'neg': 0.12, 'neu': 0.743, 'pos': 0.137, 'compound': 0.5162}",0.5162,pos
8,8,119190,2024-02-17,great!,"I have been using this product for a few weeks now, I can say they do work and have helped me fall into a good deep sleep, they have been benefiting me really well, the taste is okay, the capsule size is good makes it easy to swallow, again the ingredients are good and the quality is good too","{'neg': 0.0, 'neu': 0.719, 'pos': 0.281, 'compound': 0.9501}",0.9501,pos
9,9,119190,2024-02-15,ممتاز!,benefit sensitive texture season moisture combination use and use to make it easier for your use and the other ones that you have on your are nice to see you can see if they can see if it is still nice to use them for a little while if they use it to be a little bit easier for them and use it for the next couple weeks ,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.9217}",0.9217,pos
