,Unnamed: 0,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,0,83009,2024-07-20,Love this ,"I was trying to wean off using unisom after feeling like i needed them for years, but constantly feeling groggy and wanted to try more natural supplements and decided to try this. Now, ive been using these for months and love them!! They really give a feeling of light relaxation to help get me to sleep. I take these every night and never wake up feeling groggy!  ","{'neg': 0.0, 'neu': 0.669, 'pos': 0.331, 'compound': 0.9771}",0.9771,pos
1,1,83009,2024-05-18,,"I've been using this supplement for sleep issues and am very impressed with its quality. The high-quality ingredients promote better sleep and relaxation.

The package size is generous, providing plenty of tablets for long-term use. This ensures a consistent dosage, which is essential for improving sleep patterns.

The well-calculated dosage provides optimal benefits without any side effects. The supplement is gentle and significantly enhances my sleep quality.

Overall, this product combines excellent ingredients, a convenient package size, and a balanced dosage, making it a valuable addition to my nightly routine. Highly recommended for better sleep.","{'neg': 0.0, 'neu': 0.671, 'pos': 0.329, 'compound': 0.9884}",0.9884,pos
2,2,83009,2024-04-17,This works!,I've taken about half of the bottle and it really does help me go to sleep and sleep better.  I'm very impressed.  It's a low dosage and it doesn't leave you feeling drugged or drowsy the next day.  It only has 1 mg of melatonin and that's good because so many have too high a dosage.,"{'neg': 0.059, 'neu': 0.73, 'pos': 0.211, 'compound': 0.862}",0.862,pos
3,3,83009,2024-02-20,Amazing items!,"I really want to try this product even because it some amount of melatonin there… and was really interesting in it… I still not sure about work of melatonin… but I want to say it’s good tablets after hard day or some stress. Better to take it one hour before sleep and not recommend to take it if you have next day very early meetings or some important appointments because it’s keeping the results a bit longer and you feel a bit relaxed until afternoon…. But it’s good quality tablets to have some rest. Do not mix it with alcohol or any drags because IT’s contains some Valerian extract. Size is okay, one is enough. ","{'neg': 0.086, 'neu': 0.721, 'pos': 0.192, 'compound': 0.9335}",0.9335,pos
4,4,83009,2024-04-27,It works,"Been buying for years and love it. I have to combine it with other remedies as my sleep is quite bad due to ME/CFS, POTS and autoimmune issues, but I always notice a difference when I run out.","{'neg': 0.065, 'neu': 0.865, 'pos': 0.07, 'compound': 0.0525}",0.0525,pos
5,5,83009,2023-08-31,,"I love this product, it’s gentle yet effective. I’ve never woken up feeling groggy or hungover. The ingredients for calming and sleep are all there, it’s super high quality. The capsules are small is size, so no problems with choking. I have bought several of LifeSeasons’ products because they’re that good. My only wish is that it was most affordable but I suppose you get what you pay for!","{'neg': 0.112, 'neu': 0.695, 'pos': 0.193, 'compound': 0.7419}",0.7419,pos
6,6,83009,2024-07-29,,This product is the best benefits in a sleep aid. The quality of ingredients are  excellent.,"{'neg': 0.0, 'neu': 0.533, 'pos': 0.467, 'compound': 0.8885}",0.8885,pos
7,7,83009,2024-05-14,sleep aid,Good sleep aid and is safe without side effects.Hope it is helpfull,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.7003}",0.7003,pos
8,8,83009,2024-03-22,One of my go-tos,One of my favorite sleep supplements. I have chronic insomnia and this is one of the very few things that moves the needle.,"{'neg': 0.0, 'neu': 0.875, 'pos': 0.125, 'compound': 0.4588}",0.4588,pos
9,9,83009,2023-12-24,Great!,"Quality and price is good, i use 2 pcs before night and my sleep quality is going better","{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.7003}",0.7003,pos
10,10,83009,2023-10-31,Love it,These pills not only help me fall asleep but I also wake up energized unlike other pills. ,"{'neg': 0.081, 'neu': 0.697, 'pos': 0.222, 'compound': 0.5888}",0.5888,pos
11,11,83009,2023-02-07,,"Rest-ZZZ™ helps ease muscle tension, restlessness, and nerve-related sleeplessness.
GABA is a neurotransmitter that promotes balance and a state of well-being.
Melatonin is a hormone in the body that supports healthy sleep patterns.
Valerian helps the body ease into restful sleep.
Passion Flower supports the body's ability to achieve quality sleep.
Chamomile enhances natural relaxation.","{'neg': 0.092, 'neu': 0.467, 'pos': 0.441, 'compound': 0.9747}",0.9747,pos
12,12,83009,2023-09-20,Good Sleep,Good quality sleep. I fall asleep fast and wake up feeling well rested. No grogginess in the morning. Highly recommend as it’s a safe herbal sleep supplement that’s very effective. ,"{'neg': 0.057, 'neu': 0.541, 'pos': 0.402, 'compound': 0.9079}",0.9079,pos
