,Unnamed: 0,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,0,96712,2024-08-03,I love gaia products,I am a fan of the vitex berry but this product did not do as much for hot flashes as I had hoped.  I do love the quality of their products and ingredients though.  Maybe I just need to use it longer.,"{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.8968}",0.8968,pos
1,1,96712,2024-05-15,Interresting,Use it in duo with the morning version. Feel much better with less hotflash but need to use on the period of minimum one month to feel the difference ,"{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.2382}",0.2382,pos
2,2,96712,2024-10-04,,I like this product.  Trust Gaia quality.  30 supply is a little pricey but does help with the symptoms. Packaged in a glass bottle.  ,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.7543}",0.7543,pos
3,3,96712,2024-08-25,great,nice scent. I added it to my personal routine before bed. my sleep has improved. I use it every night.,"{'neg': 0.0, 'neu': 0.731, 'pos': 0.269, 'compound': 0.7096}",0.7096,pos
4,4,96712,2024-07-08,The ingredients are high quality. The package arrived probably in happy with the effect ,The quality is satisfactory the size is decent the benefits are many ,"{'neg': 0.0, 'neu': 0.662, 'pos': 0.338, 'compound': 0.6249}",0.6249,pos
5,5,96712,2023-07-20,great,"bought this for a friend who is suffering perimenopause symptoms, she says it's really helpful.","{'neg': 0.152, 'neu': 0.539, 'pos': 0.309, 'compound': 0.4927}",0.4927,pos
6,6,96712,2024-10-10,,This product does not provide the support needed to give adequate results.  Will not be ordering this product again. ,"{'neg': 0.107, 'neu': 0.803, 'pos': 0.09, 'compound': -0.092}",-0.092,neg
7,7,96712,2020-06-22,Sleep Well,"Though the results may seem subtle, I sleep better when I take these. They are effective. When I don't take them I notice a difference.","{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.7184}",0.7184,pos
8,8,96712,2024-09-28,,"Women's Balance Formerly Combats Symptoms Including Hot Flashes and Irritability Contains Vitex, Black Cohosh, St. John's Wort, and Oats Herbal Supplement Connecting Plants & People™ Since 1987 Founded in 1987 - Integrity - Purity - Potency Vegan Gluten Free Soy Free","{'neg': 0.093, 'neu': 0.705, 'pos': 0.203, 'compound': 0.7184}",0.7184,pos
9,9,96712,2024-02-08,,"the quality is good, the ingredients are clean, the age is selected, the packaging is convenient, there are improvements, there are benefits, the taste is neutral, the size is good","{'neg': 0.0, 'neu': 0.651, 'pos': 0.349, 'compound': 0.9081}",0.9081,pos
10,10,96712,2024-08-13,Menstrual support ,"The first time I bought it, I took it to my mother to see what would happen to her. She has hot flashes after menopause. 
","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
11,11,96712,2024-10-15,Quality and benefit,"Pleasant smell, ok packaging, great composition. I recommend it. It helped me sleep better, I liked it and I will renew the order.","{'neg': 0.0, 'neu': 0.44, 'pos': 0.56, 'compound': 0.9501}",0.9501,pos
12,12,96712,2024-09-20,,My sleep quality has deteriorated during menopause. I feel some effect after taking this product and will continue to repurchase.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
13,13,96712,2024-09-11,menopause suport nigth time,"benefits composition,size,sleep,routine,personal,frequency,daily,feel,good","{'neg': 0.0, 'neu': 0.278, 'pos': 0.722, 'compound': 0.3818}",0.3818,pos
14,14,96712,2024-08-08,I liked the composition,"Pleasant smell, ok quality, several sleep benefits. Glass packaging. Excellent product for women. I really enjoyed using it and will buy again.","{'neg': 0.0, 'neu': 0.51, 'pos': 0.49, 'compound': 0.9371}",0.9371,pos
15,15,96712,2024-06-15,women,"quality ingredients, convenient size and dosage, good taste and benefits for older women. ","{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.6705}",0.6705,pos
16,16,96712,2024-05-27,Excellent!,"High quality Love the quality as well as the packaging, great impression as well as the result","{'neg': 0.0, 'neu': 0.455, 'pos': 0.545, 'compound': 0.9246}",0.9246,pos
17,17,96712,2024-02-02,,My mom is taking these capsules and she feels fine.,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}",0.2023,pos
18,18,96712,2023-09-16,,"Ball for a friend, she is happy with her sleep. Nice packaging, reasonable price","{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.8658}",0.8658,pos
19,19,96712,2020-08-08,"not bad, but expensive","I take one at night, fall asleep a little better, relaxes a little. But it's very expensive, if you take two at a time, as indicated in the description, I'm still a Russian pensioner, not an American one, the dollar rate is growing and everything is on the aicherb accordingly, at least they made discounts for Russian buyers","{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.5368}",0.5368,pos
20,20,96712,2021-01-25,,"Excellent supplement, sorry to have been removed from sale","{'neg': 0.108, 'neu': 0.583, 'pos': 0.308, 'compound': 0.5267}",0.5267,pos
