,Unnamed: 0,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,0,18655,2023-10-28,Helps My Insomnia,"Great for helping me fall asleep & stay asleep.  When stress is high, I add in melatonin to help me fall asleep. Everyone is different, so I hope this helps you! I've tried other products over the years and this one is excellent. I have used it for about 10 days.","{'neg': 0.045, 'neu': 0.636, 'pos': 0.319, 'compound': 0.9536}",0.9536,pos
1,1,18655,2024-06-19,I use this a lot. And it works great for me. ,I trust this brand more than most others so try to use their products whenever I can. I feel safer knowing there are no extra things thrown in. And they always smell great too. Healthy smelling. Herby. They might cost more but I feel it’s worth it to feel safe. ,"{'neg': 0.029, 'neu': 0.706, 'pos': 0.265, 'compound': 0.9011}",0.9011,pos
2,2,18655,2024-05-22,GAIA HERBS,"I have tried many different kinds of natural sleep supplements and this one works well. However, I find it the effect wears off after a few weeks so I stop for a while and then resume. That is purely my personal experience","{'neg': 0.069, 'neu': 0.82, 'pos': 0.111, 'compound': 0.1861}",0.1861,pos
3,3,18655,2024-05-06,I was surprised .. in a good way,"I had to sleep in a strange place .. I'm quite sleepless .. the jar says 3 capsules which seems too much I took 2 capsules and fortunately I slept! I will definitely try again, was it a coincidence.. the price of the jar is very expensive if you have to use 3 capsules at once","{'neg': 0.036, 'neu': 0.904, 'pos': 0.06, 'compound': 0.2942}",0.2942,pos
4,4,18655,2024-01-12,Wonderful company and product ,This is a great mix of herbs from a reputable company. They work well and are typically safe for use. I have been using some combination of these herbs from Gaia for 17 years now. ,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.8442}",0.8442,pos
5,5,18655,2024-01-02,Melatonin-free supplement,"Review after one month of use.
Is my first time with the Gaia Herbs brand and their type of herbal  release called Liquid Phyto-Caps® and the impression was positive. Capsules of standard size and not difficult to swallow. To be considered that the dosage involves the use of 3 capsules. 
The product is indicated for occasional cases and not for severe causes, since when one cannot sleep the causes can be different and related to excessive stress, too hectic life, excessive exercise etc... 
In my case this supplement made only with herbal ingredients (California Poppy, Skullcap, and Passionflower) and without melatonin has been helpful.

","{'neg': 0.025, 'neu': 0.863, 'pos': 0.112, 'compound': 0.8314}",0.8314,pos
6,6,18655,2024-07-24,ok,"120 count bottle would have been much cheaper per capsule. ""screened for pesticides, microbes & heavy metals."" that's good but bad that other products don't have this.","{'neg': 0.155, 'neu': 0.782, 'pos': 0.064, 'compound': -0.5859}",-0.5859,neg
7,7,18655,2024-02-08,"Gaia Herbs, Sound Sleep","While this mixture of herbs is in capsules, I often let it dissolve in my mouth.  Wow, the taste is great.  And Gaia is always potent in its extraction.  I take this about 1 hour before bed.","{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.836}",0.836,pos
8,8,18655,2023-12-29,"Gaia Herbs, Sound Sleep","Gaia Herbs Sound Sleep supports restful sleep with a blend of herbs like valerian, passionflower, and California poppy. This formula may calm the mind, ease tension, and promote a healthy sleep cycle. Consult with a healthcare professional for personalized advice on incorporating this supplement into your sleep routine.","{'neg': 0.04, 'neu': 0.629, 'pos': 0.33, 'compound': 0.9274}",0.9274,pos
9,9,18655,2023-11-29,Great product,Gaia is a great line of supplements & I love Sound Sleep. I have been using it for years & it works for me. The ingredients is perfect & helps me to calm down & have a restful sleep. ,"{'neg': 0.0, 'neu': 0.563, 'pos': 0.437, 'compound': 0.9607}",0.9607,pos
