,Unnamed: 0,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,0,86581,2024-05-06,,I bought this for my husband. the quality and size are awesome. ingredients have good benefits for the health of sleeping. without taste. dosage is ok for falling asleep. I noticed an improvement in my nighttime. I fall asleep in one hour after taking these pills. definitely recommend purchasing.  it's great ,"{'neg': 0.025, 'neu': 0.603, 'pos': 0.372, 'compound': 0.9702}",0.9702,pos
1,1,86581,2024-06-24,Excellent sleep aid,"I've tried numerous sleep aids,, and this brand is the only one that helps me get to sleep.   It really calms my racing mind.  I only take one half a tablet at bedtime, which works fine,  If I wake up to urinate, I can take the other half of the tablet and that helps me get back to sleep.  I also take 1 mg. of Melatonin before going to bed. This tablet is easy to break in half and easy to swallow.  It has no particular taste.    I highly recommend this product.  ","{'neg': 0.023, 'neu': 0.791, 'pos': 0.187, 'compound': 0.9323}",0.9323,pos
2,2,86581,2024-05-17,Really effective!,"This product is pretty good. It helped me get to sleep and go back to sleep after waking up in the middle of the night. I take this as it helps me sleep freely and wake up refreshed in the morning. It is necessary as I do not see any side effects from it, but from It is necessary to drink a glass of water.","{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.7003}",0.7003,pos
3,3,86581,2023-12-25,Excellent sleep aid,"I have tried a great number of supplements for sleep, and Relax and Sleep has helped me to get to sleep most frequently.   I do wake up after 3-4 hours, maybe because I only take 1/2 a tablet.  When I take a whole tablet, I wake up with a headache, maybe because I'm smaller and weigh less than the average, elderly woman.","{'neg': 0.0, 'neu': 0.858, 'pos': 0.142, 'compound': 0.8074}",0.8074,pos
4,4,86581,2024-09-16,amazing product ,"I’ve been using Futurebiotics Relax & Sleep for a few weeks now, and it’s been a game changer! These vegetarian tablets are gentle but effective, helping me fall asleep faster and wake up feeling refreshed. I love that it’s made with natural ingredients and doesn’t leave me feeling groggy in the morning. It’s been a great addition to my nightly routine, and I highly recommend it to anyone looking for a natural way to support better sleep!","{'neg': 0.013, 'neu': 0.553, 'pos': 0.434, 'compound': 0.9921}",0.9921,pos
5,5,86581,2024-09-13,CALMNESS & RELAXATION SLEEP 😴💤😴,"quality would have been been better if available in capsule form by however size of package 📦📦 is very good as it has 120 tablets with only one dosage .. with almost all the 💯 relaxation & calm ingredient Specifically L theanine,skullcap &  
 lemonbalm .. benefits are multiple when taken in night before sleep .. u wake up fresh  calm cool next morning..
","{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.9585}",0.9585,pos
6,6,86581,2024-08-31,good,the good quality ingredients and their dosages that are used in this supplement are very supportive of good sleep and so far it’s helped me get better sleep and more benefit. the size of the bottle is small and i’d really recommend this to anyone who wants something similar,"{'neg': 0.0, 'neu': 0.713, 'pos': 0.287, 'compound': 0.9458}",0.9458,pos
7,7,86581,2024-08-19,great product,"I bought this bottles 3 mos ago, take 2 pills every night. Then it ran out, and recently just bought another bottle.

It helps me to get to sleep instantly every night. On some occasion, if i get up like 300am to go to bathroom, it took 20-25 min get back to sleep.

But overall, i am very happy with this product. It is herbal stuff...can't hurt my health...
so i don't have to take CVS sleep aid every night...its ingredient of Diphenhydramine HCI 50 mg is not good for my health...","{'neg': 0.032, 'neu': 0.837, 'pos': 0.131, 'compound': 0.8623}",0.8623,pos
8,8,86581,2024-08-04,Very good ,"The quality of the product is simply the best on the market, the ingredients are not different from those of competitors, the packaging is good and reliable, everything arrived in perfect condition without any defects or damage, the advantage is that the price is reasonable for such a quality product .","{'neg': 0.052, 'neu': 0.702, 'pos': 0.246, 'compound': 0.897}",0.897,pos
9,9,86581,2024-06-08,Great,"The quality is great. The packing is nice. I did not experience any funny taste. As for the dosage, I used 2 pills an hour before bedtime. It helps with getting restful sleep. The pill size is average. I do not know the ingredients. I love it for its great benefit. I defiantly recommend it.","{'neg': 0.035, 'neu': 0.586, 'pos': 0.378, 'compound': 0.9732}",0.9732,pos
10,10,86581,2024-04-05,Futurebiotics ,"Since 1984, Futurebiotics has been dedicated to designing and manufacturing high quality vitamins scientifically formulated to help our customers lead a healthier life. When you can't get enough essential vitamins in your diet, Futurebiotics supplements can help. We offer a wide range of dietary supplements, including vitamins for women, multivitamins, mineral supplements and more. Each product is manufactured in our own ","{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.8126}",0.8126,pos
