,Unnamed: 0,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,0,42971,2024-04-16,Sweet dreams ,I selected this sleep aid because I liked the ingredients.  I benefit greatly from the blend of herbs on nights that sleep eludes me.   I sleep better & wake up more relaxed.  The brand is one that I consider to have quality products.  The capsule size is easy to swallow.  There is no taste or after-taste.  I will buy this again.,"{'neg': 0.034, 'neu': 0.735, 'pos': 0.231, 'compound': 0.9168}",0.9168,pos
1,1,42971,2023-10-31,,"I do not find this as effective for sleep as other products but it is great for sleep and relaxing muscles. If your sleep problems are caused by tension then I would say that it may help, if they are caused by anxiety I am not sure how helpful this product can be.","{'neg': 0.198, 'neu': 0.581, 'pos': 0.22, 'compound': 0.5513}",0.5513,pos
2,2,42971,2023-11-30,It helps little bit,"I developed insomnia due to work stress, so I purchased this product to help with it, especially since the ingredients seemed natural. This product helps me relax within an hour of taking two pills. I still wake up occasionally in the middle of the night. I will probably continue taking it or switch to another sleep aid. ","{'neg': 0.046, 'neu': 0.78, 'pos': 0.174, 'compound': 0.7845}",0.7845,pos
3,3,42971,2024-10-04,Great sleep remedy,"This product has made a huge difference in my sleep, and it has non-addictive ingredients. I take two an hour before bed and sleep straight through most nights.","{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.4939}",0.4939,pos
4,4,42971,2024-08-19,Perfect,"I've been using this organic herbal supplement for a few weeks now, and I’m absolutely thrilled with the results. The quality is exceptional, with each capsule made from freshly ground, organic herbs that ensure maximum potency and effectiveness. It’s clear that this product was crafted with care, and the Oregon Tilth organic certification gives me confidence in its purity and sustainability.

The ingredients are purely herbal, with no unnecessary additives. I love that it’s made with gluten-free ingredients and that the capsule itself is made from non-GMO, bovine gelatin, which ensures that I’m not ingesting anything harmful. The composition is simple yet powerful, focusing on promoting healthy and restful sleep without the grogginess often associated with other sleep aids.

The size of the capsules is just right, making them easy to swallow without any discomfort. Although this product doesn’t contain added minerals, the natural herbs included are rich in nutrients that work synergistically to calm the mind and body.

As for the benefits, they’ve been remarkable. I’ve struggled with falling asleep and staying asleep for years, but since I started taking this supplement, I’ve noticed a significant improvement in both the quality and quantity of my sleep. I fall asleep faster, stay asleep longer, and wake up feeling refreshed and ready to take on the day. The fact that it's formulated to reduce anxiety and daily stress is a huge bonus, leaving me feeling more balanced overall.

If you’re looking for a natural, effective way to improve your sleep without any unwanted side effects, I highly recommend this product. It’s a game-changer for anyone seeking a better night’s rest!
","{'neg': 0.034, 'neu': 0.724, 'pos': 0.242, 'compound': 0.9952}",0.9952,pos
5,5,42971,2024-02-10,I do sleep better,A doctor told me about this supplement.  It helps with sleep and a little pain.  I will always buy this.  I like what they say about how they grow the herbs.   ,"{'neg': 0.093, 'neu': 0.739, 'pos': 0.169, 'compound': 0.3544}",0.3544,pos
6,6,42971,2023-11-11,Organic herbs. ,I was so happy to find relaxing herbs for helping improve my sleep quality in organic ingredients. Valerian is very good at helping me feel relaxed at bedtime. ,"{'neg': 0.0, 'neu': 0.489, 'pos': 0.511, 'compound': 0.9632}",0.9632,pos
7,7,42971,2023-12-30,Healthy Sleep Helper.  ,This is my first time using this aid to sleep.  I chose it because the ingredients are healthy and have been using traditionally to assist people to have a more restful sleep.  I'm happy with the results.  ,"{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.8479}",0.8479,pos
8,8,42971,2024-04-17,Worked Okay,"I was pleased with the packaging, dosage, and quality of this product. However, it didn't seem to work very well for me, so I have not re-ordered. ","{'neg': 0.0, 'neu': 0.813, 'pos': 0.187, 'compound': 0.6478}",0.6478,pos
9,9,42971,2023-12-05,Not working,"I may need to up the dosage, I suppose, in order to get results. The only thing I really like is that this brand does not add any unnecessary fillers and junk.","{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.4201}",0.4201,pos
10,10,42971,2023-09-14,,"Solid and trustworthy company. I have used a multitude of products from Oregons wild harvest and feel confident that they are the safest on the market. I work night shift and try to resume a normal bedtime schedule when off work. Two of these before bed help me regulate my sleep and no side effects noted. Ashwaghanda has been used for centuries to help with insomnia, rheumatism and anxiety. Also known to have DHEA which is a hormone that increases collagen synthesis- many report healthier hair. Organic and Non-GMO ingredients make this the best choice herbal sleep aid for me! ","{'neg': 0.035, 'neu': 0.776, 'pos': 0.189, 'compound': 0.9523}",0.9523,pos
11,11,42971,2024-10-09,Great Product,The product was well packed and worked as intended. Latest expiry and fast shipping.,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.2732}",0.2732,pos
12,12,42971,2024-10-06,One of my top 20 supps. Think I am really feeling this one. But feels bad for the gut,One of my top 20 supps. Think I am really feeling this one. But feels bad for the gut,"{'neg': 0.211, 'neu': 0.665, 'pos': 0.124, 'compound': -0.6064}",-0.6064,neg
13,13,42971,2024-09-16,Good ,Good quality. All of the Oregon's wild harvest products seem to be great. ,"{'neg': 0.0, 'neu': 0.611, 'pos': 0.389, 'compound': 0.7906}",0.7906,pos
14,14,42971,2024-08-28,Great!,"Bought this for a friend. He says it works just like melatonin capsules, but this is a more natural approach","{'neg': 0.0, 'neu': 0.665, 'pos': 0.335, 'compound': 0.7607}",0.7607,pos
15,15,42971,2024-08-10,Helps Me to Get Sleepy,This products helps me to get sleepy and stay asleep at night...I wake feeling rested and ready for the day!,"{'neg': 0.0, 'neu': 0.712, 'pos': 0.288, 'compound': 0.7088}",0.7088,pos
16,16,42971,2024-07-26,,"Organs, White harvest, organic sleep better mixed for sleeping aid in general, good health","{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.7003}",0.7003,pos
17,17,42971,2024-07-10,sleep,Oregon wild harvest supplement works great for sleep. I wake up feeling rested.,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.6808}",0.6808,pos
18,18,42971,2024-05-31,,"The product meets my expectations. It arrived well-packed, ensuring it was in excellent condition. I am satisfied with my purchase from iHerb.","{'neg': 0.0, 'neu': 0.677, 'pos': 0.323, 'compound': 0.8225}",0.8225,pos
19,19,42971,2024-05-15,Good quality,Helps to feel drowsy at bedtime. Feel no grogginess in the morning.,"{'neg': 0.149, 'neu': 0.676, 'pos': 0.176, 'compound': 0.1027}",0.1027,pos
20,20,42971,2024-04-15,Good sleep support ,I am trying this supplement for the first time. And it helps! I will report for sure. ,"{'neg': 0.0, 'neu': 0.715, 'pos': 0.285, 'compound': 0.636}",0.636,pos
21,21,42971,2024-03-20,Worth a try for sure,Quality product with a good combo of herbs for relaxing.,"{'neg': 0.0, 'neu': 0.534, 'pos': 0.466, 'compound': 0.7269}",0.7269,pos
22,22,42971,2024-03-05,,The packaging and delivery of the product was good. I trust this site because I buy from them often.,"{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.7351}",0.7351,pos
23,23,42971,2024-03-04,,"This does give me 6-7 hours 
of sleep,  very helpful.  Glad had tried this. ","{'neg': 0.0, 'neu': 0.653, 'pos': 0.347, 'compound': 0.7485}",0.7485,pos
24,24,42971,2024-02-19,,"My friend experienced it, he was happy with quality. The price is good ","{'neg': 0.0, 'neu': 0.505, 'pos': 0.495, 'compound': 0.8689}",0.8689,pos
25,25,42971,2024-01-27,Perfect,Perfect composition. Pure  ingredients. Hight quality. I enjoyed every capsule. J definitely benefited from it. I love Oregon;s Wild harvest products!,"{'neg': 0.0, 'neu': 0.497, 'pos': 0.503, 'compound': 0.9348}",0.9348,pos
26,26,42971,2024-01-20,havent recived yet,but ingredient composition is amazing and the company is great,"{'neg': 0.0, 'neu': 0.424, 'pos': 0.576, 'compound': 0.9161}",0.9161,pos
27,27,42971,2024-06-01,I look forward to the effect.,I bought it because I thought it would help. I'll know when I try it.,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.4019}",0.4019,pos
28,28,42971,2023-12-19,,"first try, i hope it works well, thank you everything is ok","{'neg': 0.0, 'neu': 0.419, 'pos': 0.581, 'compound': 0.8271}",0.8271,pos
29,29,42971,2023-10-23,,this is my first time trying this item and this product also this brand,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
30,30,42971,2023-09-11,,"This is an amazing sleep aid, to help you fall asleep at bedtime. All organic herbal ingredients packaged in nice little vegan capsules. The improvement in my sleep using Sleep Better is fantastic.","{'neg': 0.0, 'neu': 0.59, 'pos': 0.41, 'compound': 0.9571}",0.9571,pos
31,31,42971,2023-07-15,,This is a very good product. It works so well I bought a bottle for a friend who had trouble sleeping. I plan to buy more when I am out.,"{'neg': 0.085, 'neu': 0.628, 'pos': 0.287, 'compound': 0.7532}",0.7532,pos
32,32,42971,2023-03-14,,"I absolutely love this product! At first I was still waking up some during the night, but by my 2nd bottle I sleep all thru the night ❤️❤️❤️","{'neg': 0.0, 'neu': 0.888, 'pos': 0.112, 'compound': 0.4658}",0.4658,pos
33,33,42971,2023-02-20,,"It does help me to get quality sleep. all natural ingredients and there are no side effects, especially to my age. Packaging is well done. There is also no unpleasant taste. its a great supplement and it has made a great imptovement to my sleep.
","{'neg': 0.129, 'neu': 0.603, 'pos': 0.267, 'compound': 0.8402}",0.8402,pos
34,34,42971,2022-12-11,Composition,It's realy mild acting. For a fragile woman lime me even 1 pill is enough. I take it 30 min before going to bed and now I have dreams),"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
35,35,42971,2022-10-26,,"I can't do without this supplement. It has excellent ingredients such as valerian, hops and ashwagandha which benefits a good nigh's sleep. My sleep is deeper and more restful when I take it and less so when I don't. ","{'neg': 0.0, 'neu': 0.721, 'pos': 0.279, 'compound': 0.8999}",0.8999,pos
