,Unnamed: 0,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,0,124355,2024-05-15,great product,"great product, it really works , I advise to try it, I already told my friends in the gym about it, the ingredients are genuine, best quality available, acceptable size capsule, I really like it, the price is OK with reasonable dosage, I like the reasonable size ot the bottle, sure I will buy it again.



","{'neg': 0.0, 'neu': 0.631, 'pos': 0.369, 'compound': 0.9736}",0.9736,pos
1,1,124355,2023-11-04,"Superb price, delivery, and effectiveness11","Iherb had the best price on the Internet; they delivered in 2 days, and passion flower has aided my sleep, allowing me to fall asleep faster, and stay asleep longer.","{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.802}",0.802,pos
2,2,124355,2024-09-07,Good sleep,"I have benefited from this product as it helps me sleep. The dosage is really low. Just one capsule. I get as many natural products from Solaray as possible, because they make quality products","{'neg': 0.066, 'neu': 0.795, 'pos': 0.14, 'compound': 0.4033}",0.4033,pos
3,3,124355,2024-05-30,"Great, but sold out too often","Solaray is my newest go to brand, because of the quality and the effective dosage of their products. This one is no exception and apparently I am not the only one who thinks it’s great: it is sold out too often 😕
","{'neg': 0.047, 'neu': 0.797, 'pos': 0.155, 'compound': 0.7184}",0.7184,pos
4,4,124355,2023-11-03,Good value,"When I’m looking for single herb supplements, this is the brand I go to. Good quality extracts in capsule form, at a fair price.","{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.6369}",0.6369,pos
5,5,124355,2024-07-06,Anxiety benefits,"Haven’t started taking it yet, but heard a lot about how this supplement helps with anxiety ","{'neg': 0.111, 'neu': 0.705, 'pos': 0.184, 'compound': 0.3291}",0.3291,pos
6,6,124355,2024-04-05,Good for anxiety,This helps to keep me calm during stressful days. Also helps with sleep!,"{'neg': 0.164, 'neu': 0.448, 'pos': 0.388, 'compound': 0.5411}",0.5411,pos
7,7,124355,2024-03-08,,"great quality product, this brand is high efficient and not overpriced","{'neg': 0.0, 'neu': 0.566, 'pos': 0.434, 'compound': 0.7845}",0.7845,pos
8,8,124355,2024-02-26,Großartig!,This product has provided a sense of calm and positiveness. The effects are felt quickly after taking.,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.6808}",0.6808,pos
9,9,124355,2024-02-13,excellent,This product is great! i will buy it again. Thanks iherb!,"{'neg': 0.0, 'neu': 0.513, 'pos': 0.487, 'compound': 0.8217}",0.8217,pos
10,10,124355,2024-01-22,Nice product,Good supplement to sleep well and good quality and composition ,"{'neg': 0.0, 'neu': 0.47, 'pos': 0.53, 'compound': 0.7845}",0.7845,pos
11,11,124355,2023-12-04,A+++,Great quality and ingredient. I would recommend this product to everyone.,"{'neg': 0.0, 'neu': 0.548, 'pos': 0.452, 'compound': 0.765}",0.765,pos
12,12,124355,2023-11-25,Sleep,"The ingredient is calming, helps with sleep as well. Quality is great.","{'neg': 0.0, 'neu': 0.41, 'pos': 0.59, 'compound': 0.8885}",0.8885,pos
13,13,124355,2023-11-09,Great procuct,This guaranteed potency is the way to go.   So happy Solaray has this.  Helps to sleep.,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.7902}",0.7902,pos
14,14,124355,2024-01-11,,The product has a significant relaxation effect. Useful for sleeping.,"{'neg': 0.0, 'neu': 0.426, 'pos': 0.574, 'compound': 0.7964}",0.7964,pos
15,15,124355,2023-11-11,,"These pills for sleep are amazing, they help me sleep well, and best thing i dont wake up wirh any bad side effects.","{'neg': 0.105, 'neu': 0.511, 'pos': 0.384, 'compound': 0.8519}",0.8519,pos
16,16,124355,2024-02-08,,"Solaray Vital Extracts Passion Flower, 250 mg, 60 Vegetable Capsules is a supplement containing Passion Flower extract. Passionflower is known for its calming properties and is often used in traditional medicine to relieve stress, anxiety and insomnia. Each capsule contains 250 mg of passionflower extract, which provides a convenient dosage to take. Vegetable capsules make this product accessible to vegetarians and vegans. This product from Solaray may be beneficial for those who suffer from stress, anxiety or insomnia and are looking for natural ways to relieve these symptoms. It is important to remember that before taking any supplements, especially if you have any medical conditions or are taking medications, you should consult your physician.","{'neg': 0.093, 'neu': 0.715, 'pos': 0.192, 'compound': 0.8807}",0.8807,pos
17,17,124355,2024-01-05,Excellent!,"Passion Flower, Solaray contains useful substances such as ascorbic acid, pectin, amino acids, tannins, saponins, potassium, and is a source of beta-carotene. Without exaggeration, the plant can be called an assistant to the nervous system. It improves the quality of sleep, regulates its duration and, moreover, does not cause unpleasant and difficult sensations when waking up. Passionflower has a calming effect and relieves headaches.","{'neg': 0.061, 'neu': 0.703, 'pos': 0.236, 'compound': 0.9033}",0.9033,pos
18,18,124355,2024-09-11,,"it was this passionflower that gave the best effect on the nervous system for insomnia, they tried different ones, none of them were so effective.","{'neg': 0.064, 'neu': 0.643, 'pos': 0.293, 'compound': 0.816}",0.816,pos
19,19,124355,2024-09-03,,Great supplement! I am not taking it for the first time for the whole family as prescribed by the doctor. Convenient packaging. And good ingredients!,"{'neg': 0.0, 'neu': 0.744, 'pos': 0.256, 'compound': 0.8217}",0.8217,pos
20,20,124355,2024-08-11,,"
I recently started taking Vital Extracts Passion Flower from Solaray and I want to share my impressions. Firstly, the packaging contains 60 herbal capsules, which is convenient and allows you to use the product for two months at the recommended dosage. The capsules are small and easy to swallow, which is an important point for me. As for the effect, I noticed that Passion Flower helps me cope with stress and anxiety. After a few weeks of taking it, I began to feel calmer and more balanced. This is especially noticeable on stressful days at work, when you need to be focused and clear-headed. In addition, I noticed an improvement in the quality of my sleep. The capsules help me relax before bed, and now I fall asleep faster and sleep more soundly. This is really important for recuperating after a long day. The product contains only natural ingredients, which adds confidence in its safety and effectiveness. I also appreciated that it does not contain artificial additives and gluten. Overall, I am very pleased with the results and recommend Vital Extracts Passion Flower to anyone looking for a natural remedy for stress reduction and better sleep. This is a great choice for maintaining emotional balance!","{'neg': 0.044, 'neu': 0.659, 'pos': 0.296, 'compound': 0.9947}",0.9947,pos
21,21,124355,2023-12-25,Helps me with nervous excitement headaches,"I bought more to get rid of headaches, I read that passionflower relieves spasms. Helps me with minor pain. The quality is excellent, the ingredients are natural.","{'neg': 0.095, 'neu': 0.544, 'pos': 0.361, 'compound': 0.8074}",0.8074,pos
22,22,124355,2023-12-23,Instead of sleeping pills,"I learned about it from Lilia Baltikova. The ingredients in the composition are natural, because of this I advised her to buy it for a friend whose son sleeps poorly, this is of course a problem. Herbs are useful! The packaging is decent, we hope for improvement","{'neg': 0.05, 'neu': 0.679, 'pos': 0.271, 'compound': 0.902}",0.902,pos
23,23,124355,2023-12-19,,"Helps. The quality is good, but the lid was a little dented. But the vitamins themselves are intact. I’m still not sure about the result; I’ll add a review once enough time has passed.","{'neg': 0.067, 'neu': 0.769, 'pos': 0.163, 'compound': 0.3626}",0.3626,pos
24,24,124355,2024-02-08,,"I heard that it has the effect of detoxifying heavy metals. I bought it hoping it would help me sleep, but it didn't have any effect. It's a small size that's not difficult to swallow.","{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.6614}",0.6614,pos
