,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,19007,2024-08-22,Great for fibromyalgia ,"We bought this product a couple weeks ago for my mom who suffers from fibromyalgia. Within a few weeks, she noticed a significant reduction in muscle pain and fatigue. She finds it very soothing and says it allows her to sleep better at night. As someone who's tried many fibromyalgia treatments, she's thankful to have found something natural like this that improves her condition. It's been very helpful for her. ","{'neg': 0.097, 'neu': 0.649, 'pos': 0.254, 'compound': 0.9097}",0.9097,pos
1,19007,2024-08-04,Magnesium with a bonus,I find this is a good form of magnesium to be taken after dinner.  I think the herbs and other ingredients included in this help with relaxing and sleeping.   ,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.8491}",0.8491,pos
2,19007,2024-02-22,Helps with sleep,"bought for Mom. helps with sleep and depression. ingredients were similar to other overcounter drug, but this one is worthe the price. Quality of the products is great.","{'neg': 0.068, 'neu': 0.718, 'pos': 0.214, 'compound': 0.7269}",0.7269,pos
3,19007,2024-09-29,Energy!,This is a great combo of ingredients!  Magnesium for muscle aches and malic acid for energy! Love it for FMS!,"{'neg': 0.071, 'neu': 0.53, 'pos': 0.399, 'compound': 0.8827}",0.8827,pos
4,19007,2013-01-20,Has really helped with fibromyalgia stiffness,I've taken this product for 15 years and recommend it to reduce muscle stiffness associated with fibromyalgia. 3 capsules/day as well as Thorne Brand 5-HTP (3 caps/day) is very helpful.  ,"{'neg': 0.0, 'neu': 0.772, 'pos': 0.228, 'compound': 0.7713}",0.7713,pos
5,19007,2010-06-09,Solaray Malic Acid with Magnesion,Recommended by health store own for fibromyalgia. The Malic Acid/Magnesium along with other products and exercise keep my fibromyalgia in check as long as I avoid sugar and don't workout too hard.,"{'neg': 0.066, 'neu': 0.841, 'pos': 0.093, 'compound': -0.0268}",-0.0268,neu
6,19007,2013-09-17,Rather good,I was happy with this one.,"{'neg': 0.0, 'neu': 0.519, 'pos': 0.481, 'compound': 0.5719}",0.5719,pos
7,19007,2024-05-29,,"Magnesium malate is a form of magnesium that is better absorbed by the body. If you suffer from muscle and joint injuries, the benefits are immediate, the ingredients work wonders, the quality is excellent, the magnesium oxide mineral is the best for injuries, and the capsule size is perfect, the packaging is convenient.","{'neg': 0.053, 'neu': 0.691, 'pos': 0.257, 'compound': 0.9274}",0.9274,pos
8,19007,2023-11-08,favorite products,"The magnesium malate that I was taking before contained only 6 tablets per day? I also needed this, but this one is helpful because you can get the amount you want with just 3 tablets! Magnesium citrate and the same brand of magnesium glycinate tended to make my stomach loose, so I like this magnesium malate the best. There is no taste or smell","{'neg': 0.077, 'neu': 0.713, 'pos': 0.21, 'compound': 0.8969}",0.8969,pos
9,19007,2023-12-16,Great,"Do not hesitate to buy this supplement if you suffer from muscle and joint injuries, the benefits are immediate, the ingredients make it work wonders, great quality, the magnesium oxide mineral is the best for injuries, and the size of the capsule is perfect the package is convenient","{'neg': 0.057, 'neu': 0.678, 'pos': 0.265, 'compound': 0.9172}",0.9172,pos
10,19007,2024-07-28,,"Good quality, clean ingredients, sufficient quantity, magnesium supplement, safe packaging","{'neg': 0.0, 'neu': 0.452, 'pos': 0.548, 'compound': 0.8176}",0.8176,pos
11,19007,2023-12-13,"This product is very good, I love it.","This product is very good, I love it.","{'neg': 0.0, 'neu': 0.395, 'pos': 0.605, 'compound': 0.8258}",0.8258,pos
12,19007,2023-10-01,Better forms of magnesium,Magnesium malate is the form of magnesium that is better absorbed by the body,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}",0.4404,pos
