,Unnamed: 0,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,0,19002,2024-04-25,TRUST ME!! THIS WILL WORK,"I promise you this that this one will work. 
I had irregular periods with cystic pimples on my face and I did tried everything. Nothing worked! 
After searching a lot I found this magical capsules. 
My cysts are goneee!! 
I brought this in February and it worked like magic. I started working the day I had them. I could feel them going away. 
No cysts now! My periods are regular, my mood is always good!! 
Trust me on this! I NEVER LEAVE REVIEWS BUT I HAD TO FOR THIS ONE!! 
THANK YOU IHERB!!
If it helped, PLEASE LIKE MY COMMENT! 
God bless! 
Cheers","{'neg': 0.014, 'neu': 0.696, 'pos': 0.29, 'compound': 0.9844}",0.9844,pos
1,1,19002,2024-02-01,I guess it helps with my hormonal acne,"I use this with Acne Advance which I ordered here in iHerb too, and eversince I haven’t gotten a single pimple on my chin. I usually get 3-5 pimples on my chin from time to time despite of religiously using anti-acne Korean skincare. Taking care of our skin from in the inside is something we need to consider too not just from the outside. I am glad that finally products like this is working for me. ","{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.8271}",0.8271,pos
2,2,19002,2024-08-15,هرمون النساء,"I wrote my comment after I finished the entire box. The first thing I smelled was normal, it regulated my menstrual cycle, and my pain eased by about 20. After two months, I noticed my buttocks had noticeably grown and my breasts had noticeably increased in size!!! I am not on a diet or anything I eat whatever I want, so I cannot say that it is fattening, but it only increases the feminine areas, giving it a shape, but you notice it only after a period of two months. I take two pills every day. If you want faster results, you can add two more pills. Please like. I wrote my comment honestly, I swear.

Shahad, thank you","{'neg': 0.028, 'neu': 0.774, 'pos': 0.198, 'compound': 0.9614}",0.9614,pos
3,3,19002,2024-06-23,This actually helps!!!,"I have been having perimenopause symptoms for a year now and have tried a few other brands of vitamins/blends to assist, until I found this one! I am now 6 months in and  have STOPPED having hot flashes, my joints don’t ache nearly as much and I am less snappy… so it’s a definite yes from me!! Give it a try, what have you got to lose ?","{'neg': 0.131, 'neu': 0.789, 'pos': 0.08, 'compound': -0.5372}",-0.5372,neg
4,4,19002,2024-06-23,Female hormone blend,"This product is helping so much! I am 45 years old and i’ve been taking this product for around six months. I had tried others, but didn’t see any results. I have felt the symptoms of perimenopause, like  having trouble sleeping, getting hot flashes and  having high and low emotions and becoming quite snappy. since taking female hormone, I have felt myself become calmer I no longer have the hot flashes and I’m sleeping much better. I would highly recommend!","{'neg': 0.099, 'neu': 0.723, 'pos': 0.178, 'compound': 0.8033}",0.8033,pos
5,5,19002,2024-06-15,Good job!,"I have tried numerous supplements for my full menopausal symptoms. Hot flashes, sweating throughout the day, irritation, headaches, sleepless nights, I have suffered from all! Some supplements make a difference, most do not, for me at least and I am stressing this! This one belongs to the first category, it helps me a lot. It has alleviated my symptoms to the point that there are days when I do not think of them, they do not exist! And that is a lot to say!","{'neg': 0.119, 'neu': 0.851, 'pos': 0.03, 'compound': -0.8209}",-0.8209,neg
6,6,19002,2024-06-04,,i love the taste because i chew. dosage says 2 tabs with each meal but i only take 2 and already see the benefits. I bought because this tablets contain all the ingredients i have been reading abt to help with perimenopaise. solaray always has great quality. tablet size is standard. i'll order a second. so far its my first bottle and i have had no pms amd minimal period pain. ,"{'neg': 0.092, 'neu': 0.714, 'pos': 0.194, 'compound': 0.8381}",0.8381,pos
7,7,19002,2024-05-30,Noticeable difference! ,"I have only been taking this for about a week but almost immediately felt a noticeable improvement with some hormonal symptoms that have been bothering me. I have been taking only 2 per day while the bottle recommends 2 capsules, 3 x per day and it it still very effective. Hoping it will help with cycle issues as I continue to take it. Will have to wait and see, but I plan to continue taking it indefinitely just for the benefits I've already experienced. Highly recommend.","{'neg': 0.035, 'neu': 0.7, 'pos': 0.265, 'compound': 0.9729}",0.9729,pos
8,8,19002,2024-05-17,"Seeing results in about a month, would recommend them","I have been on this formula for almost a month now. I rotate these between another supplements and take them every other day. I am certainly seeing the benefits on many fronts. The acne situation on my chin has improved. My period cramps have also gotten much less painful. I have looked up the ingredients beforehand and found them convincing. Though it is an herbal solution, it does taste just like a normal supplement. ","{'neg': 0.033, 'neu': 0.77, 'pos': 0.197, 'compound': 0.8999}",0.8999,pos
9,9,19002,2024-04-27,,"The quality,size,effect and ingredient of the capsule helps my folic acid, boost my energy, niacin flush, nervous system and metabolism. I usually swallow the capsule and so i don't quite know the taste of it, but the potency of it is very good. As it arrives at my doorstep, the packaging was very good.","{'neg': 0.025, 'neu': 0.75, 'pos': 0.225, 'compound': 0.9048}",0.9048,pos
10,10,19002,2024-04-14,one of the best hormones supplements I took,"I suffer from high cortisol/PCOS and I have to tell you, this supplement is really making a difference l. 
I have been suffering from hormonal cystic acne and after around 2 weeks of taking it (along with lifestyle

 adjustments ofc) my skin is clearing up. 
it contains saw palmetto, which is a great thing for hormonal health. great value for money! 
","{'neg': 0.098, 'neu': 0.741, 'pos': 0.161, 'compound': 0.6476}",0.6476,pos
11,11,19002,2024-03-26,it works 💯 %,"i am 42 and had few perimenopause symptoms like hot flash, anxiety, mood swings etc. But I have very regular periods. i started eating this 15 days ago approx and increased my protein intake too. it's really helping me to reduce my symptoms alot. Only these capsules are big , I still manage to take 2 capsules in one gulp. i will order it again for next 2 months to see full result.","{'neg': 0.019, 'neu': 0.872, 'pos': 0.109, 'compound': 0.7422}",0.7422,pos
12,12,19002,2023-11-02,will buy more,"This supplement is a game-changer for women's hormonal health. With 180 VegCaps in a bottle, you'll have a good supply to support your needs. 

Female Hormone Blend SP-7C is specially formulated to help balance hormones and alleviate symptoms associated with PMS, menopause, and other hormonal imbalances. It contains a blend of herbs and botanicals that are known for their hormone-regulating properties.

It's important to note that everyone's body is different, so results may vary. It's always a good idea to consult with a healthcare professional before adding any new supplement to your routine, especially if you have any underlying health conditions or are taking medications.

Overall, Female Hormone Blend SP-7C is a fantastic supplement that can help support your hormonal health and alleviate symptoms associated with hormonal imbalances. Give it a try and see how it works for you! 💪🌸","{'neg': 0.0, 'neu': 0.848, 'pos': 0.152, 'compound': 0.9652}",0.9652,pos
13,13,19002,2023-10-28,,"I take two of these each morning and they help so much. If I don’t take them I feel like I have horrible pms all month long. These help keep me calm and not irritable or depressed. For the few days before my period I sometimes take them 2 or 3 times a day, but for the rest of the month once a day is fine.","{'neg': 0.035, 'neu': 0.764, 'pos': 0.201, 'compound': 0.7703}",0.7703,pos
