,Unnamed: 0,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,0,56485,2024-09-28,A Miracle Worker!,"I have severe anxiety and insomnia. So, this stuff is great. Sometimes I have a small dosage to stave off panic attacks and such while at other times I will take more so that I can sleep. The ingredients are high quality. However, I find this to be very expensive for its size. Nevertheless, it works beautifully and tastes really good. ","{'neg': 0.151, 'neu': 0.691, 'pos': 0.158, 'compound': 0.3597}",0.3597,pos
1,1,56485,2024-08-25,tasty,"Sleep·Essence is a delicious, synergistic blend of Chamomile, Linden, Passionflower, Skullcap, Lemon Balm, and Lavender, designed to promote the relaxation and restful sleep your body needs. Its gentle, calming action helps to relieve nervous tension and occasional restlessness, allowing for normal and healthy sleep patterns. Supports relaxation. Helps to relieve nervous tension. Supports normal sleep patterns","{'neg': 0.127, 'neu': 0.405, 'pos': 0.468, 'compound': 0.9806}",0.9806,pos
2,2,56485,2014-10-31,"Works the best, but more costly.","I love this one.  Because of liquid formulation it seems to work a lot fast.

Absolutely amazing selection of herbs, that work just right for me, without valerian.   Valerian just does not work well and leaves me tired in the morning too.  So I avoid it.


The only downside, is it does not last long (i take more then recommended dose though, i am 2 meter tall and heavy.","{'neg': 0.12, 'neu': 0.744, 'pos': 0.135, 'compound': 0.4878}",0.4878,pos
3,3,56485,2015-05-03,Great. High Quality. Yummy,"Gentle. Effective. Made in USA and yummy!
I found this to be one of the more effective products.","{'neg': 0.0, 'neu': 0.498, 'pos': 0.502, 'compound': 0.9199}",0.9199,pos
4,4,56485,2024-10-17,Helps with sleep recovery,"High quality and good herbal ingredients, effective in helping to improve sleep, not used yet, will update the review later","{'neg': 0.0, 'neu': 0.59, 'pos': 0.41, 'compound': 0.8779}",0.8779,pos
5,5,56485,2024-09-21,For relaxation,Nothing dramatic. I think it helps with fatigue.,"{'neg': 0.208, 'neu': 0.521, 'pos': 0.271, 'compound': 0.1531}",0.1531,pos
6,6,56485,2017-04-30,Helps to sleep,"I tried a lot of products that help to sleep and I was keen to be a membership was giving me relaxation, but this product was a different evaluation of him Raaaa by all standards

How to use
Take 4 tablespoons (60 ml) daily, 15-30 minutes before sleep or as directed by your health care practitioner.
It is stored in the refrigerator and consumed within 4 weeks.
If you like my comment, press 💕","{'neg': 0.0, 'neu': 0.799, 'pos': 0.201, 'compound': 0.9194}",0.9194,pos
7,7,56485,2018-03-31,Not impressed,"The husband because of nervous work for a long time badly sleeps. I decided to take homeopathic syrup to soothe and promote a good sleep. The medicine as a whole is not bad, there is a slight soothing, but the effect on the quality of sleep is not felt.","{'neg': 0.072, 'neu': 0.745, 'pos': 0.183, 'compound': 0.5385}",0.5385,pos
8,8,56485,2017-09-25,There was no effect on sleep.,"I recently bought it because I thought that I could help sleeping, but I could not sleep. I usually get used to drinking such herbal essence, or even if I rinse my mouth I was concerned about the smell like lavender that remained in my throat, it took as much as two hours, as usual, to sleep until I got to bed. Perhaps there is some relaxation effect. . .","{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.8658}",0.8658,pos
9,9,56485,2016-12-07,good,"I used to drink it before going to sleep, it helps to sleep comfortably, but it causes mild sleepiness, but it tastes good, but you need to drink 50 ml, which is a large amount of time, but it is expensive. The rest was a small amount, and you closed it. When you opened it, you got gas and you drank it. !","{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.7809}",0.7809,pos
