,Unnamed: 0,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,0,7503,2024-10-19,,I NEED to take other sleep aides to actually fall asleep.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
1,1,7503,2024-06-17,,"It is good but it need adjunctive to make the desired effect
","{'neg': 0.0, 'neu': 0.685, 'pos': 0.315, 'compound': 0.5574}",0.5574,pos
2,2,7503,2010-04-30,Helps Me Sleep Longer,"A physical ailment causes me to have difficulty getting to sleep as well as waking up every few hours. Natur'es Plus, Sleep Assure, has lengthened the time I sleep uninterrupted and improved the quality of the sleep I do get. It does seem to be losing its effectiveness now after a couple months. It might be time to switch to something else for awhile. I'll probably mix it up and then go back to Sleep Assure.","{'neg': 0.062, 'neu': 0.815, 'pos': 0.123, 'compound': 0.6124}",0.6124,pos
3,3,7503,2008-04-11,The best...,"sleep aid I have ever used next to pure powdered tryptophan.  Take this Sleep Assure and in 60 minutes, or less...be ready to hit the hay...and stay asleep for at least 6 hours.  Anyone that has ever suffered from insomnia, or broken sleep patterns...give this a try.  You won't be disappointed.  I have recommended this to many...and it works every time...even with some of the worst cases.","{'neg': 0.137, 'neu': 0.74, 'pos': 0.122, 'compound': -0.4847}",-0.4847,neg
4,4,7503,2016-08-24,Caution on Valerian,"I could not give this a 5 star for the following reasons:  
1) So many ""fillers"" and a few know to be difficult for the human liver and 
2) As this product has a good comprehensive approach -- plus the bi-layer technology -- and good reviews, I took a chance on it to try for myself and to possibly share with my clients (I am a health practitioner.)   

It did not work for me but here is why:   A small number of people are sensitive to Valerian and have a ""hyper"" rather than sleep response to it. I happen to be one of those.  Just want to spread awareness in case you are struggling to find a sleep remedy that works for you, you may want to try one of the many that iherb carries which do not use Valerian.","{'neg': 0.04, 'neu': 0.866, 'pos': 0.094, 'compound': 0.34}",0.34,pos
5,5,7503,2011-09-25,Works well in conjunction with medication.,"I wish I could eliminate medication, but my sleep problem is chronic and fierce ;)  It does a great job keeping me asleep throughout the night and not to wake up too early in conjunction with my medication.  Even medication doesn't work well for me, but together they do the trick.  I also use a sublingual melatonin and calms cal-mag drink at bedtime.  I notice a difference if any of these are missing.","{'neg': 0.122, 'neu': 0.719, 'pos': 0.159, 'compound': 0.6032}",0.6032,pos
6,6,7503,2011-04-12,Sleeeeeeeeeeeeeeeeppppppppppppppp,It is a good product to help someone to fall asleep and stay asleep. The time relase factor works great. I have awakened during the night to go to the bathroom and I fall back to sleep really quick.,"{'neg': 0.0, 'neu': 0.773, 'pos': 0.227, 'compound': 0.8658}",0.8658,pos
7,7,7503,2018-08-15,It's Fine,It dose help ti sleep but I need 3 tablets to fall a sleep not one,"{'neg': 0.0, 'neu': 0.866, 'pos': 0.134, 'compound': 0.2144}",0.2144,pos
8,8,7503,2021-01-29,,I recommend it ,"{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.3612}",0.3612,pos
9,9,7503,2017-08-01,Effective product,Great product and works !!!!,"{'neg': 0.0, 'neu': 0.432, 'pos': 0.568, 'compound': 0.7405}",0.7405,pos
10,10,7503,2024-07-25,NaturesPlus. What you need for your sound sleep.,"I suffer from insomnia. On the advice of a friend, I ordered this drug on iHerb. Contains melatonin, valerian and passionflower. I take 1 capsule 30 minutes before bed and sleep like a baby)! I recommend!","{'neg': 0.093, 'neu': 0.639, 'pos': 0.268, 'compound': 0.6792}",0.6792,pos
11,11,7503,2023-12-31,,"A powerful composition of the complex with a long-lasting calming effect to combat various types of sleep disorders. Here, in addition to melatonin, it contains GABA and pyridoxal-5-phosphate, as well as herbs such as passionflower, valerian root and chamomile.","{'neg': 0.055, 'neu': 0.739, 'pos': 0.206, 'compound': 0.6705}",0.6705,pos
12,12,7503,2024-06-12,it works,The effect is good. It took effect not long after taking it.,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}",0.4404,pos
13,13,7503,2023-12-08,,"Excellent, high quality. I will buy it next time and order it again. Hello, how are you?","{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.5719}",0.5719,pos
15,15,7503,2018-01-23,very good product,"helps a lot for a better sleep, faster sleep as well.","{'neg': 0.0, 'neu': 0.441, 'pos': 0.559, 'compound': 0.765}",0.765,pos
16,16,7503,2016-05-24,I like your grandmother.,I do not know because I do not eat it.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
17,17,7503,2018-02-24,Without avail,It does not work very well and it smells very unpleasant,"{'neg': 0.376, 'neu': 0.624, 'pos': 0.0, 'compound': -0.6623}",-0.6623,neg
18,18,7503,2021-01-23,Ok,It is just that.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
