,Unnamed: 0,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,0,113156,2024-04-20,A Restful Solution with a Not-So-Pleasant Scent,"Solgar Sleep and Stress offers a reliable solution for achieving a restful night's sleep. Its blend of ingredients effectively combats stress and promotes relaxation, making it a go-to choice for those seeking tranquility. However, it's worth noting that the smell of valerian in this supplement can be quite overpowering, reminiscent of old cheese and sweaty socks. Despite this somewhat off-putting aroma, the product delivers on its promise of enhancing sleep quality, making it a worthwhile investment for anyone in need of a peaceful slumber.","{'neg': 0.074, 'neu': 0.663, 'pos': 0.262, 'compound': 0.9493}",0.9493,pos
1,1,113156,2024-02-11,Good product,"Its soothing blend of ingredients helps me unwind and achieve restful sleep every night. I've noticed a significant improvement in my sleep quality and overall relaxation since incorporating it into my routine. The blend is effective yet gentle, with no grogginess upon waking. It's become an essential part of my bedtime ritual, and I highly recommend it to anyone seeking natural support for relaxation and sleep. Without a doubt, it deserves a perfect five-star rating.","{'neg': 0.023, 'neu': 0.577, 'pos': 0.4, 'compound': 0.9868}",0.9868,pos
2,2,113156,2024-08-26,Work Well,"These work great for me.  I alternate them with the sleep tablets.  These do not contain melatonin, so I great alternative for those who don't want it.  I will purchase again!","{'neg': 0.035, 'neu': 0.72, 'pos': 0.245, 'compound': 0.8508}",0.8508,pos
3,3,113156,2024-08-18,Wonderful sleep aid!,"These were very effective and helped me sleep a number of nights. Generally 2 pills worked most nights. They were not too large, without any taste & easy to swallow.","{'neg': 0.077, 'neu': 0.772, 'pos': 0.151, 'compound': 0.3153}",0.3153,pos
4,4,113156,2023-11-08,Love this,"I absolutely love this product, I've always struggled to fall asleep and it helps me fall asleep without the next morning grogginess from melatonin. it also helps a lot with my anxiety, I am a very anxious person so that is a huge plus for me.","{'neg': 0.121, 'neu': 0.646, 'pos': 0.233, 'compound': 0.7823}",0.7823,pos
5,5,113156,2023-11-01,,"Thank you very much for this product, it suited me, I like the packaging, comfortable and stylish, I will order more of these products, and recommend them to all my friends and relatives! good!!
","{'neg': 0.0, 'neu': 0.595, 'pos': 0.405, 'compound': 0.9491}",0.9491,pos
6,6,113156,2023-12-08,It works ,"I bought it because there are times when I can't sleep well. It works although when I take it despite sleeping at night, I feel sleepy and tired  during the day","{'neg': 0.159, 'neu': 0.841, 'pos': 0.0, 'compound': -0.5739}",-0.5739,neg
7,7,113156,2023-08-10,,"I recently stopped using melatonin because of the mixed information about safety long term. So, I went to my local health store and was told that this might help me. I am hooked. I take it 30-60 min before I plan on sleeping and I only get up once to use the bathroom. I fall asleep so easily and stay asleep. I highly recommend this. Just don’t mind the smell of the capsules.... you get used to it lol ","{'neg': 0.023, 'neu': 0.801, 'pos': 0.175, 'compound': 0.9064}",0.9064,pos
8,8,113156,2024-09-28,,one of the best my friend tried it and it gave him a very good relaxing effect,"{'neg': 0.0, 'neu': 0.46, 'pos': 0.54, 'compound': 0.9334}",0.9334,pos
9,9,113156,2024-09-25,sleeping,"better already and my stress level is also lowering, thanks to this addition!","{'neg': 0.241, 'neu': 0.452, 'pos': 0.306, 'compound': 0.3164}",0.3164,pos
10,10,113156,2024-09-07,Restful sleep again ,"If you want to have a restful full night sleep, don’t hesitate to order this product. Supports your sleep. ","{'neg': 0.094, 'neu': 0.625, 'pos': 0.281, 'compound': 0.4939}",0.4939,pos
11,11,113156,2024-09-03,Quality ,Love the quality and convenient packaging. Easy to swallow pills ,"{'neg': 0.0, 'neu': 0.53, 'pos': 0.47, 'compound': 0.7964}",0.7964,pos
12,12,113156,2024-08-21,,"I like Solgar brand’s products. It is very effective. Just buy and use.
","{'neg': 0.0, 'neu': 0.629, 'pos': 0.371, 'compound': 0.7089}",0.7089,pos
13,13,113156,2024-08-07,it works,A great blend of ingredients. I could definitely see improvement in my condition quickly with regular use. ,"{'neg': 0.0, 'neu': 0.55, 'pos': 0.45, 'compound': 0.8689}",0.8689,pos
14,14,113156,2024-08-07,It works!,A great blend of ingredients. I could definitely see improvement in my condition quickly with regular use. ,"{'neg': 0.0, 'neu': 0.55, 'pos': 0.45, 'compound': 0.8689}",0.8689,pos
15,15,113156,2024-06-01,,good quality.  best ingredients. . Will buy again. you can increase dosage.,"{'neg': 0.0, 'neu': 0.46, 'pos': 0.54, 'compound': 0.8555}",0.8555,pos
16,16,113156,2024-05-13,,Helps relieve stress to prolong sleep.  Glad I purchased it.,"{'neg': 0.176, 'neu': 0.314, 'pos': 0.509, 'compound': 0.6486}",0.6486,pos
17,17,113156,2024-05-07,excellent,"I'm glad that my favorite company Solgar has something for a good night's sleep
excellent composition, natural, without addiction","{'neg': 0.0, 'neu': 0.463, 'pos': 0.537, 'compound': 0.9337}",0.9337,pos
18,18,113156,2024-05-04,Прекрасно!,Quality is super! The ingredients are great! Size arranged! What you need! Performance is felt!,"{'neg': 0.0, 'neu': 0.586, 'pos': 0.414, 'compound': 0.8798}",0.8798,pos
19,19,113156,2024-04-23,,Its good.. i take it every day .. i see a difference ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
20,20,113156,2024-04-10,Прекрасно!,"A good additive, excellent packaging, as well as a nice price, I recommend buying!","{'neg': 0.0, 'neu': 0.296, 'pos': 0.704, 'compound': 0.923}",0.923,pos
21,21,113156,2024-04-02,,Great and very effective. I use the 2 pills dosage and works wonderfully and the ingredients list is very good,"{'neg': 0.0, 'neu': 0.49, 'pos': 0.51, 'compound': 0.9391}",0.9391,pos
22,22,113156,2024-03-30,,"I took this products 30 minutes before going to sleep, it works really.  I can sleep longer hours now","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
23,23,113156,2024-03-02,,I like solgar products. They are very effective and useful.,"{'neg': 0.0, 'neu': 0.398, 'pos': 0.602, 'compound': 0.8425}",0.8425,pos
24,24,113156,2024-02-07,Sleep aid,Please remanufacture this product. It gives very good results thanks to L Theanine.,"{'neg': 0.0, 'neu': 0.51, 'pos': 0.49, 'compound': 0.8251}",0.8251,pos
25,25,113156,2023-12-19,Okay,"I’ve been drinking this for several weeks, not noticing any difference, but let’s hope it’s gonna show up soon","{'neg': 0.0, 'neu': 0.824, 'pos': 0.176, 'compound': 0.5927}",0.5927,pos
26,26,113156,2023-12-09,it does what it says on the outside!,"Very supportive supplement from a very reliable producer.
Without any of the side effects of pharmaceutical products. ","{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.3597}",0.3597,pos
27,27,113156,2023-11-26,,"Good product. Fall asleep easier, sleep quality is better and you feel more energized the next day","{'neg': 0.0, 'neu': 0.516, 'pos': 0.484, 'compound': 0.9041}",0.9041,pos
28,28,113156,2023-11-18,sleep and stress support, works well. good product. good ingridients for sleep and stress,"{'neg': 0.168, 'neu': 0.359, 'pos': 0.473, 'compound': 0.6249}",0.6249,pos
29,29,113156,2023-11-12,sleep and stress support,It is very effective and helps me get better sleep.  ,"{'neg': 0.0, 'neu': 0.433, 'pos': 0.567, 'compound': 0.8464}",0.8464,pos
30,30,113156,2024-09-03,,Purchased for my mom. I guess she found it good and helpful. ,"{'neg': 0.0, 'neu': 0.612, 'pos': 0.388, 'compound': 0.6908}",0.6908,pos
31,31,113156,2022-09-12,,"I have trouble getting to sleep, then staying asleep. I’ve tried pretty much every OTC sleep medicine and of those, the ones that worked best contain melatonin. I’ ve been looking for a replacement to those and found this product. 

I take it about 30 minutes before going to bed. I fall asleep quickly and stay asleep longer than on the other products.   I’m very pleased wot tis product and am a repeat customer! ","{'neg': 0.034, 'neu': 0.827, 'pos': 0.139, 'compound': 0.8475}",0.8475,pos
32,32,113156,2023-01-23,Works well - help to get restful sleep,Good alternative to my usual sleep supplement. I try to vary what I take from time to time. This is new one that I cam acorr recently,"{'neg': 0.0, 'neu': 0.888, 'pos': 0.112, 'compound': 0.4404}",0.4404,pos
33,33,113156,2022-11-19,Excellent product ,"I've replaced nightly melatonin with this product, it woks amazingly. Really pleased. Not groggy the next day. ","{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.5379}",0.5379,pos
34,34,113156,2022-09-25,,"I love this melanin-free product. At first glance, the composition with vitamin B6 looks strange, but it works. I used it with Magnesium and my sleeping got better.","{'neg': 0.045, 'neu': 0.7, 'pos': 0.256, 'compound': 0.7684}",0.7684,pos
35,35,113156,2022-09-01,,"These capsules were effective,  benefitting a night of sleep while their small SIZE & slick coating make them easy to swallow. They don't have a bitter TASTE & the added INGREDIENT of herbs enhances their EFFECTIVENESS.","{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.8815}",0.8815,pos
36,36,113156,2022-06-18,Helps me sleep better,Had troubles sleeping and was recommended Solgar by my friend.  Happy that I took the advice. Supposed to be all natural and does not contain Melatonin. Calms me down and let's me sleep full night,"{'neg': 0.112, 'neu': 0.634, 'pos': 0.254, 'compound': 0.7382}",0.7382,pos
37,37,113156,2022-05-15,,"No taste, alittle scent of herbs, calms me down before i sleep because i have a difficult time sleeping sometimes after long hours of work. I did benefit from it and the size is good of the package","{'neg': 0.112, 'neu': 0.692, 'pos': 0.196, 'compound': 0.5423}",0.5423,pos
38,38,113156,2023-10-19,,it helps me to sleep better and faster continuesly and nonstop,"{'neg': 0.0, 'neu': 0.621, 'pos': 0.379, 'compound': 0.6705}",0.6705,pos
39,39,113156,2023-10-02,Прекрасно!,"excellent product,good and strong packaging , the quality matches the description, I will still recommend ordering to everyone!!! okay
","{'neg': 0.0, 'neu': 0.514, 'pos': 0.486, 'compound': 0.9057}",0.9057,pos
40,40,113156,2023-06-16,,The taste is great it’s a great product worth buying.,"{'neg': 0.0, 'neu': 0.373, 'pos': 0.627, 'compound': 0.8779}",0.8779,pos
41,41,113156,2023-04-22,,"its a superb product.  I use this product for a few months and very satisfied. it makes me calm, having good sleep. very recommended.","{'neg': 0.0, 'neu': 0.525, 'pos': 0.475, 'compound': 0.9258}",0.9258,pos
42,42,113156,2023-03-26,,"quality ingredients size dosage benefit taste is fine if keep it in the capsule

something to help you with sleep","{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.7579}",0.7579,pos
43,43,113156,2023-02-09,Really relaxing ,"These are excellent, very relaxing. Can be taken during the day, or 2 at night to help with sleep. ","{'neg': 0.0, 'neu': 0.603, 'pos': 0.397, 'compound': 0.8718}",0.8718,pos
44,44,113156,2023-01-24,,"work quickly, don't wake groggy. not too big to swallow. taste not too bad","{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.431}",0.431,pos
45,45,113156,2022-11-28,,"I am taking 1 capsul before going into bed, and sleep very well. So, works as I expected. Satisfied.","{'neg': 0.0, 'neu': 0.729, 'pos': 0.271, 'compound': 0.6361}",0.6361,pos
46,46,113156,2023-02-16,,Fall asleep in 30 mins and out like a light and size is easy to swallow with good quality amd no taste ,"{'neg': 0.08, 'neu': 0.618, 'pos': 0.302, 'compound': 0.7269}",0.7269,pos
47,47,113156,2022-10-28,,"I was disapointed with the product as i use these kind of suplements from supermarket brands and I felt not a lot of difference. Will not buy it again.
","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
48,48,113156,2022-07-08,,it helps me get to sleep and stay asleep most of the time. the ingredients are good and clean and it's a good quality brand.,"{'neg': 0.0, 'neu': 0.643, 'pos': 0.357, 'compound': 0.8779}",0.8779,pos
49,49,113156,2023-09-23,It's okay,"It help your relaxation,  needs to take long time then you see the result  ","{'neg': 0.0, 'neu': 0.663, 'pos': 0.337, 'compound': 0.7269}",0.7269,pos
50,50,113156,2023-01-21,,I cant say that I sleep better with them which was the purpose of buying them.,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}",0.4404,pos
51,51,113156,2023-01-06,,It makes me sleep but not always.. i have to take magnesium also,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
52,52,113156,2022-09-21,,It helped my kid go to sleep and relax better,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.7003}",0.7003,pos
