,Unnamed: 0,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,0,6802,2023-12-04,Great!,"I have trusted Traditional Medicinals for well over a decade now because they always use high quality ingredients. Taste is great and I always like to have some of these on hand as they are very beneficial, especially when traveling or routine is disrupted. This tea is naturally caffeine free and a lively blend of herbs. ","{'neg': 0.0, 'neu': 0.643, 'pos': 0.357, 'compound': 0.9732}",0.9732,pos
1,1,6802,2023-10-19,Nighty night ,I advise all customers to buy especially if you can’t sleep.😴 so good 🥰🥰🥰🥰🥰advice all take this product but you need to buy one more than one because it not enough one packet I try a lot of products but not from I herb this was first time to take this product from them but I satisfied with this product I will buy again ,"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.7245}",0.7245,pos
2,2,6802,2023-11-12,So Sleepy,This tea tastes great and actually made me sleepy! So many night time teas don’t actually do anything thing but this one put me out like a light. The ingredients are powerful and traditional medicinals makes super quality products. I use this when I’ve had a stressful day and need some help winding down. Definitely report,"{'neg': 0.061, 'neu': 0.618, 'pos': 0.321, 'compound': 0.958}",0.958,pos
3,3,6802,2024-10-15,Great Traditional Medicinals Tea ,"I love this tea and use it approximately 3-5 nights a week. It really does help lull you to sleep, and it tastes great (no sweetener or other additives required, but it is enjoyable with a bit of milk). I gravitated towards this tea primarily for its inclusion of passionflower, which I have heard can enhance dreams. I do find that my dream recall is increased when I use this product, and my dreams do often seem to be more vivid. 10/10 recommend. ","{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.9784}",0.9784,pos
4,4,6802,2024-09-03,Soothing and Relaxing Herbal Tea for a Good Night’s Sleep,"Traditional Medicinals Organic Nighty Night Tea with Chamomile and Passionflower has become a bedtime favorite for my wife. The blend of chamomile, passionflower, and other calming herbs creates a soothing and pleasant taste that helps her unwind after a long day. It’s caffeine-free, making it perfect for nighttime, and she finds it helps her relax and prepare for a restful sleep. The individually wrapped tea bags keep the tea fresh and aromatic. Highly recommended for anyone looking for a natural way to support relaxation and a good night’s sleep!","{'neg': 0.0, 'neu': 0.583, 'pos': 0.417, 'compound': 0.9909}",0.9909,pos
5,5,6802,2024-08-29,One of My Favortes!  ,"This is a super-nice formula for nights when one does not require the extra impact of Valerian root.  I really enjoy the fragrance of this tea. It is one of the best relaxing and sleep aid herbal formulas i have seen and it has the usual; high quality i expect with teas from this brand! it contains several well know and very effective herbs for promoting relaxation and rest and if that were not delightful enough, it has a propriety blend added that creates a flavor and fragrance that i find really appeals to me! I hope to always keep this one on hand and would certainly buy it again!","{'neg': 0.024, 'neu': 0.7, 'pos': 0.276, 'compound': 0.9834}",0.9834,pos
6,6,6802,2024-08-27,,"Very good product, I recommend to buy it, I ordered a this product from Iherb before, and I was amazed at how quickly it arrived. The packaging was secure, ensuring the item was undamaged. The customer service was exceptional, as they kept me updated throughout the entire process. I had a question about the product, and their support team responded promptly and professionally. Overall, my experience with [Store Name] was outstanding, and I can’t wait for my next purchase","{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.9604}",0.9604,pos
7,7,6802,2024-08-26,A great nightime tea,This is a great nighttime tea if you are looking for something calming during the evening. It is made with the best herbs for sleep. It does have some chamomile along with other ingredients. I have been enjoying this cup of tea every other evening lately. I generally add a bit of raw honey to sweeten it before I drink it. I would highly recommend this tea to you.,"{'neg': 0.0, 'neu': 0.771, 'pos': 0.229, 'compound': 0.9531}",0.9531,pos
8,8,6802,2024-08-13,Smells good and taste great!,"I’m a big fan of Traditional Medicinal herbal teas. Their blends are of good quality, lovely and really love the floral scent of this tea. Caffeine free and you can take it every evening once before bed. One tea bag is good for a mug or small tea pot. ","{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.9638}",0.9638,pos
9,9,6802,2024-06-26,Tasty herbal tea,"I like this tea, for me the herbs blend is very tasty. I drink it whenever I want to calm down, sometimes before bed - it is caffeine free. Quality ingredients give great taste. Each bag is in separate package and has a small wisdom phrase inside. I love those and this is a great benefit!","{'neg': 0.0, 'neu': 0.584, 'pos': 0.416, 'compound': 0.9808}",0.9808,pos
