,Unnamed: 0,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,0,5229,2023-12-20,,"Nature's Answer Passionflower Aerial Parts Fluid Extract, available in a 1 fl oz (30 ml) bottle with 2,000 mg of extract per serving, is a supplement derived from the passionflower plant. Here's my review:

Passionflower Benefits: Passionflower has a history of traditional use for promoting relaxation and easing stress. It is often sought after for its potential calming effects on the nervous system.

Fluid Extract Form: The fluid extract form allows for quick absorption, making it a convenient option for those looking to experience the potential benefits of passionflower without the need for capsules or tablets.","{'neg': 0.047, 'neu': 0.741, 'pos': 0.212, 'compound': 0.9081}",0.9081,pos
1,1,5229,2023-11-30,settles my anxiety,Thanks for offering a quality product that works and does what it's supposed to! taste isn't the best but I generally put under my tongue for a few seconds and swallow so it's not sticking around for long. I take a long with lemon balm capsules and it works so so well at calming my anxiety. Package seems small but I use about a half of dropper 3x a day so it's lasting me awhile. ,"{'neg': 0.055, 'neu': 0.81, 'pos': 0.135, 'compound': 0.7957}",0.7957,pos
2,2,5229,2024-09-07,Good product ,Haven’t tried yet so not sure is it really good to be honest. But this brand been around for long time so I trust that the quality is okay ,"{'neg': 0.044, 'neu': 0.62, 'pos': 0.336, 'compound': 0.8965}",0.8965,pos
3,3,5229,2024-07-29,,"I have been dealing with anxiety for so long and my therapist mentioned Passion flower extract. This brand has more quality than others, more intense so you’re getting higher dosage in small amount. Taste is good ","{'neg': 0.042, 'neu': 0.771, 'pos': 0.186, 'compound': 0.6997}",0.6997,pos
4,4,5229,2024-06-03,Passionflower,The size is perfect to keep with you add to your water and get dosage to your water to get benefits of natural anxiety relief. No taste,"{'neg': 0.106, 'neu': 0.571, 'pos': 0.323, 'compound': 0.8402}",0.8402,pos
5,5,5229,2024-01-02,"Nature's Answer, Passionflower Aerial Parts","Nature's Answer Passionflower Aerial Parts may support relaxation and ease occasional stress. With natural compounds that may interact with neurotransmitters, passionflower is traditionally used to promote a calm state of mind. Consult with a healthcare professional for personalized advice on using passionflower for your specific needs.","{'neg': 0.049, 'neu': 0.6, 'pos': 0.351, 'compound': 0.9201}",0.9201,pos
6,6,5229,2023-11-13,Helps put me to sleep ,"I love these tinctures. All of them really. No complaints and they are more potent than you think, so only use a few drops a day, no need to mega dose with these ","{'neg': 0.203, 'neu': 0.687, 'pos': 0.111, 'compound': -0.3551}",-0.3551,neg
7,7,5229,2023-03-06,Great product for calmer night time,"I keep reordering this, so I can always have it when needed. 
I like the taste, and it is definitely working for me when I have troubles falling asleep. I usually try to give my body the time to naturally calm down (removing screen time helps with that), but if there is no success then I go and mix passion flower extract with a but of water. 
My only concern is that one time it made my period to start one week early. I googled and yes, passion flower makes your uterus contract more, so no surprise it happened to me. I consulted with my therapist who said if I only use it no more than once a week, it should be fine. It only happened one time, and now I’m more cautious and use it only if I cannot fall asleep for longer than 2-3 hours. I usually have just a couple of nights like that in a months, so I believe it is fine. Overall, I think this is a great supplement. ","{'neg': 0.072, 'neu': 0.717, 'pos': 0.211, 'compound': 0.9812}",0.9812,pos
8,8,5229,2024-05-21,Not sure if it works,"So far I've been adding it to my herbal tea at nighttime, but I can't tell if it's working. Insomnia still persists. The taste is unpleasant, so be prepared for that. ","{'neg': 0.119, 'neu': 0.802, 'pos': 0.079, 'compound': -0.3362}",-0.3362,neg
9,9,5229,2023-09-22,Must have,"Passionflower is must have in my medicine cabinet. It works well when I am under a significant amount of stress and can’t easily calm down. Pure ingredients, good quality and works pretty fast. It does have a strong taste, so I typically drink little bit of juice afterwords. I do know breastfeeding and pregnant women should stay away from passionflower. ","{'neg': 0.041, 'neu': 0.658, 'pos': 0.301, 'compound': 0.93}",0.93,pos
