,Unnamed: 0,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,0,119186,2024-08-02,Help me fall asleep,This really helps me fall asleep and I am never groggy in the morning. I often still wake up earlier then I would like to but these work better than anything else I have tried. They also taste really good and I suspect that the gelatin makes my finger nails stronger which is a nice added bonus.,"{'neg': 0.046, 'neu': 0.615, 'pos': 0.339, 'compound': 0.9661}",0.9661,pos
1,1,119186,2024-06-29,One of the best,"The ingredient list caught my eyes its so good, and i loved the taste of it as well was the dosage it has per gummy. Really well quality overall and the size of the gummies r well too! For the benefits, i got really deep long comfortable sleep and the gummies are always best options for me because it dissolves faster as i heard","{'neg': 0.0, 'neu': 0.677, 'pos': 0.323, 'compound': 0.9746}",0.9746,pos
2,2,119186,2024-01-12,I can’t live without these !! ,"I love and absolutely recommend these sleeping gummies. They’re amazing. I often wake up in the middle of the night and i’m often unable to fall asleep back. So i would often use this and i would fall asleep without 30 minutes. As for the taste, it is quite nice and yummy. The quality is good too. And as for the dosage only two will put you to sleep ","{'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.9659}",0.9659,pos
3,3,119186,2023-11-28,Love this brand,I have regularly used olly brand. As this item was out of stock at my pharmacy. I switched to another brand which I was not happy with at all. The gummies stuck together in one giant clump. Ali's sleep has always been great for me. It just takes that edge off so that I can fall asleep easily. I wouldn't say it keeps me asleep but will continue to use,"{'neg': 0.051, 'neu': 0.887, 'pos': 0.062, 'compound': 0.1904}",0.1904,pos
4,4,119186,2023-11-23,Relaxing Sleep Aid in Gummy Form,"OLLY Sleep Blackberry Zen gummies have become a nighttime essential for me. The soothing blackberry flavor makes taking them a treat. These gummies effectively promote relaxation and help me achieve a restful sleep. With 70 gummies in a bottle, it's a great value for a peaceful night's rest.","{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.9794}",0.9794,pos
5,5,119186,2024-06-01,Makes me sleep well,"This product is very beneficial for me, and its benefit is as promised - I take it from time to time, and it does the job. The quality is good, and the taste is great","{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.9402}",0.9402,pos
6,6,119186,2024-05-27,Sleepy within 30 minutes!,"Nice taste. Most importantly, I felt drowsiness within 30 mins. Works better if I am not stressed or anxious that day. Good quality product. Would take it if needed. ","{'neg': 0.0, 'neu': 0.584, 'pos': 0.416, 'compound': 0.9181}",0.9181,pos
7,7,119186,2024-03-16,Great natural sleeping aid supplement  ,"I’ve tried many sleeping aids supplements but none of it can be as good and effective than OLLY, it really makes you feel sleepy in a natural way!","{'neg': 0.0, 'neu': 0.675, 'pos': 0.325, 'compound': 0.9108}",0.9108,pos
8,8,119186,2024-03-13,Best I've Tried!,These are amazing! I order for my daughter who struggles with sleep. She is very fussy but enjoys the taste and they work! the L Theanine has a calming effect as well. Worth paying that little bit more for the quality of this product ,"{'neg': 0.033, 'neu': 0.659, 'pos': 0.308, 'compound': 0.9396}",0.9396,pos
9,9,119186,2024-02-03,Perfect little push to sleep,"I enjoy taking these once every week or two when life keeps me up a little late. Usually take a half dosage and just take one gummy, tastes great and helps me push me nicely towards falling asleep. ","{'neg': 0.036, 'neu': 0.676, 'pos': 0.288, 'compound': 0.9042}",0.9042,pos
