,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,101666,2024-10-14,Improved sleep quality and length ,"I’m in my late 40s now and have been dealing with sleep disturbances. After starting this supplement, my sleep quality has greatly improved. I am not waking up as much and am able to go back to sleep afterwards if I do wake up. I am also feeling much more rested in the morning than I was previously","{'neg': 0.041, 'neu': 0.875, 'pos': 0.084, 'compound': 0.3597}",0.3597,pos
1,101666,2024-02-01,Love this stuff! Been using for several years,"I use melatonin as well but instead of upping my dose ( 1.5 gm) I use one of these. I use 2 when I want to be free of melatonin for a couple of days.
I have taken teas with some of these ingredients but of course drinking herbal tea just before you go to bed is going to guarantee a wake up in the middle of the night. So this method is much better","{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.9224}",0.9224,pos
2,101666,2024-07-07,Great product!,"I've been using Natural Factors' 3 Brains, The Best-Sleep, for a couple of weeks now, and it's been a game-changer for my sleep quality. The blend of melatonin, 5-HTP, L-theanine, and herbal extracts like valerian and passionflower has made it much easier for me to fall asleep and stay asleep through the night. I particularly like that these are vegetarian capsules, aligning with my dietary preferences.

One of the biggest improvements I've noticed is waking up feeling more refreshed and less groggy compared to other sleep aids I've tried. There were a few nights where I experienced vivid dreams, but they weren't unpleasant, just more intense than usual. It's also worth mentioning that I didn't have any digestive issues, which can sometimes be a problem with supplements.

Overall, 3 Brains, The Best-Sleep, has significantly improved my sleep patterns and overall sense of well-being. If you're looking for a natural way to enhance your sleep, I would definitely recommend giving this product a try.","{'neg': 0.02, 'neu': 0.764, 'pos': 0.216, 'compound': 0.9806}",0.9806,pos
3,101666,2024-06-05,Pain affects my sleep,"When pain affects my ability to sleep, I take this product. I use another product more often but this is my middle of the night waking up in pain product. Works very well and does not contain hops which gives me a runny nose. I recommend trying this product if sleep is a problem for you. ","{'neg': 0.161, 'neu': 0.713, 'pos': 0.127, 'compound': -0.4872}",-0.4872,neg
4,101666,2023-12-02,Great!,"This seems to be a great quality dietary supplement which supports relaxation and promotes restful sleep.  The composition might benefit by leading to a  restful sleep.
Based on the description, this supplement ""is designed to quiet and calm a busy mind for restful, rejuvenating sleep. It features passionflower and California poppy and is free of melatonin and valerian.""
The ingredients include: Passionflower & California poppy, Linden, Skullcap, and Hawthorn.  ","{'neg': 0.0, 'neu': 0.63, 'pos': 0.37, 'compound': 0.9801}",0.9801,pos
5,101666,2023-12-03,,"this helps with  times of stress when I find it hard to stay asleep ,  I find that to pills it 2 much and makes me feel groggy after waking up , but taking one before bed when I'm stressed and overwhelmed helps me get a good nights sleep , I sometimes wake up in the middle of the night unable to  fall back  asleep , but when I take one pill before bed I can sleep through the night ","{'neg': 0.079, 'neu': 0.789, 'pos': 0.132, 'compound': 0.631}",0.631,pos
6,101666,2023-11-24,"Not for me, but quality sleep ingredients","This product didn't help me sleep, but not even prescription products help me much with that.  I've done a lot of research on supplements that help with sleep and this has those ingredients. I think this could work for temporary or new sleep problems, but for more deep sleep issues it may not be enough. ","{'neg': 0.183, 'neu': 0.817, 'pos': 0.0, 'compound': -0.8736}",-0.8736,neg
7,101666,2024-10-10,,"Amazing product for people who don't sleep well. I take  just one capsule 30 min before bed and sleed like a baby. Great quality, perfect ingredients.","{'neg': 0.052, 'neu': 0.544, 'pos': 0.404, 'compound': 0.9229}",0.9229,pos
8,101666,2024-06-30,,"Thank you very much for this product, it suited me, I like the packaging, comfortable and stylish, I will order more of these products, and recommend them to all my friends and relatives! good!!","{'neg': 0.0, 'neu': 0.595, 'pos': 0.405, 'compound': 0.9491}",0.9491,pos
9,101666,2024-04-22,Sleep help,This is a great sleep product. Helps me to drift off and relax before bed. I have major insomnia issues and this helps. I like the combination of sleep herbs and it does not have valerian or melatonin. iHerb has fast delivery to keep me in stock!  ,"{'neg': 0.0, 'neu': 0.717, 'pos': 0.283, 'compound': 0.937}",0.937,pos
