,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,102025,2024-09-03,,"Nature's Way Sambucus Sleep + Immune gummies have been a tasty and effective addition to my nighttime routine, helping me relax and fall asleep more easily. The combination of melatonin and L-theanine seems to work well for me, promoting a calm feeling before bed without any grogginess in the morning. I enjoy the berry flavor, which makes taking them feel more like a treat than a supplement. Overall, these gummies are a great way to support both sleep quality and immune health in a convenient form.







","{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.9877}",0.9877,pos
1,102025,2024-08-03,Yummy Gummies!,"These gummies are an absolute dream! The taste is incredible, and they work like magic for helping me fall asleep. Within half an hour, I'm drifting off to dreamland. The best part? I wake up feeling refreshed and ready to take on the day. The quality is top-notch, and the size of the package is perfect. Definitely a must-try for anyone struggling with sleep!","{'neg': 0.036, 'neu': 0.682, 'pos': 0.282, 'compound': 0.9523}",0.9523,pos
2,102025,2024-09-27,Tasty help,"Sleep is where my body recharges. This helps, and has added immune coverage. I love how it tastes too. Positive things to say about this product.","{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.9118}",0.9118,pos
3,102025,2024-08-21,Great taste and works well!!,Tastes great and works great!! i’ve ordered 3 bottles so far and been eating them for the past few months. Definitely helps me feel better and fall asleep faster.I plan on ordering more and keep using it.,"{'neg': 0.0, 'neu': 0.646, 'pos': 0.354, 'compound': 0.9515}",0.9515,pos
4,102025,2024-06-18,Great gummy! really helps!,"Very happy with this gummy, have been using it for some time. Helps with sleep and its great to get some extra vitamin C over the flu season","{'neg': 0.069, 'neu': 0.587, 'pos': 0.344, 'compound': 0.8832}",0.8832,pos
5,102025,2024-04-29,Effective,"This is very powerful, whether you take half the dosage or full. I can always guarantee I'll get sleep within 20-30 mins of taking it. ","{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.624}",0.624,pos
6,102025,2024-01-25,Seems to help,"I like these great tasting gummies.   Bought primarily for help with sleep and feel they promote relaxation and calm, helping me fall and stay asleep.   Will purchase again. ","{'neg': 0.0, 'neu': 0.503, 'pos': 0.497, 'compound': 0.9571}",0.9571,pos
7,102025,2024-05-27,OK,"I bought these for my brother. He did not like the taste. He did not think they worked that great either. Will not repurchase. However, may work well for others. ","{'neg': 0.061, 'neu': 0.758, 'pos': 0.181, 'compound': 0.6237}",0.6237,pos
8,102025,2024-08-09,Great,"Love the taste, works well, always happy with it. Have been buying this one for some time, and is always great quality.","{'neg': 0.0, 'neu': 0.561, 'pos': 0.439, 'compound': 0.9337}",0.9337,pos
9,102025,2024-05-08,Love it!,I really like the taste of this gummies. Helps to promote sleep after few mins of munching. Will order again. ,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.7902}",0.7902,pos
10,102025,2023-05-30,A Favorite,"I really like these sleep gummies from Nature's Way.  They're delicious, help me get to sleep and have immunity impact.  I just bought my second bottle! Not sure if they do much to keep me asleep all night, but when I wake up 2 hours before the alarm goes off, I can usually get back to sleep without taking another gummie!  Very few sleep-aids work in this way, anyway.","{'neg': 0.065, 'neu': 0.84, 'pos': 0.095, 'compound': 0.2731}",0.2731,pos
11,102025,2023-03-21,"Very effective, tasty and easy to swallow.","These chewable gummies are good tasting (grape flavour), good build quality, and are very effective at helping me 'zone out', relax and fall asleep. The chewables are easy to breakup when chewing, so its very easy to breakup in your mouth and swallow. And this is where I was hoping it doesn't breakup so easily, because I like chewing these longer since it tastes so good!","{'neg': 0.0, 'neu': 0.622, 'pos': 0.378, 'compound': 0.9838}",0.9838,pos
12,102025,2024-09-08,help with light insomnia,"I slept like a baby, realexs your nerves system before bad time, not recommend during the day! very tasy","{'neg': 0.32, 'neu': 0.57, 'pos': 0.11, 'compound': -0.5862}",-0.5862,neg
13,102025,2024-08-08,Great quality,"Helped me sleep, the dosages of melatonin is good enough to help me sleep. ","{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.6808}",0.6808,pos
14,102025,2024-07-15,Sambucus,"This is the brand to go when you are looking for stress and inmune system boost, great quality and taste","{'neg': 0.105, 'neu': 0.639, 'pos': 0.256, 'compound': 0.6124}",0.6124,pos
15,102025,2024-06-23,Nature's Way Melatonin,Great product love the taste!  I only take 1 nightly which I find is enough!,"{'neg': 0.0, 'neu': 0.53, 'pos': 0.47, 'compound': 0.8715}",0.8715,pos
16,102025,2024-06-05,Sleepy time!,"Works like a charm, really great quality product, we order this regularly","{'neg': 0.0, 'neu': 0.455, 'pos': 0.545, 'compound': 0.8622}",0.8622,pos
17,102025,2024-05-29,Favorite,Great tasting with added benefit of melatonin. Absolutely my fave,"{'neg': 0.0, 'neu': 0.405, 'pos': 0.595, 'compound': 0.8828}",0.8828,pos
18,102025,2024-05-12,Tastes good ,"It somehow tastes good, not sure about the effect but it’s a nice treat ","{'neg': 0.075, 'neu': 0.457, 'pos': 0.467, 'compound': 0.828}",0.828,pos
19,102025,2024-04-26,Прекрасно!,Quality is super! The ingredients are great! Size arranged! What you need! Performance is felt!,"{'neg': 0.0, 'neu': 0.586, 'pos': 0.414, 'compound': 0.8798}",0.8798,pos
20,102025,2024-04-14,Dual purpose great taste ,Tastes great and has dual benefits (immune and sleep) - highly recommend ,"{'neg': 0.0, 'neu': 0.457, 'pos': 0.543, 'compound': 0.8588}",0.8588,pos
21,102025,2024-02-17,,"Excellent additive, liked the quality, liked the price and packaging, I advise you to buy!)","{'neg': 0.0, 'neu': 0.534, 'pos': 0.466, 'compound': 0.8622}",0.8622,pos
22,102025,2024-02-09,Sleeps like a baby,"Good ingredients, melatonin makes you sleep like a baby , good quality ","{'neg': 0.0, 'neu': 0.458, 'pos': 0.542, 'compound': 0.8074}",0.8074,pos
23,102025,2024-01-24,vary good," advice to by the product , it relax you and get you to sleep easily 😴 ","{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.6486}",0.6486,pos
24,102025,2024-01-05,Effective,"It helped with my sleep disorder, and they taste good","{'neg': 0.199, 'neu': 0.588, 'pos': 0.213, 'compound': 0.0516}",0.0516,pos
