,Unnamed: 0,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,0,15856,2024-09-25,Seems to be clearing my lungs,"It seems to be doing what it promised. I am easily coughing up gunk which has been accumulating. The small, easy to swallow, softgel, has no aftertaste. The size and dosage are comfortably fitted into my daily schedule. I believe the banefits are apparent after just a few weeks.","{'neg': 0.041, 'neu': 0.762, 'pos': 0.197, 'compound': 0.8126}",0.8126,pos
1,1,15856,2024-10-07,For lungs,"Fast shipping, quality product. Taking for better overall health. Will report back if it makes any difference, waiting to stop my bad habit and to help lungs heal","{'neg': 0.161, 'neu': 0.68, 'pos': 0.159, 'compound': -0.0258}",-0.0258,neu
2,2,15856,2024-05-08,Great,I decided ro get this after suffering from asthma after contracting covid. I’ve notice big improvement on my coughing but I take this together with other supplements. Size of the pill is easy to swallow. Good alternative to meds and healthier choice. ,"{'neg': 0.043, 'neu': 0.754, 'pos': 0.203, 'compound': 0.8248}",0.8248,pos
3,3,15856,2024-04-23,,Great quality product. it really works as intended. Will definitely get more soon! Made of high quality ingredients. The packaging and sizes are perfect. over all good quality.,"{'neg': 0.0, 'neu': 0.637, 'pos': 0.363, 'compound': 0.9286}",0.9286,pos
4,4,15856,2024-03-15,,"I bought this for my parents who have always had weaker lungs. They started taking this and really didn't notice the difference until they ran out of the pills. They both said they had an easier time breathing when running and other strainuois actives.
","{'neg': 0.061, 'neu': 0.837, 'pos': 0.103, 'compound': 0.25}",0.25,pos
5,5,15856,2024-03-10,Great!,"I can't put my finger on it, but something is definitely different since I started taking this. I also avoided getting the usual seasonal runny nose/congestion and coughing that everyone else around me was getting.","{'neg': 0.085, 'neu': 0.819, 'pos': 0.097, 'compound': 0.1154}",0.1154,pos
6,6,15856,2024-03-04,Upper Respiratory Help,Every time I get an upper respiratory infection this is my go to. Very effective and helpful. The pill size is easy to swallow. I love the dosage. You will not find a better quality lung pill than this.,"{'neg': 0.051, 'neu': 0.66, 'pos': 0.289, 'compound': 0.9032}",0.9032,pos
7,7,15856,2024-01-26,Lung tonic ,"These soft gel caps are really good.  I have some emphysema and within 20-30 minutes my lungs are feeling much clearer.  They help clear mucus and expand the bronchial tubes, better than 4 various other similar herbal medicines. ","{'neg': 0.0, 'neu': 0.664, 'pos': 0.336, 'compound': 0.9216}",0.9216,pos
8,8,15856,2024-09-14,I'm ordering my 2nd bottle,"I'm giving this supplement a chance. I want to finish another bottle. I think, it helps on my breathing and wheezing problem. Let's see after I finished the second bottle. Fingers crossed.","{'neg': 0.079, 'neu': 0.676, 'pos': 0.244, 'compound': 0.5574}",0.5574,pos
9,9,15856,2023-12-13,Hope they work,"I believe this helps me with my COPD, well I'd like to. Sometimes I wonder how I'd feel if I didn't take them.","{'neg': 0.0, 'neu': 0.702, 'pos': 0.298, 'compound': 0.7351}",0.7351,pos
