,Unnamed: 0,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,0,132814,2024-06-30,excited to try,just bought this I'm very excited to try the quality of the bag and everything looks wonderful have not tasted it yet will use again and the packaging is beautiful,"{'neg': 0.0, 'neu': 0.724, 'pos': 0.276, 'compound': 0.8832}",0.8832,pos
1,1,132814,2024-04-16,so yummy,"very tasty tea, I don't normally like tea much anymore but this tastes amazing. 
The ingredients are exactly what I have been looking for and the quality of the packaging and bags are perfect. I feel positive trying this product and will update if I get good news! ","{'neg': 0.026, 'neu': 0.652, 'pos': 0.322, 'compound': 0.9672}",0.9672,pos
2,2,132814,2024-06-15,,Has such a good taste! With only one bag I can do more than 3 cups of tea.,"{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.4926}",0.4926,pos
3,3,132814,2024-09-28,Taste is stronger than the peppermint version,The peach aroma is nice when water is added but there is a lingering mild paint odour. Not sure if it’s a batch issue or because of the fruit flavouring. But the peppermint version has no such odour. I much prefer the peppermint.,"{'neg': 0.119, 'neu': 0.838, 'pos': 0.043, 'compound': -0.5176}",-0.5176,neg
4,4,132814,2024-09-11,Tastes good ,This stuff tastes and smells really yummy.  Fairly priced.  No negative side effects.  Only used one cycle so far and not prego though.,"{'neg': 0.199, 'neu': 0.676, 'pos': 0.125, 'compound': -0.2975}",-0.2975,neg
5,5,132814,2024-05-31,Tasty tea,"tastes good, and if it helps with my fertility journey, even better. good quality tea bags. ","{'neg': 0.0, 'neu': 0.515, 'pos': 0.485, 'compound': 0.8834}",0.8834,pos
6,6,132814,2024-04-07,Good,Got this tea for my friend who’s trying to get pregnant 🤰🏻 seems like a nice caring present haha,"{'neg': 0.0, 'neu': 0.469, 'pos': 0.531, 'compound': 0.9287}",0.9287,pos
7,7,132814,2024-06-10,Bien,"Seems good,good ingrédients, need more time to evaluate , taste well and hope that will help me.","{'neg': 0.0, 'neu': 0.628, 'pos': 0.372, 'compound': 0.7717}",0.7717,pos
8,8,132814,2024-08-16,Taste is awful,"Taste is really bad, no effect on fertility.
Don’t recommend at all","{'neg': 0.353, 'neu': 0.506, 'pos': 0.141, 'compound': -0.5819}",-0.5819,neg
9,9,132814,2024-09-15,"Still trying, I'll write again if there are results","Very good quality, delicious ingredient and taste, use twice a day, medium size, you can try it because it is delicious and it won't hurt if it doesn't help, personally I really connected with the taste, delicious at the level you can try, I took two and I will order until I like it 


","{'neg': 0.035, 'neu': 0.65, 'pos': 0.315, 'compound': 0.959}",0.959,pos
10,10,132814,2024-09-16,Delicious and easy to drink,"When you open the box, you'll find the bags all packed together in a silver bag. The box is shiny and clean. I've tried other flavors from this brand, and the tea leaves are good and the taste is fresh and delicious.","{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.891}",0.891,pos
11,11,132814,2024-09-02,Fertility tea,"I can't say that I felt any changes in my condition, but the taste is not as pleasant as other teas, not bad, but an acquired taste. Although the ingredients are all natural!","{'neg': 0.09, 'neu': 0.687, 'pos': 0.223, 'compound': 0.6386}",0.6386,pos
12,12,132814,2024-10-10,tea,"Quality, ingredient, use, size, packaging, benefits, nutrition, third trimester, breastfeeding, health, birth, fear, feeling, taste, everything is excellent","{'neg': 0.128, 'neu': 0.56, 'pos': 0.312, 'compound': 0.5574}",0.5574,pos
13,13,132814,2024-10-08,Delicious tea,"Delicious tea, I don't know about the effect, overall a great tea product ","{'neg': 0.0, 'neu': 0.536, 'pos': 0.464, 'compound': 0.8316}",0.8316,pos
14,14,132814,2024-10-02,,The best choice for mouth marks during pregnancy: tea that pregnant women can drink,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.6369}",0.6369,pos
15,15,132814,2024-09-11,tasty,Raspberry flavor. I have no idea if it helps but it's delicious,"{'neg': 0.097, 'neu': 0.486, 'pos': 0.416, 'compound': 0.7391}",0.7391,pos
16,16,132814,2024-05-24,Great,The quality is excellent. The taste is excellent. Healthy. The packaging is very beautiful. I drink it after pregnancy ,"{'neg': 0.0, 'neu': 0.495, 'pos': 0.505, 'compound': 0.9359}",0.9359,pos
17,17,132814,2024-05-24,delicious,quality ingredients taste use size packaging benefits trimester nutritional pregnancy ,"{'neg': 0.0, 'neu': 0.776, 'pos': 0.224, 'compound': 0.3818}",0.3818,pos
18,18,132814,2024-05-03,"I honestly love this tea, it has a very pleasant flavor.",the flavor of this tea makes you want to drink it more and more ,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.0772}",0.0772,pos
19,19,132814,2024-07-26,,"The natural taste, in relation to the effects I cannot say because it is in progress ","{'neg': 0.0, 'neu': 0.71, 'pos': 0.29, 'compound': 0.6486}",0.6486,pos
20,20,132814,2024-09-16,There is no god but Allah ❤️,"The quantity is appropriate, the taste is sweet, and the smell of fruits is delicious. I will tell you the results after a month. 🔴","{'neg': 0.0, 'neu': 0.749, 'pos': 0.251, 'compound': 0.7717}",0.7717,pos
