,Unnamed: 0,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,0,1344,2024-01-03,Excellent,"This is a game changer! This product deserves a solid five star rating for delivering on its promise of improved sleep quality. From the first night, I experienced quicker, uninterrupted sleep. No grogginess the next day which is great! Not only has my sleep improved, but my energy levels and mood have, too. Grateful for the restful nights. ","{'neg': 0.024, 'neu': 0.68, 'pos': 0.297, 'compound': 0.9476}",0.9476,pos
1,1,1344,2024-09-27,,"Source Naturals Sleep Science NutraSleep has been an effective aid for improving my sleep quality, helping me drift off faster and enjoy a more restful night. I appreciate that it combines natural ingredients like melatonin and calming herbs, which work synergistically to promote relaxation without the grogginess that sometimes comes with other sleep aids. The tablets are easy to swallow, and I’ve noticed a significant difference in how refreshed I feel upon waking. Overall, it’s a reliable option for anyone looking to enhance their sleep routine naturally and wake up feeling rejuvenated.






","{'neg': 0.0, 'neu': 0.664, 'pos': 0.336, 'compound': 0.9861}",0.9861,pos
2,2,1344,2024-06-23,Great sleep,"My sister told me about this product because I have trouble sleeping and falling asleep. As soon as I take it, I stop feeling drowsy and I’m able to go to sleep much faster and when I wake up to use the restroom, I’m able to go to sleep again sooner.","{'neg': 0.127, 'neu': 0.843, 'pos': 0.029, 'compound': -0.6124}",-0.6124,neg
3,3,1344,2024-02-25,Best All In One Sleeping Supplement!,"I've tried a lot of different sleeping supplements before, but none are as comprehensive or as potent as the ones in NutraSleep. 

- The tablet is large which accommodates greater potency.
- My sleep is deeper because of this supplement

I would highly recommend this to anyone with problematic sleep who is looking for an all in one solution. ","{'neg': 0.091, 'neu': 0.759, 'pos': 0.15, 'compound': 0.6033}",0.6033,pos
4,4,1344,2024-09-07,OK,I am a postmenopausal woman who has insomnia. I am taking this with Valerian Extract Forte and Calcium Magnesium. I can have reasonably good sleep and rest. I prefer NightRest as it does not give me any groggy feelings the next day.,"{'neg': 0.0, 'neu': 0.925, 'pos': 0.075, 'compound': 0.4404}",0.4404,pos
5,5,1344,2024-01-05,Good,"Bought this product for my mom, she has trouble sleeping and wakes up frequently, and she says these pills have improved her sleep. Good composition, I recommend it.","{'neg': 0.079, 'neu': 0.673, 'pos': 0.249, 'compound': 0.7003}",0.7003,pos
6,6,1344,2023-11-30,Nightly Ritual!!! ,"I used to take Rx meds for sleep, but was awakened to natural healing some years ago. I've taken these every night for several years & love them!!!","{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.8985}",0.8985,pos
7,7,1344,2023-10-31,Good suplement,"It helps to sleep longer and deeper, without waking up. I also noticed much less need to go to the toilet during the sleep time.
","{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.3818}",0.3818,pos
8,8,1344,2024-08-20,good when you need,"the quality is good, size is also good, no specially taste and the ingredient should be nice and benefit to take everyday i think  the dosage is appropriate as well. when i travel to US or Europe, this is very helpful for my sleep","{'neg': 0.041, 'neu': 0.648, 'pos': 0.311, 'compound': 0.9273}",0.9273,pos
9,9,1344,2024-06-12,Прекрасно!,"Thank you very much for this product, it suited me, I like the packaging, comfortable and stylish, I will order more of these products, and recommend them to all my friends and relatives! good!!
","{'neg': 0.0, 'neu': 0.595, 'pos': 0.405, 'compound': 0.9491}",0.9491,pos
