,Unnamed: 0,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,0,98809,2024-09-10,,"VitaFusion Max Strength Melatonin Gummies in Natural Strawberry flavor offer a tasty and effective way to support a restful night's sleep with a potent 10 mg dose. The natural strawberry flavor makes taking these gummies a pleasant experience, unlike traditional pills or tablets. Each gummy provides 5 mg of melatonin, allowing for flexible dosing and easy customization to meet individual sleep needs. Overall, these gummies are a convenient and enjoyable option for improving sleep quality and establishing a consistent bedtime routine.







","{'neg': 0.0, 'neu': 0.675, 'pos': 0.325, 'compound': 0.9805}",0.9805,pos
1,1,98809,2024-06-01,Strawberry melatonin ,I really like these! The taste is wonderful so very easy to digest. I find that I only need one to help me get to sleep. Sometimes I take two if I am struggling to full asleep. (Dosage) the benefit is that I get a good nights sleep. The price was great too. Haven’t checked out the ingredient list ,"{'neg': 0.04, 'neu': 0.631, 'pos': 0.329, 'compound': 0.9646}",0.9646,pos
2,2,98809,2024-05-30,Tasty ,"Another one I’ve tried, they worked (or appeared to) the first few nights, but now I take them with other sleep herb tabs & still don’t go through a complete night not waking. Don’t let my review deter as everyone is different. If Melatonin works for you, this is a tasty, chewable & easy way to take them. ","{'neg': 0.0, 'neu': 0.931, 'pos': 0.069, 'compound': 0.5927}",0.5927,pos
3,3,98809,2024-09-26,Great feeling after waking up from a decent sleep,"First time I have tried the Vitafusion as my usual Brand was out of stock.  Good product and good to keep in mind when my usual Brand runs out.  I feel some brands work better than others and this is definately worth a try. 
","{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.8625}",0.8625,pos
4,4,98809,2024-08-29,What a product ,I has been not able to sleep for many years now. After using this product it helped m a lot to sleep faster and deeper. For sure recommended. Just use it while you are heading to the bed 10 mins later you will feel relaxed and sleepy ,"{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.743}",0.743,pos
5,5,98809,2024-08-20,Прекрасно!,"Thank you very much for this product, it suited me, I like the packaging, comfortable and stylish, I will order more of these products, and recommend them to all my friends and relatives! good!!
","{'neg': 0.0, 'neu': 0.595, 'pos': 0.405, 'compound': 0.9491}",0.9491,pos
6,6,98809,2024-07-04,"### ""Sweet Dreams: A Review of Vitafusion Max Strength Melatonin Gummies""","I recently tried Vitafusion Max Strength Melatonin gummies and found them to be highly effective for improving sleep. The gummies, which come in a natural strawberry flavor, are delicious and easy to chew. They help me fall asleep quickly and stay asleep throughout the night without any grogginess in the morning. The 10 mg dose is perfect for my needs, and the product's quality is top-notch. Overall, these melatonin gummies are a great addition to my nightly routine and provide excellent value for the money [oai_citation:1,Page 1 - Reviews - VitaFusion, Max Strength Melatonin, Natural Strawberry, 10 mg, 100 Gummies (5 mg per Gummy) - iHerb](https://www.iherb.com/r/vitafusion-max-strength-melatonin-natural-strawberry-10-mg-100-gummies-5-mg-per-gummy/98809).

### Ingredients in Vitafusion Max Strength Melatonin Gummies

The primary ingredients in Vitafusion Max Strength Melatonin Gummies include:

- **Melatonin**: 10 mg per serving (5 mg per gummy)
- **Corn Syrup**
- **Sugar**
- **Water**
- **Gelatin**
- **Natural Flavors**
- **Citric Acid**
- **Lactic Acid**
- **Pectin**
- **Color (Vegetable Juice, Annatto Extract)**

These gummies are designed to be a tasty and effective way to support better sleep, with a natural strawberry flavor that makes them enjoyable to take
. Each bottle of Vitafusion Max Strength Melatonin Gummies contains 100 gummies, with each gummy providing 5 mg of melatonin. The recommended serving size is two gummies, totaling 10 mg of melatonin per dose.","{'neg': 0.0, 'neu': 0.726, 'pos': 0.274, 'compound': 0.9963}",0.9963,pos
7,7,98809,2024-06-02,,I was having my sons melatonin and then I thought well why don’t I just get a adults one for me and they worked a treat and taste pretty good to ,"{'neg': 0.0, 'neu': 0.669, 'pos': 0.331, 'compound': 0.872}",0.872,pos
8,8,98809,2024-05-05,Sweet dreams!,I have had good success with this melatonin. Acts in about 20 minutes and I wake up without feeling murky.  Love the gummies.  The taste is a natural blend with a sweet strawberry taste   Soft and chewy. ,"{'neg': 0.108, 'neu': 0.616, 'pos': 0.276, 'compound': 0.8106}",0.8106,pos
9,9,98809,2024-05-01,Awesome,These are great! I feel tired not long after taking them and fall into a deep sleep. Will be repurchasing! And they taste great too. Great quality. ,"{'neg': 0.079, 'neu': 0.571, 'pos': 0.35, 'compound': 0.8997}",0.8997,pos
