,Unnamed: 0,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,0,98964,2024-05-17,,"Good quality
Good ingredients
The tablet size is not too big
Good packaging fast shipping
Good benefits i feel after taking it for two months","{'neg': 0.0, 'neu': 0.572, 'pos': 0.428, 'compound': 0.9217}",0.9217,pos
1,1,98964,2024-05-04,,"good for women health
I used it for two months and stopped it, and now I use multi vitamins
don't use both at the same time
one of them will be anough
I chang between them so my body don't get used to one of them ","{'neg': 0.041, 'neu': 0.895, 'pos': 0.063, 'compound': 0.25}",0.25,pos
2,2,98964,2023-10-24,,good price best products for that best products high recommend ,"{'neg': 0.0, 'neu': 0.303, 'pos': 0.697, 'compound': 0.93}",0.93,pos
3,3,98964,2023-04-10,,"This supplement is a must-have for women looking to support their energy levels, metabolism, and overall wellness. The blend of natural ingredients, including green tea extract and Yerba Mate, helps to boost energy and promote healthy weight management. Plus, the vegetarian capsules are easy to swallow and gentle on the stomach.","{'neg': 0.0, 'neu': 0.576, 'pos': 0.424, 'compound': 0.9769}",0.9769,pos
4,4,98964,2024-09-30,Great Supplement!,"High quality and effective ingredient. The size is just right, and the dosage works well. Definitely felt the benefit!","{'neg': 0.0, 'neu': 0.573, 'pos': 0.427, 'compound': 0.8805}",0.8805,pos
5,5,98964,2024-09-19,works good,"Very happy with this product, I can tell the difference on it. ","{'neg': 0.0, 'neu': 0.715, 'pos': 0.285, 'compound': 0.6115}",0.6115,pos
6,6,98964,2024-08-22,Perfect ,"The product is extremely perfect  over all, I will definitely recommend this product for anyone ","{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.8479}",0.8479,pos
7,7,98964,2024-08-15,Great ,Pills that help with women hormone regulation with good size and used everyday and the package is good too.,"{'neg': 0.0, 'neu': 0.653, 'pos': 0.347, 'compound': 0.8176}",0.8176,pos
8,8,98964,2024-05-15,,"good size, dosage and package, ok ingredients, benefit for health woman","{'neg': 0.0, 'neu': 0.497, 'pos': 0.503, 'compound': 0.7964}",0.7964,pos
9,9,98964,2024-02-23,,"Natural ingredients and good quality
Size enough for a month 
Maximum benefits
Acceptable taste","{'neg': 0.0, 'neu': 0.466, 'pos': 0.534, 'compound': 0.8519}",0.8519,pos
10,10,98964,2023-10-01,great,"this product is incredible, been using it for 3 weeks and i love the composition of it, it took time to see effect but its worth it","{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.6059}",0.6059,pos
11,11,98964,2024-09-14,好的,I feel like more wet but I haven't increased the swxual drive,"{'neg': 0.186, 'neu': 0.668, 'pos': 0.146, 'compound': -0.1207}",-0.1207,neg
12,12,98964,2024-08-10,Works good,Good for women on improvement of estrogen when used in your diet. It is also good  for menopausal issues.,"{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.8316}",0.8316,pos
13,13,98964,2024-08-05,,"Good and effective after 3 or 4 dosages , but when it comes to mood from the first serving","{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.4588}",0.4588,pos
