,Unnamed: 0,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,0,3054,2024-07-31,Heart And Blood presure Assistance,"This product  in my opinion is good for maintaining good blood pressure and general heart health. With the ingredients hawthorn berry ( creation put here for heart issues), hibiscus (creation put here for lowering blood pressure) and passion flower (creation put here for sleep, calmness, lowering blood pressure) these are wonderful herbs that solve many heart health issues.","{'neg': 0.086, 'neu': 0.65, 'pos': 0.264, 'compound': 0.9169}",0.9169,pos
1,1,3054,2024-04-27, A Healing Heart Formula ,I bought this as a gift for a friend who has had multiple heart attacks.  The primary herb is Hawthorn Berry which is superb for healing the heart.  He likes this formula a lot because his heart is now stronger and he doesn't worry about further heart issues as long as he consumes it.,"{'neg': 0.045, 'neu': 0.673, 'pos': 0.282, 'compound': 0.9338}",0.9338,pos
2,2,3054,2024-09-02,,god ingredients feels good in mouth and gives energy. size is for one month,"{'neg': 0.0, 'neu': 0.608, 'pos': 0.392, 'compound': 0.7269}",0.7269,pos
3,3,3054,2024-09-02,Works well!,"Great product. Highly recommend. 
It had made a difference for us!","{'neg': 0.0, 'neu': 0.527, 'pos': 0.473, 'compound': 0.8012}",0.8012,pos
4,4,3054,2024-06-22,Чудово!,"I really like products from iherb, this item is one of my favorites","{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.6801}",0.6801,pos
5,5,3054,2024-06-04,Great Heart heeling product,"I use it each time when  I have heart pain, and it helps.
Has a good taste too.  ","{'neg': 0.159, 'neu': 0.577, 'pos': 0.264, 'compound': 0.296}",0.296,pos
6,6,3054,2021-11-22,,This is an amazing product and works very good and quickly.  For some reason it helped hair growth too.  Easy to mix in smoothies or take plain. no bad taste at all.  Keep in frig.,"{'neg': 0.121, 'neu': 0.614, 'pos': 0.265, 'compound': 0.7778}",0.7778,pos
7,7,3054,2021-10-31,很好！,good for my health and i re-order this many times.  Ususally I drink this before sleep then i can get the good sleep ! recommend !,"{'neg': 0.0, 'neu': 0.67, 'pos': 0.33, 'compound': 0.8353}",0.8353,pos
8,8,3054,2017-06-30,Great stuff!!!!!!!!!!!!,"This stuff is great!!!  After my heart attack I was having angina.  Doctor put me on some medicine that made me feel like I had been out drinking all night.  A friend told me about this and I started using it.  I put a teaspoon in my tea every morning and night.    It has been 2 years now and the angina is 95% better.   If I am under a lot of stress, I will use a little more in my tea.  ","{'neg': 0.071, 'neu': 0.753, 'pos': 0.177, 'compound': 0.8349}",0.8349,pos
9,9,3054,2015-01-27,Tastes good and works,"Tastes nice alone, or mixed with water. Has a sort of fruity syrup taste, like strawberry. I keep mine in the refrigerator and take two small swigs in the morning, and two at night.
I've been using hawthorn berry for several years to maintain my blood pressure.
This one works just as well, if not better, than all the brands I've tried.","{'neg': 0.097, 'neu': 0.794, 'pos': 0.109, 'compound': 0.2008}",0.2008,pos
10,10,3054,2009-04-17,FANTASTIC PRODUCT!!!!!!!!!!!!!,"This is the best hawthorn product I have ever used: the taste is excellent and its sugar-free, it has Passion flower added for extra relaxation and stress-reducing properties. I love to take 1 T in the evening, especially after a stressful day. My mother takes it, too, and loves it!
Flora ia great!!!!! ","{'neg': 0.053, 'neu': 0.603, 'pos': 0.344, 'compound': 0.9674}",0.9674,pos
11,11,3054,2021-02-28,Great brand!,"I was looking for a product to take for overall cardiovascular health. This product has wonderful ingredients that support cardio health. It’s too early to tell how well it works, however, this company makes wonderful products and I highly recommend them. ","{'neg': 0.0, 'neu': 0.688, 'pos': 0.312, 'compound': 0.9324}",0.9324,pos
12,12,3054,2011-12-25,"Flora, Hawthorn formula",I have been using this product for a while and am very pleased with the results.  I have also recommended to others.  Great product with great taste.,"{'neg': 0.0, 'neu': 0.603, 'pos': 0.397, 'compound': 0.9216}",0.9216,pos
13,13,3054,2010-05-10,Great transaction,This product was hard to find.  iHerb was able to acquire what I needed.  This is a very quality product.  Thank you iHerb for having it in stock.,"{'neg': 0.05, 'neu': 0.852, 'pos': 0.098, 'compound': 0.3321}",0.3321,pos
