,Unnamed: 0,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,0,110043,2023-11-23,,"It helps me sleep when I take it before bed, has a nice and calming effect but sometimes could make me too sleepy if I take it throughout the day. Good quality product and convenient when I’m not in the mood to drink passionflower in the form of a tea.","{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.8338}",0.8338,pos
1,1,110043,2023-11-19,Helps to calm,"Passionflower has many uses, it may help with mood, menopause symptoms, blood pressure, reduces inflammation and helps to calm and relax the body for sleep. I take it with Oregons Wild Harvest Lemon Balm at night to relax before bed.  This is a great brand, organic, pure, no fillers, and comes in a glass bottle.   ","{'neg': 0.066, 'neu': 0.65, 'pos': 0.284, 'compound': 0.9246}",0.9246,pos
2,2,110043,2024-06-02,Promotes relaxation ,"I really like this product and I am obviously not the only one, because it’s sold out very often…

The ingredients are organic and vegan friendly, which I really like and the dosage is adequate and effective. 

Passionflower has a proven ability to help with stress and anxiety and I’ve recently learned that it can also help with asthma. 

Highly recommend!","{'neg': 0.06, 'neu': 0.597, 'pos': 0.343, 'compound': 0.9605}",0.9605,pos
3,3,110043,2024-03-27,After a month,This thing works. I take it around 10pm and I’m all drowsy by 11.30pm. Slept well. In the day when I’m having trouble stabilizing myself with racing heart beats due to palpitations I take one and it calms me down. But obviously you do feel a little drowsy but you still function well. I don’t take more than two a day so that my body does not develop reliance on it. ,"{'neg': 0.027, 'neu': 0.89, 'pos': 0.084, 'compound': 0.4588}",0.4588,pos
4,4,110043,2023-10-20,Anti-anxiety,"Our family's experience with Passion Flower has been a game changer. Our youngest suffers severe anxiety and amazingly, this helps take the edge off. We also use it to help drift off to sleep, and find that it really does help to get into the zone. 
Lovely, deep sleeps are always experienced after taking one or two of these each night.","{'neg': 0.099, 'neu': 0.694, 'pos': 0.207, 'compound': 0.8461}",0.8461,pos
5,5,110043,2024-10-01,"Anxiety, depression","I’ve been using this product for about five months now, and I have seen any significant change. I feel like it works great with adapting to my body body to what it needs.","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.8126}",0.8126,pos
6,6,110043,2024-06-12,,"Thank you very much for this product, it suited me, I like the packaging, comfortable and stylish, I will order more of these products, and recommend them to all my friends and relatives! good!!","{'neg': 0.0, 'neu': 0.595, 'pos': 0.405, 'compound': 0.9491}",0.9491,pos
7,7,110043,2024-04-09,Before Bed Must!,"I take one of these every night around an hour before bed time, helps to calm my mind and prepare me for bed.  Find i get stressed easily and this is definitely taking the edge off.  Fall asleep much easier after taking","{'neg': 0.049, 'neu': 0.691, 'pos': 0.26, 'compound': 0.8555}",0.8555,pos
8,8,110043,2024-03-05,Great product!,"I am taking it twice a day for about 2 weeks now. It is supposed to help dealing with stress. But I know, it has an accumulating effect, I intend to take it for 3-6 months.","{'neg': 0.058, 'neu': 0.885, 'pos': 0.056, 'compound': -0.0129}",-0.0129,neu
9,9,110043,2024-03-04,Super to help relax,"This has been very helpful in keeping me more relaxed during the day, and helps with sleep at night....Has worked well for me...I am prone to restlessness, and I think this has worked well to keep me on a more even keel...","{'neg': 0.044, 'neu': 0.686, 'pos': 0.27, 'compound': 0.8803}",0.8803,pos
10,10,110043,2023-11-15,OWH passionflower,"great quality, natural ingredients, in stock, good price, timely arrival. No real taste, a good size capsule, easy to swallow. No added ingredients I am allergic to. ","{'neg': 0.17, 'neu': 0.437, 'pos': 0.393, 'compound': 0.8658}",0.8658,pos
11,11,110043,2023-11-10,Good passion flower.,Good passion flower. (Some are not!) Helps me sleep & de-stress when necessary. And lowers my blood pressure when high. I like that it is organic. Highly recommended.,"{'neg': 0.103, 'neu': 0.527, 'pos': 0.371, 'compound': 0.8653}",0.8653,pos
12,12,110043,2023-11-04,Great!,"very helpful ingredient. the best herb I have ever used. good quality 
thanks a lot!","{'neg': 0.0, 'neu': 0.402, 'pos': 0.598, 'compound': 0.9244}",0.9244,pos
13,13,110043,2023-05-13,,"I have tried other Passionflowers, but the quality of this brand has been the best so far. Maybe because the ingredient is organic. It has helped me noticeably reduce anxiety at the neurological and physiological levels. Because it helps to increase GABA, I also notice an improvement in sleep when I take this before bed. I have bought more, highly recommend it. ","{'neg': 0.028, 'neu': 0.684, 'pos': 0.288, 'compound': 0.9657}",0.9657,pos
14,14,110043,2023-06-16,,"I've found it's very difficult to find herbs to help with sleep - they either do nothing or there's bad side effects. This helps me with PMT non sleep (I'm also pre menopause) and helps when I'm on medication that keeps me awake. Doesn't help with if not sleeping due to stressful situations. Very mild herb, helps sleep better than usual, so then feel better next day, no side effects. May not sleep all through the night but the improvement is well worth it! Also need to do sleep hygiene and make sure not to eat certain things past certain time that keep me awake. Also need to use intermittently, so it works better;think the body gets used to it in time.","{'neg': 0.071, 'neu': 0.736, 'pos': 0.192, 'compound': 0.9334}",0.9334,pos
15,15,110043,2024-10-01,A helpfull sleep aid.,"Thankfully, it improves my ability to sleep.  Only organic brand I have found.","{'neg': 0.0, 'neu': 0.533, 'pos': 0.467, 'compound': 0.7845}",0.7845,pos
16,16,110043,2024-08-28,Sleeping and calming ,"My must have for sleep and relaxation, perfect to calm heavy stressful feelings and reduce anxiety. Ordered second time.","{'neg': 0.176, 'neu': 0.493, 'pos': 0.331, 'compound': 0.6597}",0.6597,pos
17,17,110043,2024-08-10,,"Nice product , I’m satisfied with it , came in time , my family used it too.","{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.6808}",0.6808,pos
18,18,110043,2024-08-05,Great!,"Good quality
No bad side effect so far
This brand never disappointed me","{'neg': 0.283, 'neu': 0.447, 'pos': 0.271, 'compound': -0.0634}",-0.0634,neg
19,19,110043,2024-06-30,,An excellent quality product. Passion flower is wonderful keeping one asleep all night,"{'neg': 0.0, 'neu': 0.49, 'pos': 0.51, 'compound': 0.886}",0.886,pos
20,20,110043,2024-04-22,Best Passion Flower,Best passion flower out there and it is organic. you can feel its potency right away.,"{'neg': 0.0, 'neu': 0.66, 'pos': 0.34, 'compound': 0.802}",0.802,pos
21,21,110043,2024-02-29,,They are helping me with sleep. Take one at bedtime and one at 2am or so. ,"{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.296}",0.296,pos
22,22,110043,2023-12-29,Great,I like this brand. Minimal ingredients. Helps me relax enough to fall back asleep when I wake in the middle of the night. ,"{'neg': 0.0, 'neu': 0.692, 'pos': 0.308, 'compound': 0.7906}",0.7906,pos
23,23,110043,2024-02-14,probably liquid extract is better ,"A gentle product, not so strong......probably a liquid extract would be more effective. ","{'neg': 0.0, 'neu': 0.589, 'pos': 0.411, 'compound': 0.7425}",0.7425,pos
24,24,110043,2023-09-29,Keeps Me Calm,"Helps keep my anxiety at bay. Doesn't make me feel groggy, just calm. Starts working within about 20 minutes. Love that it's organic.","{'neg': 0.057, 'neu': 0.638, 'pos': 0.305, 'compound': 0.8126}",0.8126,pos
25,25,110043,2023-08-19,,"good quality ingredient.....age and stress related. hemp, good package, benefit for the nerves, great composition. improvement in sleep and diet. excellent supplement....No concern, nice taste.","{'neg': 0.099, 'neu': 0.376, 'pos': 0.526, 'compound': 0.9595}",0.9595,pos
26,26,110043,2023-04-29,,"Helps me sleep well and deal with the stress. The price is okay and the dosage is not too low, which means that I don’t have to buy it every month.","{'neg': 0.077, 'neu': 0.69, 'pos': 0.232, 'compound': 0.5594}",0.5594,pos
27,27,110043,2023-04-06,,This has a calming effect on me and I take 2 caps before going to bed. This supplement does wonders for the anxiety and racing thoughts.,"{'neg': 0.067, 'neu': 0.827, 'pos': 0.106, 'compound': 0.25}",0.25,pos
28,28,110043,2023-02-04,,"My go to herb for the night, it always helps and relaxes you big time.  Even with a little sleep you will get up refreshed without any side effects. ","{'neg': 0.0, 'neu': 0.836, 'pos': 0.164, 'compound': 0.6249}",0.6249,pos
29,29,110043,2023-01-29,,"I take this to help relax  before bed , it improves my sleep and sleep  quality , I also take it if I wake up in the  late night and can't get back to sleep , works every time ","{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.8126}",0.8126,pos
30,30,110043,2022-11-25,,This passion flower product is very nice for nights when I want just a little extra to help me fall asleep. I will definitely order again.,"{'neg': 0.0, 'neu': 0.59, 'pos': 0.41, 'compound': 0.8893}",0.8893,pos
31,31,110043,2022-04-04,,I chose this brand as it is organic even though it is more expensive than some others.  Passion flower is amazing for the proper function of some neurotransmitters. It works as a  GABA inhibitor which controls the build up of adrenaline and noradenaline which can be detrimental if too much stress accumulates..  Would never be without this herb.. ,"{'neg': 0.065, 'neu': 0.827, 'pos': 0.108, 'compound': 0.5719}",0.5719,pos
32,32,110043,2023-12-16,Brand ok ,Passion flower alone is not much beneficial… I really not feel it. I am still waking up during the night,"{'neg': 0.095, 'neu': 0.762, 'pos': 0.143, 'compound': 0.25}",0.25,pos
