,Unnamed: 0,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,0,37431,2024-04-01,Great! ,"Love this product, gives me better quality sleep (even if I wake up in the middle of the night, I seem to be able to get back into sleep) and I don’t wake up feeling too tired. The only downside is the taste/ smell of the pill, it’s honestly not great so u have to swallow it quick :) ","{'neg': 0.117, 'neu': 0.673, 'pos': 0.209, 'compound': 0.7511}",0.7511,pos
1,1,37431,2024-05-01,Favourite Sleep Supplement,"Very great product. Dosage of each ingredient is ideal, not too potent that it knocks you out, and not too little where you feel you need to take more than 2 or 3. It's great that it is only herbs, with no melatonin. If melatonin bothers you, this product is a definite recommendation of mine.","{'neg': 0.061, 'neu': 0.72, 'pos': 0.219, 'compound': 0.9059}",0.9059,pos
2,2,37431,2024-10-11,,"I started using Solaray Sleep™ Blend SP-17 a few weeks ago, and it has made a noticeable difference in my sleep quality. The blend of natural ingredients helps me relax and fall asleep faster without feeling groggy the next day. I love that it's in vegetable capsules, making it a great option for those who prefer plant-based supplements. Overall, I feel more rested and rejuvenated in the morning, which has positively impacted my daily energy levels and mood.






","{'neg': 0.016, 'neu': 0.734, 'pos': 0.25, 'compound': 0.9658}",0.9658,pos
3,3,37431,2024-09-29,,"powerful formula includes a proprietary blend of Valerian, Hops, Skullcap, Passion Flower, Dandelion, Chamomile, Marshmallow, and Hawthorn. The powerful herbs in our Sleep Blend SP-17 contain key compounds and phytochemicals including linarin, valerenic acid, flavonoids, and more that may work together to support feelings of calmness and relaxation. We've also included cell salt nutrients formulated to work synergistically with the herbs in our Sleep Blend for added benefit.
","{'neg': 0.0, 'neu': 0.746, 'pos': 0.254, 'compound': 0.9607}",0.9607,pos
4,4,37431,2024-09-21,With natural ingredients for deeper sleep," 


It makes me sleep a little longer than usual, but I still wake up too early. It makes my eyelids a bit heavy when I wake up.

Includes a proprietary blend of Valerian, Hops, Skullcap, Passion Flower, Dandelion, Chamomile, Marshmallow, and Hawthorn.

But it's still a big help.

Valerian has a strong, characteristic smell - I like it, but others may find it smelly.","{'neg': 0.0, 'neu': 0.77, 'pos': 0.23, 'compound': 0.9455}",0.9455,pos
5,5,37431,2024-09-21,effective,this is highly effective and I take 1 pill about half an hour before I go to bed and it sends to restful sleep. there's no taste and the blend is just right to put me to sleep in a calm and peaceful manner. the size is small so it's easy to swallow. solaray's quality is fantastic and the ingredients are excellent. Will recommend and repurchase.,"{'neg': 0.028, 'neu': 0.666, 'pos': 0.306, 'compound': 0.9689}",0.9689,pos
6,6,37431,2024-08-29,This sleep blend supplement is superb!,"This sleep blend supplement is superb! It contains top-notch ingredients that contribute to overall health and are a valuable supplement to any diet. It not only fosters improved sleep but also boosts bone health and general wellness. The impact is discernible, especially as you grow older, with enhancements in sleep quality and overall vigor. In addition, its small size adds to its convenience, and its efficacy is unparalleled. Bid farewell to sleepless nights with this amazing supplement! I consume the standard dose - one pill. It is tasteless.","{'neg': 0.018, 'neu': 0.775, 'pos': 0.207, 'compound': 0.9643}",0.9643,pos
7,7,37431,2024-06-05,Help with Sleep,"**Natural Sleep Support**

SolaRay Sleep Blend capsules offer comprehensive support for a restful night's sleep. The packaging is secure, ensuring the capsules remain fresh and potent. Offers numerous benefits, including promoting relaxation, reducing stress, and improving sleep quality. It is more convenient than using multiple sleep aids separately. Personally, it has helped me fall asleep faster and wake up feeling refreshed. Each bottle contains 100 vegetarian capsules, with a recommended dosage of one capsule before bedtime. The capsules are easy to swallow and crafted with high-quality ingredients for maximum effectiveness.","{'neg': 0.026, 'neu': 0.683, 'pos': 0.291, 'compound': 0.9741}",0.9741,pos
8,8,37431,2024-05-30,Sleep like a baby,This combination of herbs really does the trick for me. It doesn’t have anything that will knock you out or leave you hungover the next day. It’s just a good quality product that can be taken every night without any side effects. I sleep great on this. Helps me overcome working night shifts bc I can take it when I get off work and still function later in the day without feeling groggy. ,"{'neg': 0.053, 'neu': 0.822, 'pos': 0.125, 'compound': 0.8209}",0.8209,pos
9,9,37431,2024-05-16,Veg,"I use this product to help me with sleep, I always look for natural ingredients Because I don’t want to use something that might make addictive, I take one pill at night before I sleep and it helps me to get better sleep, I usually take it when I’m anxious at night and have trouble falling  asleep, would definitely recommend as the quality of this product is really good, size price ratio is fair. ","{'neg': 0.074, 'neu': 0.659, 'pos': 0.267, 'compound': 0.9371}",0.9371,pos
10,10,37431,2024-05-04,Good ,"Quality is good
Ingredient is from natural herbs
The size is appropriate comparing to price.
Dosage is easy to take.
Effective benefit as advertised
No taste much easy to consume.
I would recommended this product for anybody who needs to have good quality time for sleep.
It safe and sound. ","{'neg': 0.033, 'neu': 0.59, 'pos': 0.377, 'compound': 0.967}",0.967,pos
11,11,37431,2024-04-17,High Quality,"Solaray Sleep Blend SP-17 is a natural supplement formulated to support a restful night's sleep. This synergistic blend of herbs, including valerian, passionflower and hops, is designed to promote relaxation and facilitate the process of falling asleep. Especially useful for those with sleep difficulties, this product works to calm the mind and body, preparing them for a deep, undisturbed night's sleep. The inclusion of skullcap in the formula helps to improve sleep quality and reduce the frequency of nighttime awakenings. I have done very well with this supplement, and I am very satisfied.","{'neg': 0.035, 'neu': 0.677, 'pos': 0.288, 'compound': 0.9768}",0.9768,pos
12,12,37431,2024-04-08,Good!,"I have been looking for a natural product that puts me to sleep and helps me stay asleep for years. I have been using this for about a month and it works every time. I still can’t believe it. I will say that you need to find your dose. My friend recommended Zi start with 4, which I did. Worked great. Next night I thought I'd try 3, and didn’t work at all. Next night, back to 4 and it keeps on working.
So grateful to finally fall asleep, stay asleep, and wake up rested. Size,quality and ingredient excellent!!
","{'neg': 0.0, 'neu': 0.792, 'pos': 0.208, 'compound': 0.9673}",0.9673,pos
13,13,37431,2024-04-08,,"This sleep blend is effective! Its high-quality ingredients support overall health and are a great addition to any diet. Not only does it promote better sleep, but it also benefits bone health and general well-being. The effects are noticeable, especially as you age, with improvements in sleep quality and overall energy levels. ","{'neg': 0.0, 'neu': 0.688, 'pos': 0.312, 'compound': 0.9476}",0.9476,pos
14,14,37431,2024-03-20,Great sleep aid!,"Not a lot in the way of sleep aids has worked for me, including prescription drugs, but this certainly has done the trick. I use it, along with small dose ashwaganda and magnesium and I get q great nights rest. Not all things work for everyone but give it a try. ","{'neg': 0.024, 'neu': 0.803, 'pos': 0.173, 'compound': 0.8743}",0.8743,pos
15,15,37431,2024-03-13,Great blend of herbs ,"This herb combination works well for me for sleep and for relaxation. Ingredients seem to be high quality, and I trust the Solaray brand.  It's a gentle formulation that works well with no bad taste or side effects.
Glad that it comes in a 100 veggie-cap size, because it's more economical than other 60 capsule sizes.","{'neg': 0.084, 'neu': 0.667, 'pos': 0.249, 'compound': 0.8779}",0.8779,pos
16,16,37431,2024-03-09,Natural Ingredients for Quality Zzz’s,"The blend of natural herbs in Solaray's Sleep Blend SP-17 has become essential to my nightly routine. The quality and gentle effectiveness of the ingredients are top-notch. The bottle's compact size makes it perfect for my bedside table, without taking up much space. It's a small, convenient bottle packed with high-quality sleep support.","{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.8957}",0.8957,pos
17,17,37431,2024-02-19,Good quality,"I use it for like 2 weeka tp say my honest opinion 
The size is perfect for the amount the ingredient very good mix it hase little bad taste to be honest but let me talk about the effect 

Ammm its help me to be more relaxed and sleep deaply but if you ask me does it manage your sleep pattern i will say now ","{'neg': 0.028, 'neu': 0.721, 'pos': 0.251, 'compound': 0.9401}",0.9401,pos
18,18,37431,2024-02-13,"Solaray, Sleep Blend ","Fantastic product for me,  this was my 2nd purchase.  The blend of natural sleep aids has helped me to get to sleep quicker and stay asleep.   VegCaps prevents any taste of the product and usually works within the hour.  Solaray was rated high for its products and that is always important when buying supplements!","{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.8172}",0.8172,pos
19,19,37431,2024-01-17,Good product ,"Excellent product the quality is good, like so much the ingredient, size and the packaging way good. Normal taste for relaxation with calm mind also the smell. Would recommend drink it daily before sleeping and will help you if you have insomnia. Also other many benefits. No caffeine also amazing in this product.","{'neg': 0.03, 'neu': 0.571, 'pos': 0.399, 'compound': 0.9779}",0.9779,pos
20,20,37431,2024-01-04,Great sleep aid without melatonin,"I love the natural ingredients in this product! I do not fall asleep easily, so I often take melatonin supplements. However, I sometimes switch to this product since it does not contain melatonin, just a natural herb blend. It promotes relaxation and helps me fall asleep fast and stay asleep until the morning.","{'neg': 0.033, 'neu': 0.673, 'pos': 0.294, 'compound': 0.9419}",0.9419,pos
21,21,37431,2024-03-19,nice sleep blend,"This sleep blend supplement is fantastic! Its high-quality ingredients support overall health and are a great addition to any diet. Not only does it promote better sleep, but it also benefits bone health and general well-being. The effects are noticeable, especially as you age, with improvements in sleep quality and overall energy levels. Plus, its compact size makes it convenient, and its efficiency is unmatched. Say goodbye to restless nights with this incredible supplement! I take the normal dosage - 1 pill. it has no taste ","{'neg': 0.069, 'neu': 0.699, 'pos': 0.232, 'compound': 0.937}",0.937,pos
22,22,37431,2024-08-27,Moderately effective ,"This sleep blend is a good middle sleep aid with a good concentration of 400 mg blend which mean a good dosage. The ingredients are good and fresh which mean quality. It benefits and package and capsule size are good. Its not very powerful, but its good I can't deny. Its has no taste, but it has a smell, not very pleasant, but it didn't stop me from continuing to take the supplement.","{'neg': 0.099, 'neu': 0.644, 'pos': 0.257, 'compound': 0.8585}",0.8585,pos
23,23,37431,2024-08-13,Doesn’t knock me out but keeps me sleeping ,"Hi! I’m a complex case with many chronic illnesses and pain and I have to take prescription sleep meds along with these. I do hope to get off my prescription meds and be able to only use herbals, hopefully one day. The size of these are easy to manage and I feel like the dosage is so different with each person. Start slow and see how you do. It doesn’t have that HEAVY knock out feeling but it does make me relaxed and I do find I fall asleep quicker and stay asleep longer and deeper so that’s a major benefit. So, they are stinnnnky cause of the valerian but honestly, if it works for you., it’s worth it. Just rinse your hands after handling these and you’re set haha! ","{'neg': 0.03, 'neu': 0.773, 'pos': 0.198, 'compound': 0.9724}",0.9724,pos
24,24,37431,2024-08-07,Pretty good stuff,I only started taking this and use it with other sleep herbs so I can't really say if it's a miracle combo or what. But you can't really go wrong with natural. Solaray is a good quality and the price is on point as well. I recommend trying this instead of OTC stuff. ,"{'neg': 0.0, 'neu': 0.688, 'pos': 0.312, 'compound': 0.9586}",0.9586,pos
25,25,37431,2024-07-07,don't know if it works,I've been eating this on and off. some nights it seems to help but some don't.  I love that it's ingredients are natural. it has a bit of a rubbery taste and the size is big. you are supposed to take one dosage along with a glass of water. ,"{'neg': 0.088, 'neu': 0.813, 'pos': 0.099, 'compound': -0.1159}",-0.1159,neg
26,26,37431,2024-06-27,Works when taken regularly ,"My only comment is that it smells and you can slightly taste it,and the smell even stay on the hand. It is understandable because of the ingredients. The dosage may be a smaller and less effective but if taken regularly it helps with sleep and my quality of sleep have been improved.","{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.8898}",0.8898,pos
27,27,37431,2024-03-29,,"powerful formula includes a proprietary blend of Valerian, Hops, Skullcap, Passion Flower, Dandelion, Chamomile, Marshmallow, and Hawthorn. The powerful herbs in our Sleep Blend SP-17 contain key compounds and phytochemicals including linarin, valerenic acid, flavonoids, and more that may work together to support feelings of calmness and relaxation. We've also included cell salt nutrients formulated to work synergistically with the herbs in our Sleep Blend for added benefit.","{'neg': 0.0, 'neu': 0.746, 'pos': 0.254, 'compound': 0.9607}",0.9607,pos
28,28,37431,2023-11-21,Great blend,"I used this to help come off Zopiclone, which I take when I have particularly bad patches of insomnia. Now I just take this an a 10mg melatonin and have almost as good sleep as with Z.","{'neg': 0.1, 'neu': 0.761, 'pos': 0.14, 'compound': 0.1352}",0.1352,pos
29,29,37431,2024-10-14,,This is a supplement that everyone needs to take. Helps with blood sugar regulation and inflammation. which made my skin clear and glowy..The quality is great.. it curves my appetite and give energy as coffee ..And my thoughts about food are gone and I love it!,"{'neg': 0.0, 'neu': 0.772, 'pos': 0.228, 'compound': 0.8955}",0.8955,pos
30,30,37431,2024-10-13,it works for me,"Didn't like the smell but it was not that bad. 
it has the same ingredients I use to consume it tea form but it's more convenient ","{'neg': 0.055, 'neu': 0.812, 'pos': 0.133, 'compound': 0.4973}",0.4973,pos
31,31,37431,2024-10-10,,"Thank you for providing such outstanding supplements! The quality is exceptional, with thoughtfully selected ingredients that offer remarkable health benefits. Your products have made a significant positive impact on my overall well-being. I also appreciate the secure and reliable packaging. Thanks again, iHerb!","{'neg': 0.0, 'neu': 0.513, 'pos': 0.487, 'compound': 0.9806}",0.9806,pos
