,Unnamed: 0,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,0,103615,2024-09-29,Anxious 11 Year Old,"My daughter gets very anxious about going to school, once she is there she is fine, however the lead up to school of an evening or in the morning can be traumatic.

She gets herself worked up and in a state of panic that she cannot control and all she wants is her safe space which is to be at home and be with us.

We started using these after reading the reviews of how it’s helped calm other children and I have to say it’s helping my child. She has noticed a difference and so have we since taking these, she feels calmer and more in control or able to handle her anxiety better.

We also found even though they are chewable we try and get her to suck them slowly on the way to school as another way to occupy her and getting her mind off wondering and getting anxious.

Great quality product and tastes good, and seems to be helping, have ordered a few bottles as taking two a day you can get through them pretty quickly.
","{'neg': 0.08, 'neu': 0.786, 'pos': 0.134, 'compound': 0.8694}",0.8694,pos
1,1,103615,2024-07-13,Excellent ,"I bought it for my 10 yrs old son. He sometimes gets anxious and angry and I thought this one could help him to calm down. I noticed a nice change in his behavior after taking them… I believe these gummies are really helping as I’ve tried to take them for myself as well when I was nervous to calm down…. They taste like grape juice gummies, very sweet. 
","{'neg': 0.093, 'neu': 0.651, 'pos': 0.256, 'compound': 0.9019}",0.9019,pos
2,2,103615,2024-07-08,Good supplement for kids,We're using this to help maintain focus at school and so far we like the results. I give my older son one in the morning and all kids one at night to help with sleep. We've noticed it has helped them fall asleep faster. The actual gummies are kind of large and leave a chalky feeling in your mouth but they haven't complained. The flavor is great and they ask to take them. The quality is perfect. Highly recommended. ,"{'neg': 0.012, 'neu': 0.738, 'pos': 0.25, 'compound': 0.9681}",0.9681,pos
3,3,103615,2024-07-02,,"So far this seems to be the most ideal mixture of supplement composition, great quality. I give 2 gummies to my 14-year-old after dinner.  My child seems to be calmer and in better mood since he started on this. Note the gummy size is quite big so do take care when chewing and sucking especially for smaller children will recommend cutting into 2.","{'neg': 0.02, 'neu': 0.723, 'pos': 0.257, 'compound': 0.9562}",0.9562,pos
4,4,103615,2024-06-07,noticed a difference,firstly my 10 year old child really likes the taste. I definitely notice a calmer response to stresses from them and they don't seem to be as worried in general. they say they also notice a difference in themselves.  I'm happy with the quality and my child is happy to use them,"{'neg': 0.083, 'neu': 0.668, 'pos': 0.25, 'compound': 0.8883}",0.8883,pos
5,5,103615,2024-06-02,Great,My sons 8 has adhd he’s been taking these a few months now and there definitely is a difference but he’s still him 😊 I asked him yesterday if he sees any difference taking them and he said “yes I feel more in control of my self more calm and it’s helped my concentrate on my maths” to me that means so much that he feels in his self they are helping him (and what he told me I had noticed it all aswell) ,"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.7929}",0.7929,pos
6,6,103615,2024-05-29,Great Supplement for Kids!,We're using this to help maintain focus at school and so far we like the results. I give my older son one in the morning and both kids one at night to help with sleep. We've noticed it has helped them fall asleep faster. The actual gummies are kind of large and leave a chalky feeling in your mouth but they haven't complained. The flavour is great and they ask to take them.,"{'neg': 0.014, 'neu': 0.795, 'pos': 0.191, 'compound': 0.9227}",0.9227,pos
7,7,103615,2024-05-26,A little more focused,I bought these for my daughter as I am personally opposed to giving 'meds' to kids if not absolutely necessary and prefer to try nature first always. my daughter (mildly adhd) is reporting that she's able to focus better at school. Wears off after about 6 hours but just good enough to get through her classes less 'busy'. No side effects and a pleasant flavour. this is on my monthly grocery list,"{'neg': 0.031, 'neu': 0.815, 'pos': 0.155, 'compound': 0.8614}",0.8614,pos
8,8,103615,2024-05-16,Life changing and so calming. ,The gummies taste like candy. I’m ADHD with autism and I take these when I am about to have a meltdown. Amazing quality and the flavor is the best one I’ve ever had. I use these a few times a week on overwhelming days and they have helped me so much  ,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.8885}",0.8885,pos
9,9,103615,2024-02-20,Absolutely amazing ,"I purchased this for my son and the change in his mood is amazing. After 1 week of using this his teacher raced out to the car and said what ever your doing keep doing it, he is so much calmer and focused. Now when we have forgotten to take them everyone notices. Highly highly recommend. ","{'neg': 0.03, 'neu': 0.776, 'pos': 0.194, 'compound': 0.8847}",0.8847,pos
