,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,112161,2024-08-16,,"The received item is the same as the picture and description shown on the site. Delivery is quite fast, not too slow. The product was not damaged during delivery.","{'neg': 0.0, 'neu': 0.921, 'pos': 0.079, 'compound': 0.3412}",0.3412,pos
1,112161,2023-11-16,Weight loss help,"Great quality for the price, size, and dosage. Ingredients benefit most in helping to keep their fat weight down. No after taste and helps to relieve stress in sleeping at the correct time of day or night.","{'neg': 0.101, 'neu': 0.604, 'pos': 0.295, 'compound': 0.8651}",0.8651,pos
2,112161,2023-07-01,,"The ingredient quality has aiding benefits to burn extra calories during the resting time. The capsules taste well, however the pack contains 60 caps as 2 caps are serving size dosage which will be enough for only a month. therefore with such high price the quantity should be 120 caps per pack. ","{'neg': 0.0, 'neu': 0.911, 'pos': 0.089, 'compound': 0.5719}",0.5719,pos
3,112161,2024-09-19,,The received item is the same as the picture and description shown on the site. Good price! Quality product!Highly recommended!,"{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.6784}",0.6784,pos
4,112161,2024-08-08,,"Great, useful, FCC good quality, good size excellent on face and deep cleaning ","{'neg': 0.0, 'neu': 0.327, 'pos': 0.673, 'compound': 0.9477}",0.9477,pos
5,112161,2024-01-23,excellent,take one at night befor badtime. wake up in the morning and going to the toilet (usualy dont go to the toilet like that),"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.3612}",0.3612,pos
6,112161,2023-10-18,,"The received item is the same as the picture and description shown on the site. The size of the item suits the price. As for benefits, it always works well for me. Highly recommended!","{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.7257}",0.7257,pos
7,112161,2023-09-29,,"The quality is great. Ingredient is safe. The package is nice. Size suits the price. For benefits, it works well for me after taking this product. Highly recommended!","{'neg': 0.0, 'neu': 0.566, 'pos': 0.434, 'compound': 0.9421}",0.9421,pos
8,112161,2023-02-13,Sleep like a log!,This product sends you to sleep in around an hour and you sleep well for at least 7 hours. You feel the fat burning effects working instantly. ,"{'neg': 0.0, 'neu': 0.923, 'pos': 0.077, 'compound': 0.2732}",0.2732,pos
9,112161,2024-05-19,Average ,I finished it but I couldn’t see any effect happening I think I will not continue it ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
