,Unnamed: 0,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,0,120026,2024-05-28,Sleepless no more,"Since taking these capsules I have been assured of a decent nights’s sleep, only waking once instead of several times. I find three capsules to work best. They are rather large but slide down with plenty of water and have no taste. I think they are good value for money and will replenish them regularly.","{'neg': 0.047, 'neu': 0.765, 'pos': 0.188, 'compound': 0.8176}",0.8176,pos
1,1,120026,2024-05-28,Great Sleep Aid!,"Melatonin does nothing to help me sleep, so years ago I found Force Factor Somnapure. The combination in this sleep aid helps me to stay asleep better than any other product I have found.  However, you should be warned that the size of the tablets is fairly large and the smell and taste is very earthy, so don't leave it in your hand too long or lingering in your mouth.  The dosage is 2 capsules but sometimes 1 is enough to help me sleep.  I believe this is a quality product with good ingredients.  ","{'neg': 0.063, 'neu': 0.825, 'pos': 0.113, 'compound': 0.5923}",0.5923,pos
2,2,120026,2024-09-15,Effective Sleep Aid with Natural Ingredients,"""I’ve been using Somnapure for a few weeks, and it has definitely helped improve my sleep quality. The combination of melatonin and botanicals makes falling asleep easier without feeling groggy the next day. The tablets are a good size and easy to take, and the dosage is just right for me. However, it took a few days for the effects to become consistent. Overall, a solid product for anyone needing a natural sleep aid.""","{'neg': 0.037, 'neu': 0.738, 'pos': 0.225, 'compound': 0.9364}",0.9364,pos
3,3,120026,2024-05-30,Effective formula,"One of my favorite melatonin products, because of the highly addictive effective combination of ingredients that promote relaxation and sleep, in a relatively high dosage.
The quality is good and the bottle contains a 30 day supply, in spite of its small size.","{'neg': 0.063, 'neu': 0.652, 'pos': 0.285, 'compound': 0.8974}",0.8974,pos
4,4,120026,2024-07-05,fast sleeping,"good quality, it is stay asleep longer and feeling refreshed after wake up","{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.5267}",0.5267,pos
5,5,120026,2024-09-12,taking melatonin,high quality. works within an hour. the combination of ingredients does the job. dosage is maximum and spot on. so the benefit? sleep.  you should not take melatonin for long periods as it teaches the body to produce less on its own. ,"{'neg': 0.0, 'neu': 0.926, 'pos': 0.074, 'compound': 0.507}",0.507,pos
6,6,120026,2024-09-16,,"Great supplement, my family liked it, great value for money ","{'neg': 0.0, 'neu': 0.309, 'pos': 0.691, 'compound': 0.9246}",0.9246,pos
7,7,120026,2024-08-08,Sleep,"Love this brand for sleep good quality 
Size is great
","{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.9042}",0.9042,pos
8,8,120026,2024-06-28,Not what I expected,"I was looking for a knock out effect, and this is definetely not, Not sure why, but when I take them I fall asleep for no more than 4 hours and then I wake up randomly and can´t sleep again after 1 hour at least, Not buying this again.","{'neg': 0.063, 'neu': 0.906, 'pos': 0.031, 'compound': -0.3494}",-0.3494,neg
9,9,120026,2024-06-04,Amazing ,"High quality, good ingredients, good capsule size, moderate dosage, a lot of benefits, no taste","{'neg': 0.107, 'neu': 0.485, 'pos': 0.408, 'compound': 0.7351}",0.7351,pos
