,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,3261,2024-10-03,Good supplement,"I’ve been taking the Women’s Blends Multivitamins for a few months now, and I’m really pleased with the results. They offer a great mix of nutrients that have boosted my energy levels and improved my overall well-being. One thing I was concerned about was potential weight gain, but I’m happy to report that I haven’t experienced any at all. My skin and hair also look healthier, which is a nice bonus. The vitamins are easy to swallow and don’t have any unpleasant aftertaste. However, one thing I did notice is that my urine has been more yellow than usual, but I understand this can happen with certain vitamins, especially B vitamins, and it hasn’t caused any discomfort. Overall, I feel more balanced and energized, and I will definitely repurchase. I highly recommend this multivitamin for women who want a quality supplement without worrying about side effects like weight gain.","{'neg': 0.043, 'neu': 0.646, 'pos': 0.31, 'compound': 0.9929}",0.9929,pos
1,3261,2023-11-16,High-Packed Formula!,"I've enjoyed using vitamins from this brand for over two years now.  They have strong potency formulations that come in a nice size, so it lasts for at least two or three months.  The pills in these are smaller than in the one-a-day option.  The ingredients are good quality and I have found them to make such a big difference when I take them on a daily basis.","{'neg': 0.0, 'neu': 0.827, 'pos': 0.173, 'compound': 0.9062}",0.9062,pos
2,3261,2024-10-11,,"I’ve been using this product for a few weeks, and the quality is excellent. The ingredients are clean and exactly what I was looking for no unnecessary fillers or additives. The size of the bottle is just right for daily use, providing a good balance between quantity and freshness. I take the recommended dose daily, and it’s easy to incorporate into my routine. Overall, I’m really satisfied and will definitely continue using it.

This touches on quality, ingredients, size, and daily usage in a clear and concise way!","{'neg': 0.022, 'neu': 0.748, 'pos': 0.229, 'compound': 0.9611}",0.9611,pos
3,3261,2024-10-08,,"General multivitamins provide essential vitamins and minerals to support overall health, including immune function, energy levels, and bone strength. Key ingredients typically include vitamins A, C, D, E, B-complex, along with minerals like calcium, magnesium, and zinc. They help fill nutritional gaps in the diet, making them useful for individuals with dietary restrictions or nutritional deficiencies.

Always consult a healthcare provider before use. Multivitamins should be taken as a supplement to, not a replacement for, a balanced diet.","{'neg': 0.0, 'neu': 0.785, 'pos': 0.215, 'compound': 0.946}",0.946,pos
4,3261,2024-09-20,Great,"I love shopping at iHerb! They have a fantastic selection of health products, vitamins, and snacks. The website is easy to navigate, and I always find what I need without any hassle. I appreciate the detailed product descriptions and customer reviews, which help me make informed choices. Plus, the prices are competitive, and I often find great deals. Shipping is quick, and my orders arrive well-packaged. Overall, iHerb is my go-to for all things health-related!","{'neg': 0.027, 'neu': 0.738, 'pos': 0.235, 'compound': 0.9554}",0.9554,pos
5,3261,2024-08-23,Blew my mind ,"I usually get other brands of multivitamins but I tried these out because my other favorites were out of stock at the time. I’ve been using these for at least a few weeks now and they are really good!! I’m absorbing the vitamins way better in these than the ones I took before! It has a lot of B vitamins because my urine is neon for a few hours after taking them (great sign). The serving size is 3 vitamns, so I take one every few hours when I eat. These are strong (smells like strong vegetables) if that bothers you. ","{'neg': 0.02, 'neu': 0.756, 'pos': 0.224, 'compound': 0.9768}",0.9768,pos
6,3261,2023-12-21,Wonderful multi vitamin ,"One of the best daily multi-vitamins on the market for women. Packed with all kinds of vitamins and extras. Since I started them, my energy level has soared, allowing me to get back into an exercise routine.","{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.743}",0.743,pos
7,3261,2024-09-01,Perfect for Women,"My wife use for 6 months on daily basis and it was suitable for her age as the ingredient were perfect for active woman. 
The taste was good with no bad odor. 
I feel the quality of product as she got benefit and show its effect on her body, skin and even mood.  ","{'neg': 0.09, 'neu': 0.714, 'pos': 0.195, 'compound': 0.765}",0.765,pos
8,3261,2023-11-11,the right one?,"Packaging and size is big. I finished it up and it affected my appetite which I gain a lot which I should be reducing my weight instead it did the opposite. 
The ingredients is alot and yes has so many benefits but it's not the one I'm looking for as to I am diagnosed with pcos. ","{'neg': 0.024, 'neu': 0.866, 'pos': 0.11, 'compound': 0.5703}",0.5703,pos
9,3261,2024-10-07,Great,"Great supplement but must take with instructions and take two or three daily!!, i like ingredients but when i take it my urine color soooo yellow like a dye only first three days!! I don't know why 😐😐, i will take it to finish it 👍🏼","{'neg': 0.0, 'neu': 0.788, 'pos': 0.212, 'compound': 0.8812}",0.8812,pos
10,3261,2024-09-27,Not Bad ,"So far, I've only finished one bottle and haven't seen any big changes. I'll keep trying one more bottle to see if it makes a difference ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
11,3261,2024-09-23,Прекрасно!,"Thank you very much for this product, it suited me, I like the packaging, comfortable and stylish, I will order more of these products, and recommend them to all my friends and relatives! good!!
","{'neg': 0.0, 'neu': 0.595, 'pos': 0.405, 'compound': 0.9491}",0.9491,pos
12,3261,2024-07-03,the best multivitamin for women,excellent blend of high quality ingredients and broad spectrum of vitamins for.women. after 1 bottle i noticed a significant iprovemement in my overall health and vitality.,"{'neg': 0.0, 'neu': 0.719, 'pos': 0.281, 'compound': 0.7783}",0.7783,pos
