,Unnamed: 0,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,0,105634,2024-09-14,,Very nice blend of herbs that work synergistically. Works for adults too. I just take a larger dose than would be given to a child.,"{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.4754}",0.4754,pos
1,1,105634,2024-09-14,Absolute fave sleep aid,"Use this as an adult for decades and it's just the nudge sleep requires sometimes without knocking you out or after effects. Simple, natural, reliable","{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.3612}",0.3612,pos
2,2,105634,2023-11-28,,"The improvement in my cognitive functions has been remarkable. I feel sharper, more focused, and my memory seems to have gotten a boost as well.","{'neg': 0.0, 'neu': 0.557, 'pos': 0.443, 'compound': 0.923}",0.923,pos
3,3,105634,2024-07-04,Pretty good,"My daughter had a lot of trouble getting to sleep. This helped her feel more calm in the evenings and not as anxious, so it helped somewhat. I like that it is all natural.","{'neg': 0.07, 'neu': 0.697, 'pos': 0.233, 'compound': 0.6531}",0.6531,pos
4,4,105634,2023-11-05,Quite good,"The price and quality are decent. I like the ingredients, and I think that it is effective in helping my household to relax and sleep better. Taste isn't great but that doesn't matter to us- we just drink it very quickly!","{'neg': 0.073, 'neu': 0.713, 'pos': 0.214, 'compound': 0.6524}",0.6524,pos
5,5,105634,2024-09-20,I haven’t tried the  product but I like iHerb it has great products,I haven’t tried the  product but I like iHerb it has great products,"{'neg': 0.0, 'neu': 0.503, 'pos': 0.497, 'compound': 0.872}",0.872,pos
6,6,105634,2024-02-29,מצוין!,"This product is just perfect.  Thanks to the manufacturer and thanks to iHerb.  Hurry up to order , you won't be disappointed. .!","{'neg': 0.0, 'neu': 0.593, 'pos': 0.407, 'compound': 0.9071}",0.9071,pos
7,7,105634,2024-02-21,Awesome and taste great ,The only date of this is amazing and my pick daughter loved it. It has helped my 7 years old sleep so well ,"{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.887}",0.887,pos
8,8,105634,2023-12-16,Great ,It gives some sense of peace and It took sometime to figure it out how it works for me. Will reorder again! ,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.5848}",0.5848,pos
9,9,105634,2023-09-01,Does It Work? I'm Not Sure,"Even though this is for kids, I use it as an adult. Does it help me fall asleep? I'm not sure. However, I've gotten used to tasting it when I go to bed & I like it. Maybe just having the flavor in my mouth is part of a ritual telling myself it's time to sleep.","{'neg': 0.036, 'neu': 0.87, 'pos': 0.094, 'compound': 0.5003}",0.5003,pos
10,10,105634,2024-07-14,,useless tastes bad and didnt help with sleep or anything ,"{'neg': 0.55, 'neu': 0.45, 'pos': 0.0, 'compound': -0.8205}",-0.8205,neg
11,11,105634,2023-06-26,,"Helps baby calm and sleep, good for nap or nighttime. ","{'neg': 0.0, 'neu': 0.473, 'pos': 0.527, 'compound': 0.7783}",0.7783,pos
12,12,105634,2023-03-07,,"I think this product works, but in a very subtle way. Do not expect a significant effect.","{'neg': 0.127, 'neu': 0.873, 'pos': 0.0, 'compound': -0.2235}",-0.2235,neg
13,13,105634,2022-06-14,Groggy but works,"Feels groggy and tired after waking up. Very easy to take this, gently press a couple of drops on the tongue and you'll be drifting off to dreamland soon. Love that it's 60ml, can last for a long time. ","{'neg': 0.062, 'neu': 0.705, 'pos': 0.233, 'compound': 0.8399}",0.8399,pos
14,14,105634,2023-06-12,,"Strong smell and taste, my kids didn’t love it","{'neg': 0.0, 'neu': 0.483, 'pos': 0.517, 'compound': 0.8176}",0.8176,pos
15,15,105634,2023-06-10,,We haven't noticed a difference in our kids' sleep...,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
16,16,105634,2022-06-09,,"i gave this to my kids, and now they sleep much faster
good quality product","{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}",0.4404,pos
17,17,105634,2022-06-08,,Good quality product. It has calm effect and helps with sleep.,"{'neg': 0.0, 'neu': 0.506, 'pos': 0.494, 'compound': 0.7783}",0.7783,pos
18,18,105634,2021-11-24,Quite effective,Not bad although children are not crazy about taste. Quite effective. ,"{'neg': 0.0, 'neu': 0.491, 'pos': 0.509, 'compound': 0.8063}",0.8063,pos
19,19,105634,2022-01-02,,helps kids to sleep all nights ,"{'neg': 0.0, 'neu': 0.658, 'pos': 0.342, 'compound': 0.3818}",0.3818,pos
20,20,105634,2021-08-27,Great for kids,"If your child has trouble falling asleep, use this product! It truly does work!!","{'neg': 0.271, 'neu': 0.577, 'pos': 0.152, 'compound': -0.3129}",-0.3129,neg
21,21,105634,2022-04-13,,Works very good for my kids,"{'neg': 0.0, 'neu': 0.61, 'pos': 0.39, 'compound': 0.4927}",0.4927,pos
22,22,105634,2023-05-11,,"Good quality company. The composition of the ingredients is good. I took a child with EPI and Autism, as there is a problem with falling asleep. Dosage: Half a pipette per 50 ml of water. There are improvements, falling asleep much faster. The taste is normal, valerian is felt. The child is 6 years old. I use before bed for 20 minutes","{'neg': 0.092, 'neu': 0.781, 'pos': 0.127, 'compound': 0.4939}",0.4939,pos
23,23,105634,2024-01-29,sleep,Valerian has a strong smell and its effect is uncertain,"{'neg': 0.176, 'neu': 0.56, 'pos': 0.264, 'compound': 0.2732}",0.2732,pos
24,24,105634,2024-07-28,,"After giving it to my child for a week, it didn't achieve the expected effect. The taste wasn't very good but it was acceptable.","{'neg': 0.068, 'neu': 0.756, 'pos': 0.176, 'compound': 0.4289}",0.4289,pos
25,25,105634,2024-05-23,notice,"During use, slight bitter taste for large doses..the ingredients seem to be of quality. Opinion divided on the benefit it should provide. Size of nickel packaging..may be necessary to increase the frequency of doses during the day in addition to those in the evening","{'neg': 0.057, 'neu': 0.835, 'pos': 0.108, 'compound': 0.3612}",0.3612,pos
26,26,105634,2024-01-03,,"I'm taking it for the first time for my daughter. The composition is clean, the quality is good. one of the best brands on the site","{'neg': 0.0, 'neu': 0.701, 'pos': 0.299, 'compound': 0.8689}",0.8689,pos
27,27,105634,2024-09-23,I liked it!,"I take it before bed. It's nice to drink, smells like herbs, calms well, deep sleep. I drink 8-10 drops.","{'neg': 0.0, 'neu': 0.591, 'pos': 0.409, 'compound': 0.8271}",0.8271,pos
28,28,105634,2024-07-11,good,"It helps me during interrupted sleep and insomnia. I use it personally, as I do not have children ","{'neg': 0.117, 'neu': 0.745, 'pos': 0.138, 'compound': 0.1027}",0.1027,pos
29,29,105634,2024-06-25,,"A good sedative for children. It helps a lot. The main thing is that it is natural, so it will not cause harm.","{'neg': 0.0, 'neu': 0.61, 'pos': 0.39, 'compound': 0.8705}",0.8705,pos
30,30,105634,2024-03-14,more like a sedative,"the quality is good, the smell is sharp, valerian, the little one didn't like the taste, he just doesn't want to drink it, it's very sweet and the smell is sweet. I add it to the water and nothing is heard there. doesn't want to sleep after it, but calms down a bit and that's good. I wanted the effect of a sleeping pill, but this is not it. ","{'neg': 0.049, 'neu': 0.774, 'pos': 0.177, 'compound': 0.8859}",0.8859,pos
31,31,105634,2024-03-01,,"Quality size packaging composition weight taste corresponds to the description. The supplement solves sleep problems well 
","{'neg': 0.136, 'neu': 0.653, 'pos': 0.211, 'compound': 0.128}",0.128,pos
32,32,105634,2023-12-30,,good quality. I like the composition and natural ingredients. pleasant taste. excellent packaging.,"{'neg': 0.0, 'neu': 0.32, 'pos': 0.68, 'compound': 0.9313}",0.9313,pos
33,33,105634,2023-10-25,,"very good quality, intact packaging, healthy composition of active ingredients, I am very happy","{'neg': 0.0, 'neu': 0.353, 'pos': 0.647, 'compound': 0.928}",0.928,pos
34,34,105634,2023-08-05,,"For small children with increased nervous excitability, such drops are very useful, as they are harmless and have a good effect on balancing the balance of the nervous system. I recommend.","{'neg': 0.105, 'neu': 0.524, 'pos': 0.371, 'compound': 0.8655}",0.8655,pos
35,35,105634,2023-05-04,,"Until we see the result, we give the baby a year old, sleeps restlessly, the taste and smell are not the most pleasant, it is difficult to give the baby","{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.7795}",-0.7795,neg
36,36,105634,2024-08-04,,"I like it, I like it, I like it","{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.7579}",0.7579,pos
37,37,105634,2024-06-23,This is for my son,He seemed to sleep really well after drinking it,"{'neg': 0.0, 'neu': 0.77, 'pos': 0.23, 'compound': 0.3384}",0.3384,pos
38,38,105634,2023-05-10,,"Did not like. Doesn't work like melatonin. I bought it only because melatonin in drops was not on the site. Must be taken several times a day. But in the composition there is valerian, which dulls the brain. Therefore, I do not give on an ongoing basis.","{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.5588}",-0.5588,neg
39,39,105634,2021-11-20,Super!,"Great size and handy pipette. The child sleeps well after a few drops before bedtime. The taste is pleasant, but the persistent smell of valerian.","{'neg': 0.0, 'neu': 0.771, 'pos': 0.229, 'compound': 0.6428}",0.6428,pos
40,40,105634,2023-08-05,,"valerian flavor. You have to mix it with water, but the effect is good. baby sleeps better. recommend.","{'neg': 0.0, 'neu': 0.578, 'pos': 0.422, 'compound': 0.899}",0.899,pos
41,41,105634,2022-08-31,,"Drops with a bright smell and taste of valerian, gave a one-year-old daughter to improve falling asleep and sleep, did not help as much as I would like. It all probably depends on the child. the review was useful for you, please like it 👍","{'neg': 0.073, 'neu': 0.624, 'pos': 0.303, 'compound': 0.903}",0.903,pos
42,42,105634,2022-01-07,Not tasty truth,The boy did not like the strong taste. Please like me for a real review ... maybe the product is quality but not tasty,"{'neg': 0.194, 'neu': 0.742, 'pos': 0.064, 'compound': -0.3206}",-0.3206,neg
43,43,105634,2023-08-08,,It is a good quality product for the price.,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}",0.4404,pos
44,44,105634,2022-03-02,subtle,"I bought it for my one and a half year old daughter who wakes up frequently every night since I was born, but unfortunately it didn't work for my daughter.","{'neg': 0.107, 'neu': 0.893, 'pos': 0.0, 'compound': -0.4767}",-0.4767,neg
45,45,105634,2021-07-31,,"These drops have a strong classic valerian aroma, it is almost impossible for a child to disguise it (even in drinks such as cola)","{'neg': 0.079, 'neu': 0.791, 'pos': 0.13, 'compound': 0.3182}",0.3182,pos
