,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,132382,2024-04-24,"Not a miracle worker, but helpful for a serious restless sleeper","Many sleep remedies are about helping you fall asleep. Not many are about helping you stay asleep throughout the night. 
I am a very restless sleeper: tossing and turning at night and waking up several times throughout the night. 
While this is not a miracle worker, it definitely helps - I wake up less. The continual dosage throughout the night is much better than 1 large dose before bed. ","{'neg': 0.074, 'neu': 0.756, 'pos': 0.17, 'compound': 0.7299}",0.7299,pos
1,132382,2024-08-31,Sleep Patches that work ,"I gave up taking melatonin pills years ago because they just didn’t work for me. Recently I decided to try again and did some research only to read an article about using sleep patches rather than the pills. My issue isn’t falling asleep but staying asleep all night. The patches are placed on your skin and absorbed in a time released manner thus helping me stay asleep. 
I love that these patches are clear so you don’t notice them and the price is very reasonable. The ingredients include more than melatonin alone so there are additional quality ingredients to help you sleep.","{'neg': 0.038, 'neu': 0.823, 'pos': 0.139, 'compound': 0.9239}",0.9239,pos
2,132382,2024-08-08,phenomenal,I have tried the sleep patch and the calm patch. I cannot say enough how helpful these have been for my anxiety. The ingredients must be high quality because they work so well. I really do recommend these to anyone that has trouble falling asleep or anxiety. I have benefited so much from using these. It's also nice that I don't have to take a pill or taste medicine.,"{'neg': 0.103, 'neu': 0.719, 'pos': 0.179, 'compound': 0.773}",0.773,pos
3,132382,2024-06-06,Game changer,"The patch is incredibly easy to use. You simply apply it to a clean, dry area of your skin before bed. I found the adhesive to be gentle yet effective, as it stayed in place throughout the night without causing any irritation. Removing it in the morning was painless, and there was no sticky residue left behind.

The most important aspect of any sleep aid is, of course, its effectiveness. I was pleasantly surprised by how well the sleep patch worked. Within about 30 minutes of applying the patch, I felt noticeably more relaxed and ready for sleep. On the nights I used the patch, I fell asleep faster and experienced fewer awakenings during the night. I woke up feeling more refreshed and less groggy compared to nights without the patch.
","{'neg': 0.015, 'neu': 0.754, 'pos': 0.231, 'compound': 0.9809}",0.9809,pos
4,132382,2024-05-20,I will not advice to the beginner,I overslept more than 10 hours.  I am taking melatonin tablet for 6 years not regularly..   this one made me sleep longer.  I feel that it's too strong for beginner.    I'm not sure if I'm right or wrong but after 10 hours of over sleeping I still feel sleepy,"{'neg': 0.076, 'neu': 0.878, 'pos': 0.046, 'compound': -0.0979}",-0.0979,neg
5,132382,2024-05-04,love,i absolutely love these. i used the whole pack. they really did help me go to sleep. the size of the patches isn’t bad at all. they lay flat on the skin and don’t come off. i love the quality. they also helped me go to sleep & stay asleep. not in a groggy way like pills but a perfect dosage.,"{'neg': 0.034, 'neu': 0.748, 'pos': 0.218, 'compound': 0.9008}",0.9008,pos
6,132382,2024-04-18,Drift off to LaLa Land!,"I have tried a few patches, and this is the one that has helped me the most!  I also love the fact that it's clear, stays on the entire night without crinkling, and is small in size.    Price is also cheaper than other patches out there.  2 Thumbs up for this product!!  I will definitely purchase again!  ","{'neg': 0.0, 'neu': 0.817, 'pos': 0.183, 'compound': 0.8989}",0.8989,pos
7,132382,2024-10-07,Convienience ,"The patch is so easy to use, just put around the front arms. The size is just right on that area and I do not feel it on my arms. I have deeply sleep sometimes, but not everyday.  I am considering if I will re-order it, maybe oral melatonin is more effective. ","{'neg': 0.0, 'neu': 0.869, 'pos': 0.131, 'compound': 0.7882}",0.7882,pos
8,132382,2024-06-29,,"You can feel the effect and sleep calmly. However, it is sometimes harder to wake up when you sleep with these compared to the days I don’t use it. The patch itself transparent and small. You can feel it on your skin but I would say it is uncomfortable. ","{'neg': 0.068, 'neu': 0.899, 'pos': 0.033, 'compound': -0.4118}",-0.4118,neg
9,132382,2023-12-28,Great,"This is an innovative way of delivering sleep inducing ingredients directly to the body.  This patch is infused with Valerian Root, Passionflower, Melatonin and Vitamin B2 to help with that proper beauty sleep.","{'neg': 0.0, 'neu': 0.685, 'pos': 0.315, 'compound': 0.8979}",0.8979,pos
10,132382,2024-09-18,Easy to use patch ,"Easy to use sticker patch , I used it several times, no side effects and gave a good sleep. It’s easy to tear off as well and doesn’t hurt ! ","{'neg': 0.153, 'neu': 0.545, 'pos': 0.302, 'compound': 0.6696}",0.6696,pos
11,132382,2024-08-14,had just reordered and used up my 15th patch,"I don't know if this is a placebo, because I've used other sleep aids (mainly pills) as I've had occasional insomnia for the last 2 decades. Some sleep pills had not worked, while this always did. 
This is easy to bring on trips, and when I've used it, I'd noticed it had helped me with falling and staying asleep. 
I discovered this at JFK airport -- but it was so expensive there, and when I looked it up, it was on iHerb, and the price was better, even without a sale. So quickly ordered it while at JFK waiting for my flight.
As I do not want to use a sleep aid all the time, I'd generally used this when after ~30 mins, I still cannot fall asleep. 
But there were other nights that I was already anxious about getting enough sleep, and wasn't feeling sleepy that time, so put on one on my wrist, read a bit, then fall asleep.
I'd used up the 1st 13 patches (there are 15 total) on my last 2 trips, but I used the last 2 patches when I got back home less than a week from the latest trip, and have had a bit of trouble falling/staying asleep.
Lastly, no headache or heavy feeling in the head the next day, like I get sometimes from taking Melatonin; and No sticky residue left on skin on removing the sticker.","{'neg': 0.075, 'neu': 0.887, 'pos': 0.039, 'compound': -0.6534}",-0.6534,neg
12,132382,2024-06-12,Sleep patch ,"The sleep patches are just what I needed! 
The size and quality are perfect 
No bad smell 
It’s a really good product I recommend ","{'neg': 0.18, 'neu': 0.506, 'pos': 0.314, 'compound': 0.6427}",0.6427,pos
13,132382,2024-02-26,Good ,"Very good product, absorbs nicely, keeping your skin barriers and adds moisture to your face, good for acne and oily skin, love this product I always use it in my skin care routine 
Good quality and size! 
 ","{'neg': 0.0, 'neu': 0.601, 'pos': 0.399, 'compound': 0.9632}",0.9632,pos
14,132382,2024-02-12,,Love it! It really works and helps you slip well. I use it when I need to sleep well. The size of the patch is not big.,"{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.8899}",0.8899,pos
15,132382,2024-02-09,Good sleep thru the night,"These work.  I had used another brand that was more expensive.  Tried these and I am sold.  I will be sticking with these from now on.
I sleep thru the night and wake up feeling refreshed.","{'neg': 0.0, 'neu': 0.954, 'pos': 0.046, 'compound': 0.128}",0.128,pos
16,132382,2024-09-05,Surprisingly works! ,I have sleeping problems and I was surprised to discover it works! It doesn’t help me fall asleep quicker but it made me sleep longer on weekends ,"{'neg': 0.067, 'neu': 0.802, 'pos': 0.131, 'compound': 0.1882}",0.1882,pos
17,132382,2024-08-11,,"I have trouble falling asleep due to working night shifts. These patches did help me feel calmer and improved the depth of my sleep, but unfortunately, they didn’t solve the issue—I still struggled to fall asleep. However, they did have a minor positive effect.","{'neg': 0.17, 'neu': 0.599, 'pos': 0.231, 'compound': 0.5267}",0.5267,pos
18,132382,2024-08-06,Works the first few rimes,I took this and the first night I felt like  I had the best sleep in ages. But then after a while it doesn't seem to work anymore. ,"{'neg': 0.0, 'neu': 0.835, 'pos': 0.165, 'compound': 0.5187}",0.5187,pos
19,132382,2024-10-10,,i did not like this as i woke with a heavy head (which i never do) and it became significantly harder to fall asleep the following night.,"{'neg': 0.088, 'neu': 0.912, 'pos': 0.0, 'compound': -0.2755}",-0.2755,neg
20,132382,2024-08-24,Meh,"This patch did not benefit my sleep at all. I know that it works for some, but not for me. It may have made me sleepy initially. However, I woke up in the night and was awake for several hours, which is my problem to tackle. ","{'neg': 0.112, 'neu': 0.888, 'pos': 0.0, 'compound': -0.6474}",-0.6474,neg
21,132382,2024-10-06,Good,"Not use until now 
Size code 
Quality good 
Ingredients not sure ","{'neg': 0.142, 'neu': 0.649, 'pos': 0.209, 'compound': 0.2354}",0.2354,pos
22,132382,2024-10-03,,"I tried it once and it seems to do the job.
Good quality, it’s not big, pretty seamless ","{'neg': 0.128, 'neu': 0.731, 'pos': 0.141, 'compound': 0.0701}",0.0701,pos
23,132382,2024-10-02,,Helped me to have nice and deep sleep it’s really so effective ,"{'neg': 0.0, 'neu': 0.583, 'pos': 0.417, 'compound': 0.7986}",0.7986,pos
24,132382,2024-10-02,,First I bought one pack and I loved it!!! Bought bunch of them since. Good stuff.,"{'neg': 0.0, 'neu': 0.61, 'pos': 0.39, 'compound': 0.826}",0.826,pos
25,132382,2024-09-26,,Just start the process but have heard a lot of good reviews about this and super excited about it!,"{'neg': 0.0, 'neu': 0.544, 'pos': 0.456, 'compound': 0.9273}",0.9273,pos
26,132382,2024-09-20,,"great product, having a lot of problems with my sleep and those stickers made me sleep very calm and fast","{'neg': 0.106, 'neu': 0.63, 'pos': 0.264, 'compound': 0.6115}",0.6115,pos
27,132382,2024-09-08,So relaxing ,"The best ingredients 
Good quality 
So nice to use and my body feel so relaxed 
","{'neg': 0.0, 'neu': 0.435, 'pos': 0.565, 'compound': 0.9361}",0.9361,pos
28,132382,2024-08-31,Helps sleep better ,These patches really help me sleep better. I like it very much ,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.8122}",0.8122,pos
29,132382,2024-08-28,Nice,"Makes me sleepy, i love the size of it. It works after 30 min for me.","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.6369}",0.6369,pos
30,132382,2024-08-25,works good,helps me get into sleep very quickly. it is also very convenient to carry around during travels.,"{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.3818}",0.3818,pos
31,132382,2024-08-16,The first time the team had ,The only way I could see that was to say the word and not say it and I ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
32,132382,2024-08-12,Will try ,Just seeing the packing is good and I am going to try it tonight hope it works! Fingers crossed ,"{'neg': 0.0, 'neu': 0.724, 'pos': 0.276, 'compound': 0.7263}",0.7263,pos
33,132382,2024-06-01,,i love the patches! they are less expensive than other brands and they work just as well.,"{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.7644}",0.7644,pos
34,132382,2024-05-13,Works well ,I used one of these combined with the calm one and i did fall asleep faster ,"{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.3182}",0.3182,pos
35,132382,2024-05-10,Great Product,"I love these Sleep patches, both my husband and I have noticed a better nights sleep while using them. Easy to use and remove.","{'neg': 0.0, 'neu': 0.643, 'pos': 0.357, 'compound': 0.875}",0.875,pos
36,132382,2024-04-19,Ineffective,"I used this for a month straight and some nights this seemed to help and some nights I could not sleep at all—it was horrible. I do wonder if they are just simply stickers. Sometimes the patch caused skin irritation as well. I wanted to ask for my money back, but by the time I went to do this—it exceeded the time limit for a refund. ","{'neg': 0.07, 'neu': 0.854, 'pos': 0.077, 'compound': -0.1406}",-0.1406,neg
37,132382,2024-03-18,,"good quality, nice size, good taste, helps me sleep. dosage variation, good benefits.","{'neg': 0.0, 'neu': 0.295, 'pos': 0.705, 'compound': 0.9403}",0.9403,pos
38,132382,2024-02-25,,"Good quality, the size is good , no taste, good sleep ","{'neg': 0.13, 'neu': 0.355, 'pos': 0.515, 'compound': 0.7579}",0.7579,pos
39,132382,2024-01-28,Gentle Mrlatonin,Helps you fall a sleep and calms you without feeling drowsy next morning. 3mg of melatonin per patch.,"{'neg': 0.068, 'neu': 0.691, 'pos': 0.242, 'compound': 0.5469}",0.5469,pos
40,132382,2024-04-26,First purchase ,Read good reviews about this so wanted to try for better sleep. Unfortunately didn’t work for me at all. Wished I could return it,"{'neg': 0.085, 'neu': 0.709, 'pos': 0.206, 'compound': 0.5267}",0.5267,pos
41,132382,2024-10-09,buying again,"gives good quality sleep, smells good definitely buying it again. ","{'neg': 0.0, 'neu': 0.452, 'pos': 0.548, 'compound': 0.8176}",0.8176,pos
42,132382,2024-08-29,,"Very good for people who don’t sleep at night. Good quality, nice size of patch.","{'neg': 0.0, 'neu': 0.574, 'pos': 0.426, 'compound': 0.8357}",0.8357,pos
43,132382,2024-08-20,,I dont know yet if working use it 2 time size is good ,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4404}",0.4404,pos
44,132382,2024-02-28,it's okay,"Still don't know if it works or not, it did work one night and the 2&3 time it didn't ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
45,132382,2024-08-27,Doesn't work for me,"Unfortunately these didn't work for me or my family members. They are melatonin and I think melatonin only works for some people, probably if your body doesn't produce enough of it. It's a shame because the energy patches work great. ","{'neg': 0.12, 'neu': 0.744, 'pos': 0.136, 'compound': 0.1779}",0.1779,pos
46,132382,2024-02-04,Didn't work for me.,"Unfortunately, this didn't work for me.  I was hopeful but nope. This might work for you and I think it's worth trying if you are struggling with sleep.","{'neg': 0.169, 'neu': 0.69, 'pos': 0.141, 'compound': -0.2263}",-0.2263,neg
47,132382,2024-09-03,Sleep pads,"Try one time, dont really make me sleepy, may have to try again. ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
48,132382,2024-05-29,Удовлетворительно,Did not really help my wife to sleep. Easy to use. ,"{'neg': 0.172, 'neu': 0.626, 'pos': 0.202, 'compound': 0.1091}",0.1091,pos
49,132382,2024-05-17,They help you to fall asleep but then I wake up at 2-3am,They help you to fall asleep but then I wake up at 2-3am,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.2144}",0.2144,pos
50,132382,2024-05-14,,It works but it is really heard to take off this the morning after. Although the size is small it leaves a mark ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
51,132382,2024-03-16,,Not sure if It works but i like the dosage. Might have to buy more.,"{'neg': 0.089, 'neu': 0.717, 'pos': 0.194, 'compound': 0.4155}",0.4155,pos
52,132382,2024-10-10,Not so much,I tried this once when i had trouble falling asleep. It didnt really work out for me so i wont buy again,"{'neg': 0.202, 'neu': 0.798, 'pos': 0.0, 'compound': -0.5106}",-0.5106,neg
53,132382,2024-09-07,Waste of money ,"Please do not waste your money to purchase , it doesn’t help me to sleep . ","{'neg': 0.0, 'neu': 0.6, 'pos': 0.4, 'compound': 0.7455}",0.7455,pos
54,132382,2024-06-01,Not working ,"For me it’s not working 
Haven’t felt any difference 
:/ ","{'neg': 0.211, 'neu': 0.789, 'pos': 0.0, 'compound': -0.34}",-0.34,neg
55,132382,2024-05-18,,Not really helped me but might help you..good luck to you,"{'neg': 0.0, 'neu': 0.544, 'pos': 0.456, 'compound': 0.8201}",0.8201,pos
56,132382,2024-09-14,Sleep stickers,Quality-excellent ingredient-I have no idea size-15 flavor stickers no dosage-sticky on nights when I have trouble falling asleep benefits-helps me fall asleep and sleep deeply Overall I really liked the product and I will definitely order again Helps me sleep on nights when I can't fall asleep and I do too Strong with him ,"{'neg': 0.141, 'neu': 0.665, 'pos': 0.194, 'compound': 0.6436}",0.6436,pos
57,132382,2024-08-24,Feeling improvement with the stickers,"Lately between Saturday and Sunday it is very difficult for me to fall asleep. I don't know if it's psychological or if it really helps, but really after using the patches I felt that I was able to get into sleep mode faster. Sleep is better. I have some weird and stressful dreams but other than that the patches helped me fall asleep faster ","{'neg': 0.117, 'neu': 0.753, 'pos': 0.13, 'compound': 0.2382}",0.2382,pos
58,132382,2024-08-19,Sleep stickers,The truth is that I was surprised. I used it for the first time after a less than good sleep. The quality of the stickers is really good. It also looks like a good ingredient. Good size. Good quantity. Dose is needed once a day half an hour before sleep. There seem to be benefits. Good luck to all the sleepyheads.,"{'neg': 0.0, 'neu': 0.609, 'pos': 0.391, 'compound': 0.9773}",0.9773,pos
59,132382,2024-07-26,A really good company ,"The quality of the stickers is good, it doesn't fall off the hand at all, the ingredients of the sticker are effective and excellent for use by those who have sleep problems, the size is small and transparent, you can't see the sticker on your hand, you should put it on once a day. ","{'neg': 0.041, 'neu': 0.714, 'pos': 0.245, 'compound': 0.9246}",0.9246,pos
60,132382,2024-06-23,does the job,"At first I didn't believe that the stickers would really do anything until I tried, and I must say that it absolutely does the job. When I have to go to bed early and can't fall asleep, I put one sticker on my wrist and after half an hour or so, I start to feel the effect and get drowsy and the sleep itself feels really quality and strong. The product does not harm the body in any way, completely natural, of course there is no taste and in my opinion it is excellent that it should not be consumed as a pill. The size of the sticker is relatively small so it is not noticeable on the wrist. In my opinion the sticker has many more advantages.","{'neg': 0.017, 'neu': 0.865, 'pos': 0.118, 'compound': 0.926}",0.926,pos
61,132382,2024-06-18,Amala stickers are rare and straight up relaxing,"Perfect relaxing sleep stickers. I got them through a review by Chen Tal from Instagram and from the first use you can feel the effect, it's immediately relaxing. The size of the package is small. There are 15 stickers inside. I hope it really helps. It looks high quality. ","{'neg': 0.0, 'neu': 0.721, 'pos': 0.279, 'compound': 0.9422}",0.9422,pos
62,132382,2024-06-05,Excellent!,"Again a successful recommendation by Chen Tal. My 15 year old daughter uses it and it just works wonders. It's pointless. A sticker on the hand that's great. It doesn't go through the stomach. Size is too small. Only 15 stickers. But the main thing is that it does the job. The advantages are that it doesn't go through the stomach. Before sleeping, I have no idea how the ingredients go through the sticker, but it does the job nicely","{'neg': 0.032, 'neu': 0.807, 'pos': 0.161, 'compound': 0.8847}",0.8847,pos
63,132382,2024-08-31,Sleep stickers ,"Well, my opinion is divided about the product, I bought it after a recommendation.... The way I put it on my hand, I feel tingling and after a few minutes also some kind of pain, I put it half an hour - an hour before I planned to go to sleep, it didn't help me personally, maybe it's not right for me","{'neg': 0.096, 'neu': 0.818, 'pos': 0.087, 'compound': -0.1408}",-0.1408,neg
64,132382,2024-06-14,Sleep stickers,"After all it's just a sticker it's not magic, it doesn't happen instantly and doesn't do magic but it does help a little, I don't know how but it helps a little if it's worth the money? I can't say for sure, but I will buy again, because I have severe sleep problems and I don't want pills, and it improves my sleep a little for the better, of course, but it helps and it's not psychological because after you stick it on, you forget you stuck it on.. stick it on your wrist ","{'neg': 0.144, 'neu': 0.676, 'pos': 0.18, 'compound': 0.708}",0.708,pos
65,132382,2024-03-21,magnificence,"I loved them and found them to be excellent. I believe in ease and ease, and this is the most important thing. Quality ingredient size dosage benefit taste 
","{'neg': 0.0, 'neu': 0.531, 'pos': 0.469, 'compound': 0.9493}",0.9493,pos
