,Unnamed: 0,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,0,123050,2024-05-10,Having trouble sleeping????,"Wow intense times and not sleeping is really stressful. I have a nightly program that includes two capsules of SleepThru about half an hour before going to bed. If I’m not sleepy or struggling to sleep I’ll take a 5mg melatonin. Often I don’t need the latter and happy about that as it can make me drowsy. 
","{'neg': 0.057, 'neu': 0.765, 'pos': 0.177, 'compound': 0.7607}",0.7607,pos
1,1,123050,2024-02-06,helps with sleep quality,"I have been having issues staying asleep and getting deep sleep after having a toxic reaction to antibiotic a few months ago. I've taken this supplement for only a few days but I see a real improvement in my quality of sleep. 
I picked it up because it's all natural, and I don't see any side effects and I don't feel sleepy and groggy in the morning.","{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.8047}",0.8047,pos
2,2,123050,2024-01-26,Does the magic for 40+,"I never had any sleeping [problems until recent times. I was looking for something truly holistic and found this brand. It's my first week of taking this supplement in the evening (1h before my bed time) and I already noticed massive improvements in the quality of my sleep - I no longer wake up 100s times per night and sleep sound till morning. Thanks, Gaia!","{'neg': 0.033, 'neu': 0.841, 'pos': 0.126, 'compound': 0.7345}",0.7345,pos
3,3,123050,2024-10-05,Good,"The best quality for promote health and skin balancing.
The natural ingredient made me happy to use.
The size is appropriate comparing to price.
The supplement and diet are as what you need.  
The benefit as advertised.
The taste is ok.

It is effective for me. 
I would recommended for purpose to everyone.

 ","{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.9686}",0.9686,pos
4,4,123050,2024-08-17,Didn't work consistently,"I tried the SleepThru for a month and while easy to swallow, the vitamins didn't consistently help a good night's sleep. The first night,  i got cramps, and couldn't sleep.  The second night,  i slept well, but the third no sleep again, and so on! Gosh-- the pills didn't appear to have a consistent action which was disappointing. Good points: Easy to swallow, does make you feel calmer, vegan. ","{'neg': 0.132, 'neu': 0.682, 'pos': 0.186, 'compound': 0.6497}",0.6497,pos
5,5,123050,2024-03-06,,"Product efficient and helps the sleep cycle continuous and deeper sleep throughout the night…  and feeling much more energetic the next day without giving a drowsy feeling .
Product size is easy to swallow… I would rate this as a good quality product…dosage 2 caps every evening  helped better in my case and have been using it for the past 2 months… natural ingredients and no dependance for long term use !","{'neg': 0.052, 'neu': 0.664, 'pos': 0.284, 'compound': 0.9505}",0.9505,pos
6,6,123050,2024-09-20,"Sleep well, no morning grogginess","This sleep formula helps me sleep thru the night with NO morning grogginess. 
Love that it's in glass and made by a small company in NC.","{'neg': 0.092, 'neu': 0.693, 'pos': 0.214, 'compound': 0.595}",0.595,pos
7,7,123050,2024-08-27,Good,The quality and ingredients seem nice. Can't expect it to have that much of an instant effect but hopefully it does something long term.,"{'neg': 0.0, 'neu': 0.801, 'pos': 0.199, 'compound': 0.6652}",0.6652,pos
8,8,123050,2024-08-10,Excellent,"It’s part of my combo to optimize sleep, not just just sleep well, we have to achieve a good amount of sleep rem and deep, our sleep is the most important thing that we have","{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.8516}",0.8516,pos
9,9,123050,2024-08-06,,I was really incredulous about the pills but they do help to fall asleep especially if you take two the sleep becomes quiet and good,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.8126}",0.8126,pos
10,10,123050,2024-07-29,Great,"Love it, helps me to sleep going into a deep sleep at night and wake up with energy. It is a great product quality with healthy ingredients and dosage. ","{'neg': 0.0, 'neu': 0.584, 'pos': 0.416, 'compound': 0.9403}",0.9403,pos
11,11,123050,2024-07-06,helps helps with wakefulness occurring after initially falling asleep. ,I use this regularly and it definitely helps with wakefulness that occurs after initially falling asleep. When taking this I still wake up during the night BUT the difference this makes is that I typically fall asleep again within minutes and don’t have that wide awake period.,"{'neg': 0.028, 'neu': 0.892, 'pos': 0.079, 'compound': 0.3291}",0.3291,pos
12,12,123050,2024-04-05,GREAT SLEEP AID!!,"Gaia products are some of the very BEST imho ... 
This product helps me with getting to sleep ... and,
staying asleep.
I appreciate the capsule formulations being ""cleaner"" also ... ","{'neg': 0.0, 'neu': 0.72, 'pos': 0.28, 'compound': 0.8892}",0.8892,pos
13,13,123050,2024-02-22,Gaia,I love this brand because they don’t use unnecessary fillers and their ingredients are pure. This is one of the best brands I could find. Unfortunately it hasn’t helped me so far with sleep but I do have pretty bad sleep issues ,"{'neg': 0.129, 'neu': 0.681, 'pos': 0.19, 'compound': 0.4678}",0.4678,pos
14,14,123050,2024-02-17,Really works,Been using off and on for about 2 years. Really helps me get to sleep and stay asleep. I take it with 1 Mag Mind (magnesium.),"{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.4391}",0.4391,pos
15,15,123050,2024-01-29,Best sleep formula,"Works better than melatonin.
Helps your body to rest and relax.
If this comment is useful for you feel free to like it. 
I wish you a vibrant life. 
Thank you. ","{'neg': 0.0, 'neu': 0.438, 'pos': 0.562, 'compound': 0.9741}",0.9741,pos
16,16,123050,2024-01-15,One of my favorite sleep supplements,"This has been a go-to for sleep for years. I have chronic, moderate to severe insomnia, so it’s not enough on its own, but it does make a difference alongside other supplements.","{'neg': 0.06, 'neu': 0.94, 'pos': 0.0, 'compound': -0.2023}",-0.2023,neg
17,17,123050,2024-01-12,Best natural sleeping peel,"Simply the best sleeping peel.
As efficient as the chemical one.
If this comment is useful for you feel free to like it. 
I wish you a vibrant life. 
Thanks !","{'neg': 0.0, 'neu': 0.445, 'pos': 0.555, 'compound': 0.975}",0.975,pos
18,18,123050,2024-09-26,Not what I hoped,"I was somewhat hopeful that this would help me sleep better, however having had chronic insomnia my whole life I wasn't surprised that it really didn't help me even when combined with Gaia Sound Sleep. The ingredients are excellent though & of high quality and I'm sure this could be beneficial for some people. Might be worth a try.","{'neg': 0.024, 'neu': 0.659, 'pos': 0.317, 'compound': 0.9609}",0.9609,pos
19,19,123050,2024-09-10,Comforting To Have Around,"At times, my busy day doesn't stop altthough it's bedtime.  My mind is still moving.  Instead of over-the-counter or prescription sleep medicine,  SleepThru works for me because that's what it does.  It also doesn't effect my wake-up.  I'm not groggy when I wake up in the morning.","{'neg': 0.0, 'neu': 0.96, 'pos': 0.04, 'compound': 0.2235}",0.2235,pos
20,20,123050,2024-08-13,Expensive and not sure they really work,I’m a huge fan on Gaia herbs but this product didn’t do much for my sleep. An extended release melatonin would be better thank this. I’ve used it for months but am stopping because not only is it expensive but just not effective especially for the price. ,"{'neg': 0.094, 'neu': 0.719, 'pos': 0.187, 'compound': 0.6333}",0.6333,pos
21,21,123050,2024-09-19,OK,"I combined it with Valerian Forte 400mg. I managed to fall asleep... but the next day had slight grogginess. I prefer NightRest, which has no groggy aftereffects. ","{'neg': 0.109, 'neu': 0.891, 'pos': 0.0, 'compound': -0.4215}",-0.4215,neg
22,22,123050,2024-05-02,,Good but has to be taken for a long period of time and I did not notice any difference in the middle of the night wakings,"{'neg': 0.0, 'neu': 0.922, 'pos': 0.078, 'compound': 0.2382}",0.2382,pos
23,23,123050,2024-04-07,,This product works great & love that it is all natural! Just told my friend about it too.  Like anything else though it’s not going to work every single night your body gets used to it. ,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.9501}",0.9501,pos
24,24,123050,2023-09-08,,"I have been struggling with sleep for many years due to illness and stress. Most of the ""sleep remedies"" I have tried in the past simply do not work for me. However, I recently tried Gaia Herbs' ""Sleep Thru"" and found it to be helpful most of the times I took it.  I take 2 capsules as suggested. The name of the product is quite fitting, as I am able to stay asleep until morning. I believe that the fact that the capsules are liquid definitely contributes to their fast-acting nature. While the product is not cheap, it is definitely worth having on standby for those dreadful nights when you just need a good night's sleep.","{'neg': 0.092, 'neu': 0.802, 'pos': 0.106, 'compound': 0.2023}",0.2023,pos
25,25,123050,2023-04-21,,"SleepThru has been a lifesaver for me! As someone who struggles with sleep, this product has made a noticeable difference in the quality of my rest. It's natural, safe and effective, and doesn't leave me feeling groggy in the morning. I highly recommend SleepThru to anyone who wants to improve their sleep quality.","{'neg': 0.06, 'neu': 0.638, 'pos': 0.302, 'compound': 0.9389}",0.9389,pos
26,26,123050,2023-02-06,,"After one month of usage, I think this pill is really improving my sleep cycle. I can see from my Fitbit tracker that my sleep cycle is improving and I wake up less frequently in the early mornings. I only wish this product is a bit less pricier. Great product though. ","{'neg': 0.0, 'neu': 0.768, 'pos': 0.232, 'compound': 0.9137}",0.9137,pos
27,27,123050,2024-01-17,It’s ok ,I purchase a lot from this brand and usually they are really good. I was expecting it to work however for some reason this did not work for me it is not a cheap product so it was slightly disappointing,"{'neg': 0.072, 'neu': 0.848, 'pos': 0.08, 'compound': 0.0736}",0.0736,pos
28,28,123050,2023-08-10,,"Gaia Herbs SleepThru has been a game-changer for my sleep quality! With its 60 vegan liquid phyto-caps, this supplement has helped me achieve restful nights and wake up refreshed. The quality and effectiveness of this product make it a five-star choice for anyone seeking a natural sleep aid.","{'neg': 0.0, 'neu': 0.89, 'pos': 0.11, 'compound': 0.6476}",0.6476,pos
29,29,123050,2023-07-10,,I would highly recommend this product. I wasn't sleeping well untill I find this great combo formula sleep aid. I take one every night before bed. I fall asleep quickly into a deep sleep and awaken feeling rested. There is no drowsiness the next morning. The caps are super easy to swallow. This truly saved my life!!,"{'neg': 0.059, 'neu': 0.615, 'pos': 0.326, 'compound': 0.9598}",0.9598,pos
30,30,123050,2023-03-03,Finally I had a god night sleep,My sleep has been restless for a few weeks. I woke up too frequently and had difficulty to fall back to sleep. I tried many different herbal supplements. I finally had a good night sleep on the first day taking this supplement. I never know that having a good night sleep can make me feel so good in the following day.,"{'neg': 0.072, 'neu': 0.788, 'pos': 0.14, 'compound': 0.6369}",0.6369,pos
31,31,123050,2023-02-20,Excellent! Would buy again ,"I always need a supplement to take the edge off to fall asleep. I’ve been using this off and on for the last couple weeks. 
Creates a relaxing affect which allows you to fall asleep. I probably stay asleep for five hours but eventually have to wake up. I highly recommend this.","{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.7461}",0.7461,pos
32,32,123050,2023-01-18,,I like this product as it benefits me to have a relax and good sleep. The size of gel soft cap is easy to swallow and won’t taste anything. The dosage is sufficient for daily needs. The product contains the ingredients of natural plants and the quality is excellent. ,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.9584}",0.9584,pos
33,33,123050,2022-12-06,,"I have narcolepsy and have went to natural sleep aids and stimulants to avoid having to take Ambien, Adderall and other controversial drugs to manage my condition. Plus they have had annoying side effects in the process. This stuff truly was the only natural sleep aid I tried that helped me sleep at night completely. I wake up in the middle of the night and it’s still in my system.","{'neg': 0.089, 'neu': 0.807, 'pos': 0.104, 'compound': 0.296}",0.296,pos
34,34,123050,2022-11-27,,"Gaia Herbs, sleep thru has good quality a mixture of natural herbs like ashwagandha, magnolia, passionflower. It's beneficial for a good night rest without waking up feeling drowsy. the dosage is 2 capsules. It's good for a month's use.
The taste is a blend of the herbs . It is recommended for seniors  too. ","{'neg': 0.023, 'neu': 0.649, 'pos': 0.328, 'compound': 0.9462}",0.9462,pos
35,35,123050,2024-10-11,Great of Sleep Long,This is a good product that helps me sleep long and wake up fresh. Good quality for those who need a healthy sleeping.,"{'neg': 0.0, 'neu': 0.544, 'pos': 0.456, 'compound': 0.9081}",0.9081,pos
