,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,18185,2024-10-06,good,very good quality and the size is well no taste ,"{'neg': 0.152, 'neu': 0.483, 'pos': 0.365, 'compound': 0.4754}",0.4754,pos
1,18185,2024-10-01,Review ,Review nice and good quality Review nice and good quality ,"{'neg': 0.0, 'neu': 0.345, 'pos': 0.655, 'compound': 0.886}",0.886,pos
2,18185,2023-12-18,,"Since my father is using this blood preasure suplement, I see much more stabilized blood preasure. We are using it for a while now","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
3,18185,2023-10-30,it's good and effective,it's great the best product for decrease blood pressure,"{'neg': 0.133, 'neu': 0.364, 'pos': 0.503, 'compound': 0.7964}",0.7964,pos
4,18185,2024-06-07,"Bell, Lifestyle, Healthy Bood Pressure",Only used a few times.  I don't know the effectiveness.  ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
5,18185,2023-02-03,,Seems pretty good but I am taking it with other supplements. My blood pressure has decreased along with beets and other supplements and this. No negative reaction.,"{'neg': 0.307, 'neu': 0.581, 'pos': 0.112, 'compound': -0.8422}",-0.8422,neg
6,18185,2023-10-14,Good for blood pressure.,"This ingredient has been shown to help blood pressure and is packaged in the right dosage,","{'neg': 0.116, 'neu': 0.741, 'pos': 0.143, 'compound': 0.128}",0.128,pos
7,18185,2017-12-18,Excellent,"I bought this supplement for my father . He has a white coat hypertension .His Blood pressure recorded from home device , systolic at 130mmHg and diastolic at 90 mmHg . He has used many supplements for control many years and keeping diet control in the same time.and he did not use medication . But the response is not good as he want .I just see this product from iHerb and bought it for my father .The blood pressure is kept in range 120/80 for 3-4months ago.I would buy it for him to continue this range .","{'neg': 0.079, 'neu': 0.906, 'pos': 0.015, 'compound': -0.7235}",-0.7235,neg
8,18185,2017-01-01,Dosage Is Important,"I started this on the back of 150+/100+ BP readings. Within a week of taking this, my BP shot up to 170+/115+. Plus I constantly get bad headaches and shoulder tension. Stopped it and BP went back to 150+/100+ almost immediately. I don't know why it's worse for me though. I tried again, this time with 2 tablets in the morning, instead of one I'd normally take. My BP taken in the afternoon was 135/95 and 129/99. Wow! I've never had such low readings ever. Guess the dosage is important. Will continue to monitor. ","{'neg': 0.111, 'neu': 0.814, 'pos': 0.075, 'compound': -0.5687}",-0.5687,neg
9,18185,2016-07-08,Excellent Product,"I have been taking this product for years.  It really works.  I take 2 pills a day in the morning.  My blood pressure has been down since I started taking them.  I have chronic kidney disease and my blood pressure was a contributor, and I was taking four different prescription drugs.  Now I am on only 2 including tis formula.  I am a happy customer.","{'neg': 0.076, 'neu': 0.861, 'pos': 0.064, 'compound': 0.0772}",0.0772,pos
10,18185,2014-04-29,Great!,"I have been taking this product to lower my blood pressure ever since I lost my insurance and couldn't afford the multiple prescriptions I was taking. To my surprise, this product actually lowered my blood pressure better than the 3 prescriptions I was on. I take 1 capsule twice a day.  I keep it on hand all of the time.","{'neg': 0.169, 'neu': 0.698, 'pos': 0.133, 'compound': -0.0516}",-0.0516,neg
11,18185,2011-04-12,It really works!!,"My BP was averaging in the 160s/100's and was often in the 180s. After a month on this, with no other lifestyle changes, and no other supplements or drugs, my average BP is 135/85.
I have been taking two pills in the AM and two at night.","{'neg': 0.093, 'neu': 0.907, 'pos': 0.0, 'compound': -0.5267}",-0.5267,neg
12,18185,2016-12-04,Elasticity of blood vessels,"In my difficult case it did not lower blood pressure for two weeks. But the ingredients are very good and they must work if this supplement is taken for a long time, by improving the elasticity of the vessels, lowering cholesterol and inflammation. It should not be taken together with prescribed blood pressure medicines, but in three hours or so. I found that they do not make friends. ","{'neg': 0.096, 'neu': 0.736, 'pos': 0.168, 'compound': 0.6837}",0.6837,pos
13,18185,2017-09-23,Great,I've been taking this for 2 weeks and my blood pressure is as low as it was on prescription medication and I no longer have any side affects. I just ordered 2 more bottles.,"{'neg': 0.194, 'neu': 0.806, 'pos': 0.0, 'compound': -0.6705}",-0.6705,neg
14,18185,2012-08-12,Lower Blood Pressure,I have been using this formula for some 8 months and have seen a significant decrease din blood pressure.  I also work out on a daily basis and feel the combination of the two have been very positive. I will soon be eighty and recommend this product.  Lowell Barker ,"{'neg': 0.045, 'neu': 0.79, 'pos': 0.166, 'compound': 0.7178}",0.7178,pos
15,18185,2012-01-09,LIFE SAVER,"I highly recommend this product.  My blood pressure was at the stroke level before I started taking the pills and now it is in the normal range, 2 months later.  My blood pressure started going down immediately after starting the pills.","{'neg': 0.104, 'neu': 0.83, 'pos': 0.066, 'compound': -0.1548}",-0.1548,neg
