,Unnamed: 0,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,0,107739,2024-03-05,Good Product ,"This product has some good relaxing effects but to be honest it’s not as much as you might think, it’s not overly strong or anything like that,, ","{'neg': 0.095, 'neu': 0.59, 'pos': 0.315, 'compound': 0.8018}",0.8018,pos
1,1,107739,2023-10-09,It works!,"I decided to try yet another new supplement in my quest for sleep. I didn’t have any expectations. Tried too many. But it actually works. Doesn’t make you feel drowsy. Just helps you to actually sleep. Update as of February 10, 2024. I stopped using this , as it started to affect me much more strongly. Exhausted, but not sleepy. And my memory shot to pieces. Slowly getting back to normal with my memory in the two weeks since I stopped.","{'neg': 0.097, 'neu': 0.827, 'pos': 0.076, 'compound': -0.2211}",-0.2211,neg
2,2,107739,2022-12-06,,My son has taken these a few nights but perhaps not enough to get a complete idea of efficacy. The ingredients are good and no melatonin which is important to me. The pills are fairly large in size so if you have a kid taking them or struggle to swallow pills that might be of note. Overall I would say the nights he took these his sleep was improved; he fell asleep quickly and sleep quality was improved. ,"{'neg': 0.065, 'neu': 0.772, 'pos': 0.163, 'compound': 0.8625}",0.8625,pos
3,3,107739,2024-04-19,good product,I really like this product and has been helping quite a bit,"{'neg': 0.0, 'neu': 0.616, 'pos': 0.384, 'compound': 0.6115}",0.6115,pos
4,4,107739,2023-11-30,very good for sleeping,"I found myself in a better, deeper sleep, when using this nutrition. I can a real benefits in it","{'neg': 0.0, 'neu': 0.703, 'pos': 0.297, 'compound': 0.6705}",0.6705,pos
5,5,107739,2023-01-24,,"Love it. Has me out like a light.
Vivid dreams and well rested in the morning.
Might keep you asleep longer than wanted but it helps gives you what your body needs ","{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.8462}",0.8462,pos
6,6,107739,2023-03-04,,"Size of the package is small and made of plastic. Quality of the ingredients is high, organic leaves and roots. Took 2 pills daily for 1 month, can't say I've noticed any major benefits, I should probably take more. Taste is pleasant and herby, capsules are easy to swallow.","{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.8428}",0.8428,pos
7,7,107739,2021-11-21,Fantastic choice,"Tried a few non-harsh (chemical)preparations for sleep - this one seems to be one of the best. It must be due to the extraordinary combination of various ingredients, in a harmony that does the job every time, every night, and guarantees a good day next day ! Thank you, Dr Axe","{'neg': 0.025, 'neu': 0.746, 'pos': 0.229, 'compound': 0.9041}",0.9041,pos
8,8,107739,2023-04-21,Good product for sleep,"I started taking this in combination with a few other herbal sleep supplements, as well as magnesium glycinate, and find that I am able to fall asleep faster. My sleep also seems deeper/ most restful. Hard to isolate the effects, but I feel that this supplement definitely helps.","{'neg': 0.054, 'neu': 0.743, 'pos': 0.203, 'compound': 0.8252}",0.8252,pos
9,9,107739,2023-01-27,,good quality. ingredients are all natural and size is made easy to swallow. i took less than the recommended dosage and it really gets me sleeping fast. no after taste whastover,"{'neg': 0.059, 'neu': 0.675, 'pos': 0.266, 'compound': 0.7675}",0.7675,pos
10,10,107739,2023-07-11,,"I am happy with my purchase.. affordable price, good value for money.","{'neg': 0.0, 'neu': 0.471, 'pos': 0.529, 'compound': 0.8402}",0.8402,pos
11,11,107739,2023-01-30,,I love ancient nutrition products and believe they work hard on the qualoty of their products but this particular product was not effective when I used it. Not sure if I should've consumed more than one bottle though.,"{'neg': 0.172, 'neu': 0.764, 'pos': 0.064, 'compound': -0.5226}",-0.5226,neg
12,12,107739,2021-10-27,,"Works great! Quality ingredients, good size bottle. The dosage is just right.  It doesn’t have a funny taste like most herbals do.  It does benefit my sleep ","{'neg': 0.0, 'neu': 0.572, 'pos': 0.428, 'compound': 0.9402}",0.9402,pos
13,13,107739,2023-08-30,,"helps with stress not only with sleep.
It fights insomnia and gives you deep peaceful sleep to start the day fresh","{'neg': 0.186, 'neu': 0.541, 'pos': 0.274, 'compound': 0.3818}",0.3818,pos
14,14,107739,2023-05-10,,"Helps to sleep better, has a bit of herby taste. Convinient packaging","{'neg': 0.0, 'neu': 0.621, 'pos': 0.379, 'compound': 0.6705}",0.6705,pos
15,15,107739,2023-03-27,,"Really helped me to fall asleep or if taken around 17:00, help to relax after hard day","{'neg': 0.067, 'neu': 0.667, 'pos': 0.267, 'compound': 0.6369}",0.6369,pos
16,16,107739,2022-11-03,,"I really began to sleep better, this product definitely works.","{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.6808}",0.6808,pos
17,17,107739,2021-11-12,Sleep aid,I have only been taking this for 2weeks but it seems to have a mild effect on my sleep pattern so far but I will have a better idea of its efficacy after a few more weeks. I like Dr Axe products.,"{'neg': 0.038, 'neu': 0.784, 'pos': 0.178, 'compound': 0.7856}",0.7856,pos
18,18,107739,2023-07-05,,these help me to sleep I'm pleased with them.,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.6808}",0.6808,pos
19,19,107739,2023-06-12,,"Good product for falling asleep easier, to have efficient day after a good night's sleep. ","{'neg': 0.073, 'neu': 0.409, 'pos': 0.518, 'compound': 0.8689}",0.8689,pos
20,20,107739,2023-02-10,It works,It works well to address insomnia. I would definitely purchase again!,"{'neg': 0.0, 'neu': 0.611, 'pos': 0.389, 'compound': 0.6239}",0.6239,pos
