,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,69502,2024-08-11,,"Herb Pharm Kids Fast Asleep is a 1 fl oz (30 ml) alcohol-free herbal supplement designed to support restful sleep in children. This gentle formula combines carefully selected herbs known for their calming properties, such as chamomile, lemon balm, and passionflower, to help promote relaxation and ease children into a peaceful sleep.

The supplement is crafted with quality in mind, using organic and sustainably sourced ingredients to ensure safety and effectiveness. The alcohol-free formula is especially suitable for kids, making it a gentle option for bedtime support. With its easy-to-administer liquid form, it can be conveniently added to water or juice, making it simple for parents to give to their children.

Herb Pharm’s commitment to purity and quality is evident in this product, providing a natural solution to help children wind down and enjoy a restful night’s sleep.","{'neg': 0.0, 'neu': 0.669, 'pos': 0.331, 'compound': 0.9935}",0.9935,pos
1,69502,2024-07-26,Did its job,"Brought this for my 3 year old niece as a step down from melatonin. It did its job, until we didn’t really need it anymore. I can’t speak on long term use. It has a sweet taste so we didn’t have to convince her to take it ","{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.6124}",0.6124,pos
2,69502,2024-09-10,," ""This alcohol-free herbal formula is designed to help children fall asleep more easily. It combines a blend of calming herbs that are gentle yet effective. The absence of alcohol makes it suitable for kids, and the liquid form allows for easy dosage adjustment. The taste is mild, though some children may need time to get used to it. While it generally aids in promoting better sleep, results can vary, so it may take some experimentation to find the right dose for your child. Overall, a natural option for supporting restful sleep in children.""","{'neg': 0.0, 'neu': 0.725, 'pos': 0.275, 'compound': 0.9804}",0.9804,pos
3,69502,2024-08-22,This  works,The drops work. My little one goes to bed without fights. I give her t drops with a shot of juice then if needed an hour later ( when we go to bed) i give further t drops in the milky bottle. no side effects from what i can see.  ,"{'neg': 0.048, 'neu': 0.902, 'pos': 0.05, 'compound': 0.015}",0.015,neu
4,69502,2024-07-25,Great non alcohol herb sleep support for kids,"Great organic non alcohol good sleep herbal liquid . Promote and support better relaxing nights sleep, we give it to the children and for us too.","{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.9545}",0.9545,pos
5,69502,2024-06-19,worked!,"tried it with my 2.5 year old and in about 30-40 minutes later she was very sleepy and was ready to go sleep. so the bedtime was easy peasy, i will continue using it.","{'neg': 0.0, 'neu': 0.852, 'pos': 0.148, 'compound': 0.6597}",0.6597,pos
6,69502,2024-05-21,Magic drops,This product has worked wonders with my 3yo. She was struggling to settle each night but adding the age appropriate dose to her nightly bottle has made a huge difference and become an integral part of her nightly routine.,"{'neg': 0.047, 'neu': 0.881, 'pos': 0.072, 'compound': 0.2617}",0.2617,pos
7,69502,2024-01-20,Very good ingredients.,"I use it myself. It helps to relax and fall asleep for me even though, I'm an adult. I just increase the dose that is recomended for children.))","{'neg': 0.0, 'neu': 0.747, 'pos': 0.253, 'compound': 0.7783}",0.7783,pos
8,69502,2023-12-27,Works great,"Both my kids fall asleep quickly when we use this. My son used to get severe anxiety before bed and now if I give him this tincture he falls right asleep.
","{'neg': 0.133, 'neu': 0.867, 'pos': 0.0, 'compound': -0.5106}",-0.5106,neg
9,69502,2023-12-23,Great ,"I use them only for one day, but they help my son fell asleep quickly!he sleeps more calmly. I will use it for a week and then share my experience ","{'neg': 0.0, 'neu': 0.705, 'pos': 0.295, 'compound': 0.8759}",0.8759,pos
