,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,30819,2024-01-24,,"Passion Flower herb arrived in a large, fragrant bag, offering an incredible, fresh aroma. Whether enjoyed on its own or blended with other teas, the taste is delightful. It's my go-to tea evening tea for a calming evening, and the generous size provides excellent value. The quality is noteworthy, and I plan to repurchase again due to its great taste, benefits, versatility in blending, and the soothing experience it brings to my daily routine. The absence of caffeine adds to its appeal as an ideal choice for my evening routine. ","{'neg': 0.0, 'neu': 0.66, 'pos': 0.34, 'compound': 0.9884}",0.9884,pos
1,30819,2023-12-01,Chillax and rest easy,"This is such an effective tea to settle me down and really bring things down to earth. It’s a great fog lifter from the stress of the day and a nice way to really mellow me out. The flavor by itself is something to get used to, but I’ve found most things like this just become its own thing after a while. It’s like once you start drinking black coffee no sugar. Once you get over the hump, you can start to appreciate other flavors you never noticed before. Some of the foreign flavors in Passion Flower are ok once you get to know them. Also, I mix it with something I enjoy too. It all depends. Good stuff!","{'neg': 0.034, 'neu': 0.732, 'pos': 0.234, 'compound': 0.9816}",0.9816,pos
2,30819,2024-10-01,Love This One,"I’ve been enjoying Frontier Co-op’s Cut & Sifted Passion Flower Herb! The calming properties make it perfect for winding down in the evening. I love brewing it into a soothing tea that helps relieve stress and promote relaxation. The 16 oz bag is generous and lasts a long time, allowing me to incorporate it into my nightly routine. It’s a delightful addition to my herbal collection, and I appreciate the quality that Frontier Co-op provides!","{'neg': 0.049, 'neu': 0.542, 'pos': 0.409, 'compound': 0.9881}",0.9881,pos
3,30819,2024-03-30,Great Value.,The size of these bags is great. How much of the quality ingredients you get at once..  buying your tea ingredients in bulk is just 100% the way to go. We add about 2 tablespoons per serving to our nightly tea blends for that relaxing benefit. Definitely caffeine free! Not a resealable package. ,"{'neg': 0.0, 'neu': 0.735, 'pos': 0.265, 'compound': 0.9485}",0.9485,pos
4,30819,2024-03-12,Helps me sleep,"My doctor suggested using passion flower to help me stay asleep, which I've been having issues with for years.   This definitely helped!  The flavor isn't the greatest, so I may mix it with other teas that I usually have in the evenings.  Highly recommend it for those who like tea and are having perimenopausal sleep disturbances.  ","{'neg': 0.086, 'neu': 0.686, 'pos': 0.228, 'compound': 0.8185}",0.8185,pos
5,30819,2024-01-04,Must have for anxiety ,This herb is a must have for anxiety. It is very calming. It has a very earthy taste so it’s best to mix with something like chamomile or peppermint when using as a tea. We use as teas and tinctures mixed with other herbs and it is absolutely amazing. Has great benefits. Will definitely purchase again. ,"{'neg': 0.024, 'neu': 0.622, 'pos': 0.354, 'compound': 0.973}",0.973,pos
6,30819,2023-12-18,Passionflower,Love love love this product! Fabulous for stress and anxiety.  Don't know what I'd do without it.  I smoke it and eat it. Quality is fantastic along with the price. Supplements of this nature are superb in that it's actually the plant and flowers cut and sifted for quality.,"{'neg': 0.095, 'neu': 0.56, 'pos': 0.345, 'compound': 0.9656}",0.9656,pos
7,30819,2023-10-26,Quality raw herb for stress,"The taste is not great but goes well with lemon and honey for our night cuppa.
The size of the package is HUGE so you might want to share it with someone else.
It benefits the nervous system having a calming effect.
This tea is caffeine free and you can use it to create your unique relaxation blend by using a few different herbs in it.","{'neg': 0.055, 'neu': 0.604, 'pos': 0.342, 'compound': 0.9781}",0.9781,pos
8,30819,2024-04-21,Great blend addition to the tea.,"It has good herbs quality, I like package and serving.
The smell and taste are specific, has strong grass smell. Recommends to use it as addition to the tea.
Anyway, it has good nature quality. And size of the package is big, enough for a long time.","{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.91}",0.91,pos
9,30819,2024-03-26,A favorite for evenings! ,"Great quality. The taste is earthy, but I typically blend it with other herbs. I frequently brew this in the evenings because of how it benefits the nervous system by calming and soothing. It also acts as a sedative tea. Naturally no caffeine. ","{'neg': 0.105, 'neu': 0.655, 'pos': 0.24, 'compound': 0.7906}",0.7906,pos
10,30819,2023-12-27,passion flower herbal tea,big size package of dried passion flower herb. value for money. used for brewing tea in the evenings to wind down and calm the nerves. has earthy and flowery body taste. good option to serve guests in the evening as non-caffeine option. quality of ingredients is not bad. alternative to camomile tea. ,"{'neg': 0.023, 'neu': 0.756, 'pos': 0.221, 'compound': 0.9011}",0.9011,pos
11,30819,2024-07-09,Excellent,"I like this herbs sooo much, the Quality is good,, taste is is so good, i use it before sleep to relax my mood and help my with stress, thank you","{'neg': 0.07, 'neu': 0.573, 'pos': 0.357, 'compound': 0.8895}",0.8895,pos
12,30819,2024-06-15,Passionflower Bulk Herb,I always buy in this convenient 1 lb size due to the large amounts of tea I make. There is no caffeine in this herbal tea and it is great to help me relax. I use it twice a day for my anxiety.,"{'neg': 0.084, 'neu': 0.708, 'pos': 0.208, 'compound': 0.7783}",0.7783,pos
