,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,119320,2023-12-28,,I like the ingredients I haven't tasted it yet haven't been sick so didn't need to use it it's just a precaution the packaging is rememberable from other teas I'm glad that it doesn't have any caffeine in it I like the blend of herbs and the benefits of the herbs and I will be buying it frequency when I do get sick the serving  size is awesome and I love the quality from this company this helped us get through cold season and the beginning part of spring,"{'neg': 0.0, 'neu': 0.74, 'pos': 0.26, 'compound': 0.9739}",0.9739,pos
1,119320,2023-11-04,Awesome tea,I was so excited to see this! I love Traditional Medicinals teas and saw that they had combined a cold care tea with a night time tea and it was perfect! I had some when I was feeling a little under the weather and I like the cinammon taste and was able to sleep well so it is a win -win for me.,"{'neg': 0.0, 'neu': 0.589, 'pos': 0.411, 'compound': 0.983}",0.983,pos
2,119320,2024-08-09,Works well as general cold remedy,"As a mother I was excited to see a PM version of our favorite herbal tea. We use the regular Cold Care blend as the first signs of cold symptoms. The quality of the ingredients are good, as evidenced by the taste of the tea, but we haven't noticed much in the way of assisting rest. All in all we will probably use the rest of what we have and then continue using regular Cold Care. ","{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.8765}",0.8765,pos
3,119320,2024-06-16,I'm a singer,"Always have to be concerned with my vocal ability and it's condition before a performance.  At the hint of a cold, I use this and a little bit of honey and my vocals and clear head save the performance.  ","{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.7964}",0.7964,pos
4,119320,2024-10-08,THE OUTSTANDINGLY AMAZING MEADOWSWEET!!! ,"ABSOLUTELY AMAZING HERBAL COLLECTION ! 

Organic meadowsweet herb	 	†
Organic linden flower	
† 
Organic cinnamon bark	
† 
Organic passionflower herb	
† 
Organic hop strobile	
† 
Organic licorice root dry extract (6:1)","{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.7993}",0.7993,pos
5,119320,2024-08-02,Willing to try a new flavor,I like the flavor of elderflower spice so I thought cinnamon would be similar.  Always like Traditional Medicinals teas. Can’t wait to try it on a chilly evening for a calm night in with a good book!,"{'neg': 0.0, 'neu': 0.696, 'pos': 0.304, 'compound': 0.8687}",0.8687,pos
6,119320,2024-06-10,,"Great to have cinnamon taste in a tea that is also helping cold care. I usually  love Traditional Medicinals tea.. Whether it is truly helping or not I am not very sure, but at least it feels good to be doing something for yourself","{'neg': 0.031, 'neu': 0.649, 'pos': 0.32, 'compound': 0.9129}",0.9129,pos
7,119320,2024-05-08,amazing ,"i love the taste of cinnamon as ingredient in drinks if frequently morning and evening when im sick and tired it feels warm.
i even use it when my cycle is close it helps alot","{'neg': 0.145, 'neu': 0.653, 'pos': 0.203, 'compound': 0.3612}",0.3612,pos
8,119320,2024-01-05,Great Night Time Tea When You Have a Cold,This tea works great at night when you have a cold. It smells and taste great by itself and is also great with honey. It helps soothe your throat and even seems to help with coughing at night.,"{'neg': 0.0, 'neu': 0.607, 'pos': 0.393, 'compound': 0.9643}",0.9643,pos
9,119320,2024-05-02,Cold care,I enjoyed this tea and was looking for the immune boosting benefits. I also like that it is a pm drink to help with sleep.,"{'neg': 0.0, 'neu': 0.505, 'pos': 0.495, 'compound': 0.9287}",0.9287,pos
10,119320,2024-10-02,Good tea ,This tea never disappoints. Taste good. Clean ingredients. Good price ,"{'neg': 0.149, 'neu': 0.371, 'pos': 0.481, 'compound': 0.6573}",0.6573,pos
11,119320,2024-09-17,Great,"Warming and delicious tea, especially good for flu season and winter colds.","{'neg': 0.148, 'neu': 0.413, 'pos': 0.439, 'compound': 0.6838}",0.6838,pos
12,119320,2024-06-29,Good tea,I like this tee. Drink it before go to sleep in the evening. Tast is good. ,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.6597}",0.6597,pos
13,119320,2024-06-26,Great immune booster ,"This product has supported my immune system wonderfully, making me feel healthier overall.","{'neg': 0.0, 'neu': 0.543, 'pos': 0.457, 'compound': 0.8126}",0.8126,pos
14,119320,2024-06-07,Excelente!,So delicious and have good quality and taste. The package is ok,"{'neg': 0.0, 'neu': 0.497, 'pos': 0.503, 'compound': 0.8439}",0.8439,pos
15,119320,2024-06-03,Good ,"Good taste, good ingredients, helped me when I felt sick and my throat hurt","{'neg': 0.312, 'neu': 0.419, 'pos': 0.27, 'compound': -0.2263}",-0.2263,neg
16,119320,2024-05-30,Great,Must have item in cold weather. Taste good and with very good quality! ,"{'neg': 0.0, 'neu': 0.644, 'pos': 0.356, 'compound': 0.7263}",0.7263,pos
17,119320,2024-05-29,Great medicinal tea,This tea really helps provide some temporary relief from cold symptoms and helps you sleep. ,"{'neg': 0.0, 'neu': 0.575, 'pos': 0.425, 'compound': 0.8354}",0.8354,pos
18,119320,2024-05-28,Lovely tea ,"Lovely tea, we enjoy it, will buy again for sure ","{'neg': 0.0, 'neu': 0.429, 'pos': 0.571, 'compound': 0.8519}",0.8519,pos
19,119320,2024-05-22,Help with seasonal allergy,"this tea seems to help with colds and allergies, helps to sleep more soundly and helps with breathing from nasal agitation","{'neg': 0.074, 'neu': 0.632, 'pos': 0.294, 'compound': 0.7096}",0.7096,pos
20,119320,2024-05-21,,"Fresh ingredients, good taste, easy to use. helps Inestial system work well.","{'neg': 0.0, 'neu': 0.354, 'pos': 0.646, 'compound': 0.8957}",0.8957,pos
21,119320,2024-04-29,Delicious,This tea tastes wonderful and is so soothing and comforting. High quality herbs provide great benefits. Will buy again. ,"{'neg': 0.0, 'neu': 0.461, 'pos': 0.539, 'compound': 0.9465}",0.9465,pos
22,119320,2024-04-27,Nice tea,"wow, very very cinnamon! very great at nighttime, even in summer. ","{'neg': 0.0, 'neu': 0.507, 'pos': 0.493, 'compound': 0.8673}",0.8673,pos
23,119320,2024-04-04,Great,Tea is delicious . Will purchase again once I drink through this box :),"{'neg': 0.0, 'neu': 0.599, 'pos': 0.401, 'compound': 0.7717}",0.7717,pos
24,119320,2024-03-21,,"Good quality, big size, good price . I will buy it again.","{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.7003}",0.7003,pos
25,119320,2024-03-06,Very good tea!,Very good tea. It has nice combination of herbs that indeed help fighting cold,"{'neg': 0.118, 'neu': 0.472, 'pos': 0.41, 'compound': 0.7346}",0.7346,pos
26,119320,2024-02-28,great,I love this brand. It's reliable and tasty and excellent quality. ,"{'neg': 0.0, 'neu': 0.503, 'pos': 0.497, 'compound': 0.836}",0.836,pos
27,119320,2024-02-21,Great when sick,"I used this tea when sick a couple weeks ago. It definitely helped me sleep even though I was congested, ","{'neg': 0.157, 'neu': 0.714, 'pos': 0.129, 'compound': -0.1531}",-0.1531,neg
28,119320,2024-02-11,,"Good tasting tea with high quality ingredients, when I'm not feeling 100%, I'm drinking 2 cups before bedtime","{'neg': 0.071, 'neu': 0.778, 'pos': 0.15, 'compound': 0.3674}",0.3674,pos
29,119320,2024-01-29,Soothing and relaxing,Tastes delicious. Makes my stomach feel so warm and comfortable.,"{'neg': 0.0, 'neu': 0.418, 'pos': 0.582, 'compound': 0.8675}",0.8675,pos
30,119320,2024-01-23,Great,"These teas are amazing. I have so many. The blends are yummy, filled with herbs and benefits. ","{'neg': 0.0, 'neu': 0.519, 'pos': 0.481, 'compound': 0.8779}",0.8779,pos
31,119320,2024-01-10,Awesome for Colds!,"This product warms up your chest...you can really feel the heat and it feels like a big hug!  Tastes great, too!","{'neg': 0.0, 'neu': 0.564, 'pos': 0.436, 'compound': 0.9078}",0.9078,pos
32,119320,2024-01-04,ممتاز!,very calming and reduce stress. nice quality.  it tastes good too,"{'neg': 0.151, 'neu': 0.379, 'pos': 0.47, 'compound': 0.7089}",0.7089,pos
33,119320,2023-11-25,Great Brand!,Excellent!  Traditional Medicinals is the best!  Will buy again definitely!,"{'neg': 0.0, 'neu': 0.379, 'pos': 0.621, 'compound': 0.9095}",0.9095,pos
34,119320,2023-11-19,Great Tea!!,This is a nice tea when you’re down in the dumps with a bad cold . Great tasting,"{'neg': 0.257, 'neu': 0.456, 'pos': 0.286, 'compound': 0.1779}",0.1779,pos
35,119320,2023-05-17,,"I’m starting to try more traditional medicinals tea and I really enjoy this one. It’s a lovely caffeine free blend, with a gentle flavor. I love making this with a spoonful of honey, it makes a lovely cuppa:)","{'neg': 0.0, 'neu': 0.547, 'pos': 0.453, 'compound': 0.9701}",0.9701,pos
36,119320,2024-09-08,,"this tea is very relaxing, helps me sleep.and my husband really likes it.","{'neg': 0.0, 'neu': 0.514, 'pos': 0.486, 'compound': 0.8578}",0.8578,pos
37,119320,2024-09-01,great,I don't know about sleep but it taste good and has cinnamon ,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.5927}",0.5927,pos
38,119320,2024-06-08,Cozy cinnamon taste ,I like the company - good quality and variety. This particular tea has cozy cinnamon taste. ,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.6597}",0.6597,pos
39,119320,2024-05-14,,"Taste pretty good but we prefer the other flavor. The cinnamon is a bit too strong, but for the medicinal purpose, it works well! ","{'neg': 0.0, 'neu': 0.624, 'pos': 0.376, 'compound': 0.8871}",0.8871,pos
