,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,112163,2024-03-04,For a restful sleep,"Dr. Emil Nutrition EZ DOZE is a promising product designed to support relaxation and restful sleep, offering a convenient solution for those seeking a restorative and effective sleep aid.","{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.958}",0.958,pos
1,112163,2024-07-10,Really helps me sleep,These are the most effective sleep aid tablets I have taken.  I love all the ingredients and I feel refreshed in the morning.,"{'neg': 0.0, 'neu': 0.703, 'pos': 0.297, 'compound': 0.8221}",0.8221,pos
2,112163,2024-06-21,,"This is a very good supplement .
Need to take it regularly though ","{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.4927}",0.4927,pos
3,112163,2024-01-28,Helps rock a bye,"Yes, it works. I take it only when I am wound up but need to get to sleep.","{'neg': 0.0, 'neu': 0.89, 'pos': 0.11, 'compound': 0.2144}",0.2144,pos
4,112163,2023-08-15,,"Having finished the whole bottle, I think it helped me to sleep better. Has both good herbal blend as well as 5htp and more. Took 3-4 caps when I needed a better effect ","{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.8689}",0.8689,pos
5,112163,2022-12-15,Great dreams ,It doesn’t help me fall asleep faster but it gives me a way better quality of sleep and very interesting dreams! I love it ,"{'neg': 0.0, 'neu': 0.458, 'pos': 0.542, 'compound': 0.9688}",0.9688,pos
6,112163,2024-02-09,5htp EZ doze,"I got normal 5htp 200mg (Dr Emil) 
seems works slightly better than EZ doze for me. i sleep better. ","{'neg': 0.0, 'neu': 0.631, 'pos': 0.369, 'compound': 0.8011}",0.8011,pos
7,112163,2023-03-04,,It works sometimes. I pair it with vitamin d and magnesium to strengthen the calming effect. Bought it on sale but I won’t buy again. ,"{'neg': 0.0, 'neu': 0.788, 'pos': 0.212, 'compound': 0.4767}",0.4767,pos
8,112163,2022-07-11,,So far the most suitable sleep supplement for me after trying so many other brands. I take 1 cap of this Ez doze with 1 cap of Ez doze plus to keep the melatonin at 1mg.,"{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.6956}",0.6956,pos
9,112163,2023-01-27,,"when i take this supplement regularly, it has a noticeable effect on my anxiety levels and helps to promote a sense of calm 
","{'neg': 0.067, 'neu': 0.635, 'pos': 0.298, 'compound': 0.7003}",0.7003,pos
10,112163,2022-05-18,Works fairly well for sleep,"I think for the average person this product would work well for helping with sleep issues. The person in my family using it has some fairly severe sleep issues, so it's been hit or miss for him, but I've tried it myself and it seems nice and calming for the nervous system.","{'neg': 0.096, 'neu': 0.732, 'pos': 0.173, 'compound': 0.6858}",0.6858,pos
11,112163,2023-08-16,Working,"I take this because it helps me stay asleep, since I have insomnia. Seems to be working.","{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.3818}",0.3818,pos
12,112163,2023-08-15,,"it is really good and effective.
thanks for this product.","{'neg': 0.0, 'neu': 0.425, 'pos': 0.575, 'compound': 0.8576}",0.8576,pos
13,112163,2022-05-29,,"this really helps me get to sleep. It isn’t cheap, but it’s worth having a good nights sleep!","{'neg': 0.0, 'neu': 0.624, 'pos': 0.376, 'compound': 0.8146}",0.8146,pos
14,112163,2022-02-20,EZ DOZE,Great to take before bed time.,"{'neg': 0.0, 'neu': 0.549, 'pos': 0.451, 'compound': 0.6249}",0.6249,pos
15,112163,2024-10-02,GABA products with sleep aid function,"This product containing GABA has indeed produced a sleep-aiding effect after I took it. More importantly, I woke up refreshed in the morning without the heavy-headedness and drowsiness side effects of ordinary sleeping pills;","{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.3804}",0.3804,pos
16,112163,2024-03-07,Excellent!,"It is being tested, but I hope to find a satisfactory result. I took it based on the praise of a friend of mine, and the size is suitable for the price ","{'neg': 0.0, 'neu': 0.596, 'pos': 0.404, 'compound': 0.9538}",0.9538,pos
17,112163,2023-03-28,,"I have tried many products that help sleep, and the cp value is very high. There is a gradual improvement in the time it takes to wake up in the middle of the night. From one o'clock in the evening, it progressed to three o'clock in the evening, and it improved to five o'clock yesterday. Take it an hour to half an hour before going to bed. Will gradually fall asleep.","{'neg': 0.0, 'neu': 0.853, 'pos': 0.147, 'compound': 0.8807}",0.8807,pos
18,112163,2024-07-23,Satisfied ,Very good quality. I am very satisfied. Ingredients are suitable for calming. ,"{'neg': 0.0, 'neu': 0.471, 'pos': 0.529, 'compound': 0.8396}",0.8396,pos
19,112163,2024-04-28,,"The smell is beautiful, the quality, the size, the age, the packaging, the benefit, the composition, the hair is delicate and beautiful","{'neg': 0.0, 'neu': 0.6, 'pos': 0.4, 'compound': 0.9001}",0.9001,pos
20,112163,2023-03-17,,"I’ve been taking it for 3 weeks already, but I won’t say that this dietary supplement helps a lot not to wake up at night. As I woke up 1.5 hours after going to bed, I wake up. But maybe he began to fall asleep faster then ...","{'neg': 0.0, 'neu': 0.925, 'pos': 0.075, 'compound': 0.5267}",0.5267,pos
21,112163,2024-02-10,,"The product is effective in a high dose, not a low dose, and with continued treatment, it gives almost satisfactory results. ","{'neg': 0.0, 'neu': 0.692, 'pos': 0.308, 'compound': 0.7287}",0.7287,pos
22,112163,2023-11-24,useful,"Does not contain melatonin, 2 pills every night is useful for me","{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4404}",0.4404,pos
23,112163,2023-09-05,,"I really liked the composition of the drug, I took it for the first time for a test, I haven’t tried it yet, as soon as I start taking it, I’ll unsubscribe.","{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.4754}",0.4754,pos
24,112163,2022-11-16,,"It's been about 2 weeks since I started drinking, but my awakening has decreased in the middle. You can fall asleep as soon as you wake up in the bathroom.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
25,112163,2024-01-21,great!,great! Really effective in helping you fall asleep,"{'neg': 0.0, 'neu': 0.328, 'pos': 0.672, 'compound': 0.882}",0.882,pos
26,112163,2022-10-06,,"It helps to fall asleep. After taking it, the head is fully rested. Even if you don't fall asleep deeply, you will not be tired and dizzy when you wake up.","{'neg': 0.054, 'neu': 0.802, 'pos': 0.143, 'compound': 0.4777}",0.4777,pos
27,112163,2023-05-22,,very good very good very good very good very good,"{'neg': 0.0, 'neu': 0.238, 'pos': 0.762, 'compound': 0.9429}",0.9429,pos
28,112163,2023-05-04,,"a very good sedative, helps to relax and fall asleep the package is large enough, everything came hermetically packed","{'neg': 0.0, 'neu': 0.626, 'pos': 0.374, 'compound': 0.8384}",0.8384,pos
29,112163,2024-02-14,Weak and has no effect on sleep ,"Not at the desired level. Sleep did nothing for me, and I went to work at night ","{'neg': 0.108, 'neu': 0.892, 'pos': 0.0, 'compound': -0.2057}",-0.2057,neg
30,112163,2022-06-21,,"A good sedative, but it interferes with allergy medications. If you use cortisone, avoid it","{'neg': 0.167, 'neu': 0.716, 'pos': 0.116, 'compound': -0.2144}",-0.2144,neg
31,112163,2023-07-25,,The first two pills help sleep and relax,"{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.6808}",0.6808,pos
