,product_id,date_posted,review_title,review_text,scores,compound,sentiment
0,5500,2024-10-02,Great non-caffeinated tea before bed,"Like the name suggests, this is great for before bedtime, lavender in tea makes it soothing and helps to relax before bed. I can always expect quality from yogi tea, and I look forward to the daily quotes on the tea bag handle (love it). Taste mild and can steep second time and taste is still good. ","{'neg': 0.0, 'neu': 0.739, 'pos': 0.261, 'compound': 0.946}",0.946,pos
1,5500,2024-09-11,Bedtime tea,"This tea aids in promoting better sleep, though its effect is mild and not overpowering. The package contains 16 tea bags, each with a pleasantly sweet taste. The quality is excellent, and it is very easy to use. The size of the tea bags is standard, comparable to most commonly available teas.","{'neg': 0.0, 'neu': 0.688, 'pos': 0.312, 'compound': 0.9581}",0.9581,pos
2,5500,2024-08-29,Good tea ,"The package,quality ,serving  ,blend size,ingredients,This tea helps SO MUCH with stress and insomnia. Especially during that time of the month. This tea has even helped me with insomnia that I get.
It’s caffeine free with great benefits specifically for period cramps stress and insomnia  if used frequently & taste good.","{'neg': 0.116, 'neu': 0.641, 'pos': 0.242, 'compound': 0.7937}",0.7937,pos
3,5500,2024-05-06,,The quality is amazing. The taste also is amazing and it’s easy to use the packaging and the sizing also are amazing and I’m already finished with the box and I used to drink it before I go to sleep and it really relaxes me. and it’s caffeine free,"{'neg': 0.0, 'neu': 0.668, 'pos': 0.332, 'compound': 0.9657}",0.9657,pos
4,5500,2024-10-19,LOVE!,"I absolutely love Yogi Tea! This brand consistently delivers high-quality teas that cater to a variety of tastes and preferences. Every flavor I’ve tried has been delightful, offering a perfect balance of taste and aroma. What I appreciate most is their commitment to using organic ingredients and herbal blends that promote wellness. Each cup feels like a little moment of self-care, and I love that many of their teas come with inspiring messages on the tea bags. Overall, I highly recommend Yogi Tea to anyone looking for a delicious and health-conscious tea experience. You really can’t go wrong with any flavor!","{'neg': 0.027, 'neu': 0.63, 'pos': 0.343, 'compound': 0.9892}",0.9892,pos
5,5500,2024-10-14,Great product,"The quantity is 16 tea bags. Has no caffeine. It has a very natural herbal taste, a little sweet. No added sugar or flavoring. Has a good ingredient list to aid with sleep. It does not work like sleeping pills, but it does help you relax so if you are already feeling a bit tired or drowsy this will help you sleep. Also, Yogi is known to contain no plastic. ","{'neg': 0.135, 'neu': 0.645, 'pos': 0.22, 'compound': 0.7983}",0.7983,pos
6,5500,2024-10-12,Bedtime Herbal Tea,"The blend of herbs in this tea is impressive. It typically includes calming ingredients like chamomile, valerian root, and lavender, all of which are known for their relaxing properties. I love that it’s free from artificial flavors and preservatives, making it a wholesome choice for my nighttime routine. The combination of these ingredients works harmoniously to promote relaxation and restful sleep.","{'neg': 0.0, 'neu': 0.616, 'pos': 0.384, 'compound': 0.9828}",0.9828,pos
7,5500,2024-10-01,Bedtime herbal Teas,"Bedtime herbal teas are usually made with high-quality, organic herbs to ensure maximum potency and purity. Many brands are committed to sustainability and avoid the use of artificial additives, which enhances the overall experience. The tea bags are often made from biodegradable materials, adding to its eco-friendly appeal.","{'neg': 0.042, 'neu': 0.843, 'pos': 0.115, 'compound': 0.4215}",0.4215,pos
8,5500,2024-09-20,Drink every day.,This tea is blended with great taste ingredients with out caffeine. Smell so great. Sweet without sugar. The size of package is good. Easy to use. Great quality. I can feel relax 5 minites after drink it. You don’t have to drink it just before you go to bed. You can drink when ever you get too stress.,"{'neg': 0.037, 'neu': 0.639, 'pos': 0.323, 'compound': 0.9701}",0.9701,pos
9,5500,2024-09-16,Good ,Good quality very tasty ingredients taste good use before sleep normal size great packaging the benefits make my body relax good tea with natural blend no caffeine i use one serving frequency Good quality very tasty ingredients taste good use before sleep normal size great packaging the benefits make my body relax good tea with natural blend no caffeine i use one serving frequency ,"{'neg': 0.048, 'neu': 0.5, 'pos': 0.452, 'compound': 0.9884}",0.9884,pos
10,5500,2024-09-13,"Repeat purchase, great flavour and calming vibes","We're huge fans of the taste of this caffeine free tea and must have repurchased this at least 5 times now. We've tried lots of other Yogi Teas and other brands of sleep promoting tea, but we keep coming back to this for its subtle flavour, quality ingredients and truly relaxing effect on us. ","{'neg': 0.0, 'neu': 0.76, 'pos': 0.24, 'compound': 0.9161}",0.9161,pos
11,5500,2024-08-29,Caffeine-free option for relaxation before sleep,"Yogi Tea’s Bedtime blend is a calming, caffeine-free option designed to promote relaxation before sleep. The 16 tea bags deliver a soothing mix of herbs and flavors, perfect for winding down after a long day. This 0.85 oz pack is ideal for those seeking a peaceful night’s sleep.","{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.9652}",0.9652,pos
