,product_id,date_posted,review_title,review_text
0,122141,2024-08-22,,great quality product. it really works as intended. Will definitely get more soon! Thank you so much for this. it was made of high qualiy ingredients. Plus the packaging and sizes were perfect. over all good quality. i love the smell and the looks of it. im looking forward to purchasing another one!
1,122141,2024-06-24,,"the supplements facts looks good quality and ingredient.  the package is easy to use. it's a big size package.  
I don't give it  to my pet so  frequently,  so I'll do in a few days another recommendation if it's good for her health. "
2,122141,2023-07-24,,great quality product. it really works as intended. Will definitely get more soon! Thank you so much for this. it was made of high qualiy ingredients. Plus the packaging and sizes were perfect. over all good quality. i love the smell and the looks of it. im looking forward to purcha…
3,122141,2024-08-19,2 dogs,"Good for both my dogs. One is hyper active and young, the other one old and anxious"
4,122141,2024-03-12,,This site is authentic & reliable products. I will recommend this site to my friends. I love the product very much!
5,122141,2023-12-25,not helpful,"my dog didn't like the taste so he didn't eat it. 
. even when I mixed it with other tasty stuff. even after he ate it finally, it didn't help him relax. the serving is very big. maybe it's good  it doesnt work. quality but and ingredient  but "
6,122141,2023-12-11,,product is affordable and the item is shipped immediately. Recommended
7,122141,2023-12-08,Excellent for large dogs,"My dog became calm and relaxed but they are difficult to measure for a small dog, mine is 6 kg."
8,122141,2023-11-23,Excelent.,"This site is authentic & reliable products. I will recommend this site to my friends. I love the product very much!
"
9,122141,2023-08-17,,or this. it was made of high qualiy ingredients. Plus the packaging and sizes were perfect. over all good quality. i love the smell and the looks of it. im looking forward to purchasing another one!
10,122141,2023-09-19,,Nice product. I buy often. Everything arrives quickly and in good packaging. Very like. I recommend to all.
11,122141,2023-09-19,,Nice product. I buy often. Everything arrives quickly and in good packaging. Very like. I recommend to all.
12,122141,2023-08-15,,The product is affordable and well-packed. I will definitely purchase it again!
13,122141,2023-08-02,,The product is affordable and well-packed. I will definitely purchase it again!
14,122141,2024-04-08,Sedative for dogs ,"Pets suffer greatly from loud noises: fireworks, explosions. Based on the recommendation, we started looking for a sedative. We were looking for a sedative that could be used without harm to health, so we spent a long time studying the ingredients of this product. The composition is very good. Melatonin is an all-natural substance that can help your dog relax. Use and dosage are indicated on the packaging."
15,122141,2024-03-10,Great ,"Based on recommendations, I took it for my Yorika. Conda on the road. Go to the groomer. To the doctor, etc. What you need and the composition is super "
16,122141,2024-10-12,,Effective product at a reasonable price. Suitable for any age. Fast delivery.
17,122141,2023-11-26,Very Good,At first I was skeptical but it seems to really help. The dog looks more relaxed than usual.
