,product_id,date_posted,review_title,review_text
0,96712,2024-08-03,I love gaia products,I am a fan of the vitex berry but this product did not do as much for hot flashes as I had hoped.  I do love the quality of their products and ingredients though.  Maybe I just need to use it longer.
1,96712,2024-05-15,Interresting,Use it in duo with the morning version. Feel much better with less hotflash but need to use on the period of minimum one month to feel the difference 
2,96712,2024-10-04,,I like this product.  Trust Gaia quality.  30 supply is a little pricey but does help with the symptoms. Packaged in a glass bottle.  
3,96712,2024-08-25,great,nice scent. I added it to my personal routine before bed. my sleep has improved. I use it every night.
4,96712,2024-07-08,The ingredients are high quality. The package arrived probably in happy with the effect ,The quality is satisfactory the size is decent the benefits are many 
5,96712,2023-07-20,great,"bought this for a friend who is suffering perimenopause symptoms, she says it's really helpful."
6,96712,2024-10-10,,This product does not provide the support needed to give adequate results.  Will not be ordering this product again. 
7,96712,2020-06-22,Sleep Well,"Though the results may seem subtle, I sleep better when I take these. They are effective. When I don't take them I notice a difference."
8,96712,2024-09-28,,"Women's Balance Formerly Combats Symptoms Including Hot Flashes and Irritability Contains Vitex, Black Cohosh, St. John's Wort, and Oats Herbal Supplement Connecting Plants & People™ Since 1987 Founded in 1987 - Integrity - Purity - Potency Vegan Gluten Free Soy Free"
9,96712,2024-02-08,,"the quality is good, the ingredients are clean, the age is selected, the packaging is convenient, there are improvements, there are benefits, the taste is neutral, the size is good"
10,96712,2024-08-13,Menstrual support ,"The first time I bought it, I took it to my mother to see what would happen to her. She has hot flashes after menopause. 
"
11,96712,2024-10-15,Quality and benefit,"Pleasant smell, ok packaging, great composition. I recommend it. It helped me sleep better, I liked it and I will renew the order."
12,96712,2024-09-20,,My sleep quality has deteriorated during menopause. I feel some effect after taking this product and will continue to repurchase.
13,96712,2024-09-11,menopause suport nigth time,"benefits composition,size,sleep,routine,personal,frequency,daily,feel,good"
14,96712,2024-08-08,I liked the composition,"Pleasant smell, ok quality, several sleep benefits. Glass packaging. Excellent product for women. I really enjoyed using it and will buy again."
15,96712,2024-06-15,women,"quality ingredients, convenient size and dosage, good taste and benefits for older women. "
16,96712,2024-05-27,Excellent!,"High quality Love the quality as well as the packaging, great impression as well as the result"
17,96712,2024-02-02,,My mom is taking these capsules and she feels fine.
18,96712,2023-09-16,,"Ball for a friend, she is happy with her sleep. Nice packaging, reasonable price"
19,96712,2020-08-08,"not bad, but expensive","I take one at night, fall asleep a little better, relaxes a little. But it's very expensive, if you take two at a time, as indicated in the description, I'm still a Russian pensioner, not an American one, the dollar rate is growing and everything is on the aicherb accordingly, at least they made discounts for Russian buyers"
20,96712,2021-01-25,,"Excellent supplement, sorry to have been removed from sale"
