,product_id,date_posted,review_title,review_text
0,120763,2024-08-25,Great help ,"Mommy’s Bliss Organic Baby Cough Syrup & Mucus  has been a great help when my little one is under the weather. The natural, organic high quality ingredients give me peace of mind, knowing that I'm not giving my baby anything harsh. The day formula helps soothe their cough and clears up mucus, making them more comfortable during the day, while the night formula has a calming effect that helps them sleep better despite the cough. The taste is mild and my baby doesn’t mind taking it, which is a big plus. I appreciate that it’s free from artificial flavors and preservatives. Overall, it’s a gentle yet effective remedy that I’m glad to have on hand during cold season."
1,120763,2024-06-13,our favourite,"my kids are 2 and 3 years of age and this is the only cough syrup we use! my boy sees the packaging and immediately knows its time to take medicine when he's coughing. the nighttime one is great and tastes good so he drinks it easily, no need to force it! as for whether it works, my kids are able to sleep all night without having their coughs wake them. big tick for us"
2,120763,2024-06-03,Workable,My son is 7 months old and had a mild cough. After browsing I found this syrup. It worked amazingly and he was better in 2-3 days. The packaging and size are great. I feel my son is benefiting from taking this syrup and also he uses to have this syrup every 2-3 times a day. 
3,120763,2024-10-14,Great,This is very good for cough and cold for my baby it really helped ease the symptoms with all natural ingredients. The quality is good and effective 
4,120763,2024-09-01,,"I hope that we will not needed but it's better to have, especially when the ingredients are good quality and I have tried other products from this brand "
5,120763,2024-07-06,Great Product,This product is fantastic. A must have. Clean and healthy product. I believe it's helping towards keeking my family happy and healthy for good development.
6,120763,2024-06-22,,"It's very good will definitely use it again, both packageing, size are excellent and beneficial to my child.  It really help with the persistent cough my 10 months old suffered for over 6 weeks.   It tastes nice"
7,120763,2024-04-08,workes great,"love their products good taste my toddler likes them and they help her with her cold and we use it when we feel a cold is coming. 
"
8,120763,2023-12-21,Like the ingredients,I like the ingredients of this product.  The only thing is that there is something in it that didn't sit quite well with my grandchild.  She couldn't hold it down.
9,120763,2024-10-16,For babies,"Even though I love this stuff for toddlers, I noticed the babies dont appreciate the taste and find it quite strong. I got this for my twins one of them takes it ok but the other one throws up so I guess it really depends on the baby’s taste. "
10,120763,2024-04-26,Cough Syrup Review,Good cough syrup for baby. Have only used it 2 times so cannot give a review with much visibility but so far happy with the results. Cough has subsided as well as the coughing.
11,120763,2024-04-02,,I appreciate the non gmo organic ingredients.  I also like the two options for day and night. Its great to have something  for wee ones without all the chemicals. 
12,120763,2023-10-24,Good ,"Quality 
Ingredient 
Taste 
Use
 I recommend you do it i like it
"
13,120763,2024-10-08,good item,"excellent quality
healthy ingredients 
good taste
easy to use
small package 
for all ages
"
14,120763,2024-10-04,great duo,the cough duo surely works fine and the taste and effect are great! life saver
15,120763,2024-09-21,Good,I ordered this for my little one. It helps to ease the cough and cold symptoms. The ingredients are good!
16,120763,2024-09-11,,I love this brand and I believe all its products are good and provide a great result. 
17,120763,2024-08-21,,"Good product, premium quality, convenient packaging and a nice price!"
18,120763,2024-06-20,,"Taste sweet, very good quality , ingredients fine, packaged well, i was using for 6 month baby"
19,120763,2024-06-07,,I use for my 3 old year kid. Small size good for traveling 
20,120763,2024-05-21,Great,Great alternative to medicines specially for kids under two years old 
21,120763,2024-04-29,Very good and helpful,"Good quality. Natural and organic ingredients. Good supplement. 
For 7 months baby cough useful and effective. Well package. 
"
22,120763,2024-04-01,,Grate ingredients helps my kids get better faster the quicker we take it the taste is good your kids will love it grantee!! 
23,120763,2024-02-20,Really works ,I use this product during years with my older daughter and now with a baby if he needs it 
24,120763,2024-02-17,Good ,Good quality and ingredient I use for my kids 2 years old 
25,120763,2024-02-08,,"It’s good, be careful as this is the baby product without honey"
26,120763,2024-02-03,good for little one,"good quality. good taste.
 ingredients look like a good supplements."
27,120763,2023-11-23,,Great  product. Quality and ingredients its size is good  and relief my baby boy cold
28,120763,2023-11-09,Good,Bought it to have at hand during winter season because I like the natural ingredients here
29,120763,2024-10-10,,"Primary assessment is good, but it is still under testing, I will update me feedback soon about this product
"
30,120763,2024-09-05,Great product,"Easy to swallow, effective to help boost nutritional value and overall, a useful product to have. "
31,120763,2024-07-31,Useful,My baby caught a cold and this pack of syrup helps relieving the symptoms.
32,120763,2024-06-29,To be reviewed later,Just received the items but not yet using them. Will update this comment later. 
33,120763,2023-10-18,Great!,We have a little daughter and wife who really praises this medicine.
