,product_id,date_posted,review_title,review_text
0,75625,2024-05-18,Luxe and nourishing!,Love how luxurious and nourishing this feels on the skin. It’s packed with a blend of high quality oils to deliver a range of benefits and skin boosting results. I like to use a few drops after my skincare routine to seal everything in and deliver a deep nourishing glow that lasts until the next day. 
1,75625,2023-11-19,**Excellent**,"Absorbs well into the skin, the skin feels and looks soft, smooth and glowing .after use
.I really like the Jeffrey James Botanicals brand, very high quality products
 recommended"
2,75625,2024-04-17,Good so far,Bought this for my sensitive redness prone skin. It has a strooong geranium scent which I don’t like but I will give it a chance in soothing skin. It has some great oils in it so maybe it is to soon to tell
3,75625,2024-09-03,Thick,"I had high hopes for this face oil, but unfortunately, it was a bit too thick for my liking. After using it for a few days, I noticed it started clogging my pores, leading to breakouts. I won’t be repurchasing this product."
4,75625,2023-06-01,great product!,"I love the dewy healthy glow I get from this. I use it everywhere.
I layer this oil after my essence, serum, night cream. It calms down my few hormonal spots. my skin looks refreshed and brighter in the morning. Don't need a lot, 2-3 drops and pressed into the skin is all. Bottle lasts long time. Good price compared to other options.

"
5,75625,2024-08-31,Glowy!,"This leaves your face glow and hydrated, and it absorbs quickly. It’s perfect for the hot summer months when nothing absorbs well."
6,75625,2024-07-06,Great,It gives my skin glowing effect and is very moisturizing. Really love this brand. 
7,75625,2024-06-07,,Best for face glowing and i buy 3 before.. it is my favorite 
8,75625,2024-04-25,Superb,"I absolutely love this stuff, makes skin glow,keeps the moisture in, just fabulous!"
9,75625,2024-04-15,Perfect!,Like this brand. They make worth and powerful care products with nice healthy ingredients!
10,75625,2024-03-22,Great glow,Just a drop of this gold will uplift your skin
11,75625,2023-12-04,great,love this oil but wish it was in a dark glass package
12,75625,2024-09-07,Expected better,"Did not see a difference after use. The smell not so pleasant, doesn’t add glow."
13,75625,2023-09-30,great producy,"My mom and I both use it and it provides great results.
The scent is natural and nice
Used twice a day as part of my morning and evening routine "
14,75625,2023-06-30,,"The oil has a very pleasant fragrance. It absorbs quickly, making my skin soft and moisturized. I want to try more products of this brand."
15,75625,2023-05-16,,"really lovely oil for my skin. smells devine. i use it at night time as it can be a bit ouly but i
 wake up with really hydrated skin. "
16,75625,2024-05-28,Not great ,Didn’t like the smell and not cheap minimal effect so will not buy again
17,75625,2023-01-05,,"Make skin soft and glow
Live scent 
I used it twice a week "
18,75625,2021-10-28,,"it made your skin glow yet fresh, you cant know whats the secret but you will love it. can be used before makeup as well"
19,75625,2023-10-14,,"perfect quality, good for mature skin,  gentles composition,  combinate with cream"
20,75625,2023-09-10,,very good serum. one of the best . easy to use. nice scent. good qality and size. 
21,75625,2023-04-16,,Nice oil that absorbs into the skin in a few minutes. Will buy again.
22,75625,2023-01-11,,"Very good product, I recommended to buy this product
Good luck"
23,75625,2022-11-07,,Nice packaging and scent good quality for middle age skin 
24,75625,2022-11-04,,I love the smell. the quality is good for my sensitive skin. I use this daily. 
