,product_id,date_posted,review_title,review_text
0,107739,2024-03-05,Good Product ,"This product has some good relaxing effects but to be honest it’s not as much as you might think, it’s not overly strong or anything like that,, "
1,107739,2023-10-09,It works!,"I decided to try yet another new supplement in my quest for sleep. I didn’t have any expectations. Tried too many. But it actually works. Doesn’t make you feel drowsy. Just helps you to actually sleep. Update as of February 10, 2024. I stopped using this , as it started to affect me much more strongly. Exhausted, but not sleepy. And my memory shot to pieces. Slowly getting back to normal with my memory in the two weeks since I stopped."
2,107739,2022-12-06,,My son has taken these a few nights but perhaps not enough to get a complete idea of efficacy. The ingredients are good and no melatonin which is important to me. The pills are fairly large in size so if you have a kid taking them or struggle to swallow pills that might be of note. Overall I would say the nights he took these his sleep was improved; he fell asleep quickly and sleep quality was improved. 
3,107739,2024-04-19,good product,I really like this product and has been helping quite a bit
4,107739,2023-11-30,very good for sleeping,"I found myself in a better, deeper sleep, when using this nutrition. I can a real benefits in it"
5,107739,2023-01-24,,"Love it. Has me out like a light.
Vivid dreams and well rested in the morning.
Might keep you asleep longer than wanted but it helps gives you what your body needs "
6,107739,2023-03-04,,"Size of the package is small and made of plastic. Quality of the ingredients is high, organic leaves and roots. Took 2 pills daily for 1 month, can't say I've noticed any major benefits, I should probably take more. Taste is pleasant and herby, capsules are easy to swallow."
7,107739,2021-11-21,Fantastic choice,"Tried a few non-harsh (chemical)preparations for sleep - this one seems to be one of the best. It must be due to the extraordinary combination of various ingredients, in a harmony that does the job every time, every night, and guarantees a good day next day ! Thank you, Dr Axe"
8,107739,2023-04-21,Good product for sleep,"I started taking this in combination with a few other herbal sleep supplements, as well as magnesium glycinate, and find that I am able to fall asleep faster. My sleep also seems deeper/ most restful. Hard to isolate the effects, but I feel that this supplement definitely helps."
9,107739,2023-01-27,,good quality. ingredients are all natural and size is made easy to swallow. i took less than the recommended dosage and it really gets me sleeping fast. no after taste whastover
10,107739,2023-07-11,,"I am happy with my purchase.. affordable price, good value for money."
11,107739,2023-01-30,,I love ancient nutrition products and believe they work hard on the qualoty of their products but this particular product was not effective when I used it. Not sure if I should've consumed more than one bottle though.
12,107739,2021-10-27,,"Works great! Quality ingredients, good size bottle. The dosage is just right.  It doesn’t have a funny taste like most herbals do.  It does benefit my sleep "
13,107739,2023-08-30,,"helps with stress not only with sleep.
It fights insomnia and gives you deep peaceful sleep to start the day fresh"
14,107739,2023-05-10,,"Helps to sleep better, has a bit of herby taste. Convinient packaging"
15,107739,2023-03-27,,"Really helped me to fall asleep or if taken around 17:00, help to relax after hard day"
16,107739,2022-11-03,,"I really began to sleep better, this product definitely works."
17,107739,2021-11-12,Sleep aid,I have only been taking this for 2weeks but it seems to have a mild effect on my sleep pattern so far but I will have a better idea of its efficacy after a few more weeks. I like Dr Axe products.
18,107739,2023-07-05,,these help me to sleep I'm pleased with them.
19,107739,2023-06-12,,"Good product for falling asleep easier, to have efficient day after a good night's sleep. "
20,107739,2023-02-10,It works,It works well to address insomnia. I would definitely purchase again!
21,107739,2022-07-22,,"It helps with my sleep, just that with too many mixture of ingredients it makes me worried to take it long term, in view of safety profile"
22,107739,2022-06-17,Чудово!,To be honest I haven't noticed any changes in my sleep putterns
23,107739,2022-06-10,Doesn't work ,"I bought this for my dad who suffers from chronic insomnia. He tried it for over a month but has not seen any effect. It's just as I expected though because most natural products that claim to help fall asleep do not work on me who also have trouble falling asleep chronically. 

"
24,107739,2022-03-29,,Going to try for the first time. Hope it works!  Like the dark coloured bottle. 
25,107739,2023-06-09,,very very bad 👎.  my whole face became red with lots of acne. severely got infected with this. 
26,107739,2023-04-22,,I can't say that I was too happy with these.  I don't really feel that they made all that much difference.
27,107739,2023-03-28,,I think there is no side effect but didn't helped me for the purpose. I still can't sleep.
28,107739,2022-09-27,,"Seem to sleep worse with this. Have been taking just before bed, but will switch to taking in the morning as the ingredients are very good, hoping that will work better. "
29,107739,2022-07-14,,it depends on your body .. my mom didn't sleep when she took it .. but it helped me to sleep alot 
30,107739,2022-01-30,,it didn't help me at all i stopped taking it  .was a waste of money 
31,107739,2022-07-11,,Great product! Fully corresponds to the description!
32,107739,2022-04-08,,Help to sleep really good
33,107739,2022-02-07,,Perfect stress relief and healthy sleep support 
34,107739,2022-01-25,,Allows me to sleep better. It really works
35,107739,2022-04-30,,Did work as I had hoped.  Too bad.  Did not help with sleep.
36,107739,2021-08-27,,Stress released. Thank you.
37,107739,2022-02-21,,Not really helping to fall in sleep 
38,107739,2024-02-10,Fair enough,"I thought my sleep quality had deteriorated, so I decided to try taking supplements rather than medicine. The capsules were a good size and easy to swallow. I used to wake up several times during the night, but I think this has decreased after taking this product. I don't want my body to get used to it and lose its effectiveness if I drink it every day, so I try to drink it every now and then."
39,107739,2024-08-23,It really works well for people who are sleep deprived!,"The quality is reliable. It is very effective for people who lack sleep and has a good recovery effect. However, it has no effect on people who get enough sleep, which is great!"
40,107739,2024-06-21,,It does help with sleep. I can sleep through the night every day after taking this capsule. But I don't know if it will be addictive.
41,107739,2024-06-01,Hey,"A very wonderful product that supports sleep, stress, fatigue and lethargy. Take one pill every day before bed and you will sleep in a wonderful way. "
42,107739,2024-06-09,well,"The portion is small but too expensive. I can only buy it once in my life, but the advantage is that I fall asleep quickly."
43,107739,2024-09-01,,"Used as intended. I did not feel any tangible help with falling asleep. Maybe just not my product. Therefore, I buy another tool on the same platform."
44,107739,2024-09-02,Excellent,"Quality, organic, effective composition, to be taken punctually for sleep disorders"
45,107739,2024-05-26,,"The first few times I used it, it was really helpful for sleep, but the effect seemed to be weaker later."
46,107739,2024-03-05,Sleep support,"Super quality and size. Good taste and benefits, suitable dosage. "
47,107739,2023-11-19,,The quality is super! The ingredients are great! The size suited me! Exactly what is needed ! You can feel the effectiveness!
48,107739,2022-11-03,,The quality of the ingredients is excellent. The size is optimal. The taste is neutral. The benefits are felt. The dosage is optimal in one capsule.
49,107739,2023-02-14,,I purchased this product on the recommendation of my nutritionist. And the manufacturer inspires confidence. Everyone is satisfied! The composition is excellent! The main useful 👍🏼 the quality is super 👏🏼
50,107739,2023-10-09,Really helps sleep,My wife uses this product. She said it really helps her sleep until dawn. It’s a really good product and she will buy it again.
51,107739,2023-07-08,great,I have tried many supplements to help me sleep and this has been the best so far. It is very effective. It doesn't leave me tired the next day.
52,107739,2023-06-13,,"Honestly, I did not feel a difference with me..my friend benefited from it..the quality is high, but I will definitely not repeat the purchase"
53,107739,2023-05-11,Good for sleep!,"My back pain affects my sleep quality. I often sleep lightly. After taking this supplement, I can really teach the sky light. Take two pills every night before training, it really speeds up falling asleep😆😆👍🏻"
54,107739,2024-03-27,Poor sleep quality,I woke up several times a night after taking it and couldn't sleep deeply. I woke up very tired the next morning. It was much worse than other brands I used before.
55,107739,2022-11-01,Ok can take with empty stomach,"Quality ingredients effects taste of this is ok. Sleep first time success only then second time not effective. not feel fresh when wake up. Dr. Berg Sleep Aid more effective than this. Just sharing and caring: The real 528Hz: release seretonin htt ps ://yout .u.be/ 44SBEtsRZcI Not 528Hz, it release dopamine, excited then insomnia: htt ps://you .tu. be/GTX GNj0I2zs My best sleep thunder & rain relax: ht tps://you tu. be.c om/shorts/3SBuj8XnBZo?feature=share The voice of nature ""Sanskrit Great Compassion Mantra"" full of spiritual Sanskrit, nourishing the tired soul! (King Sunwon, extended version) ultimate sleeping: htt ps://you .tu.. be/iqfYr7S60D0 Huang Nianzu Jingxiujie wants to repay kindness (with subtitles) [Complete Works] 1~3 Ultimate sleep song: yo utu. be/ iqfYr7S60D0 fac ebo ok.c om/100019904659691/posts/1224356718237805/?mibextid=rS40aB7S9Ucbxw6v Signature: I am not a failure in the West, I pray for rebirth until the end"
56,107739,2021-12-06,My best supplement,Simple ingredients. organic. I did it once and felt the difference the next morning. It's the first time I've been able to feel the effect so quickly. I had the impression that I could sleep well and recover from fatigue. It is a supplement that you will definitely want to drink from the next day. The only difficulty is that the capsule is large because it is not for Japanese people.
57,107739,2024-08-16,Buy it than try it with dad,I bought it for my father to try. My father told me not to buy it anymore. It probably didn't help him
