,product_id,date_posted,review_title,review_text
0,98973,2024-01-08,Really helps with sleep,Bought it for my mum as she had trouble sleeping due to recent stress.  She already finished the bottle and said it is very effective. She drinks it before sleep and soon feels drowsy. It knocks her out pretty quickly😅 It is really good complex. And Solaray is a brand known to deliver quality supplements. Ordering second bottle now.
1,98973,2023-11-22,Husband is allergic to ibuprofen family.,"Husband can’t have anything from the ibuprofen family, so when I got him to try when he had his migraine he just snoozed off with no allergic reactions (no swollen eyes/face). slept like a baby even!

He was surprised with the size and dosage of it, however the benefit overcomes and am really happy for getting it for him. "
2,98973,2024-06-30,,"Thank you very much for this product, it suited me, I like the packaging, comfortable and stylish, I will order more of these products, and recommend them to all my friends and relatives! good!!"
3,98973,2023-10-20,,"I don't have a clear opinion about it yet.  I take it with other dietary supplements.  The size of the capsule is adequate, it has a sweet taste. It is easy to swallow.  It is a good brand, it contains high-quality ingredients."
4,98973,2023-10-09,deep sleep and beautiful dreams,"the combination of passion flower, L-theanine and Melatonine convinced me to give it a try. what I didn't know is that this blend will give me a profound sleep, but also amazing dreams! I don't even need a Tv.
I take 2 pills 15-20 minutes before going to bed."
5,98973,2023-09-27,Just a perfect result,"I used to take raw melatonin and then decided to try ibuActin. It appeared to have a much stronger and consistent effect on me, especially in terms of depth of sleep. I wake up much less in the night, so it definitely works better than just melatonin alone. I don't take the full serving size, and I think 1-2 pills is also fine instead of 3.  "
6,98973,2024-09-27,Great,"Take 3 before bed and sleep peacefully through the whole night. Works great, no bad ingredients to worry about. Trusted brand too."
7,98973,2024-02-17,great,Excellent quality . Excellent composition. For all ages. Works good . Good packing
8,98973,2024-01-04,Seems really good.,I used the regular Ibuactin for a while and that works amazing.  This seems to be doing the same thing. 
9,98973,2023-11-05,Top,Great product. Value for money top notch quality. Will buy again! 
10,98973,2023-09-18,"Solaray, Extra-Strength IbuActin PM","Solaray Extra-Strength IbuActin PM is a nighttime pain relief formula. It combines natural ingredients like turmeric and boswellia, which may help reduce inflammation and provide relief from pain, supporting overall well-being and restful sleep"
11,98973,2022-12-16,,I’ve been using the IbuActin products by Solaray and have had good results. I appreciate a natural product with the addition of white willow bark. Two veg caps are the recommended dosage and works well for me. I appreciate the quality of Solaray products.
