,product_id,date_posted,review_title,review_text
0,130543,2024-08-11,,"Nourishing medicinal mushroom and proprietary blend of botanicals, essential fatty acids and amino acids to support healthy neurological function.

Nervous system health and function.
Supports healthy cognition and mood.
Antioxidant and anti-inflammatory support.
Highly nutritious functional food."
1,130543,2024-07-17,Good item,"Good quality ingredients benefit package immunity mushroom superfood give energy taste is longevity and good for detox 
normal size satisfied"
2,130543,2024-05-13,,definitely worth buying you will see the results in a couple of weeks 
3,130543,2024-01-18,Fast delivery!,"Hope it will help with immunity, improve my energy level and nerve health."
4,130543,2024-06-13,,I got neuropathy and was recommended from friends that this this product helps.   This is my first order and try.
5,130543,2024-02-05,yet to try,"yet to try,hope i can update after tring this."
6,130543,2024-07-14,Fast shipping,"The package arrived earlier than expected, it is the first time I have bought it so we will try to see how it goes. the size is just like the image"
7,130543,2024-02-04,project,The immunity benefit of a superfood with quality ingredients gives energy and eliminates toxins. A good taste. The quantity of mushrooms in the package includes everything
8,130543,2024-08-26,Mumtaz,Quality Ingredients Quantity Mushrooms Package Benefit Immunity Detoxification Shelf Life Taste Excellent
9,130543,2024-04-09,Great,For those who are worried about this drug while the nervous system
