,product_id,date_posted,review_title,review_text
0,59338,2024-06-04,Light scent & A+++ moisturization,"The mango scent is very suttle, which is fine, but I was hoping for a little more mango scent, but the moisturization is wonderful! I have naturally tan  skin and I NEED to use lotion daily, head to toe. This lotion lasts all day and makes my skin feel good. I have tried several scents and they are all lovely."
1,59338,2024-06-02,Smells great and leaves smooth and supple skin.,You get a lot of product for the size and cost of it. The Packaging is pretty sturdy. It smells like mangos and isn't overpowering at all. I keep it in my bag so I can use it whenever my hands start to feel dry. Definitely a staple in my routine. 
2,59338,2024-01-02,,"I love Death Essence products. I've used a lot of different lotions, but the scent of this lotion varies from person to person. My daughter loves it but her husband hates it. It's a very old mango scent. I'm planning to repurchase the lemon scent I purchased last time."
3,59338,2023-11-10,,"Great lotion, it smelled so good for a couple of months but then I noticed the bad odor, maybe because of its natural ingredients. Better to use it faster next time."
4,59338,2024-09-30,Very good,"As I have a very dry skin, this lotion is exactly what I needed, It keeps my skin hydrated for more than a day which is excellent. I also use it for my face. I can only recommend it."
5,59338,2024-09-18,Прекрасно!,"Thank you very much for this product, it suited me, I like the packaging, comfortable and stylish, I will order more of these products, and recommend them to all my friends and relatives! good!!"
6,59338,2024-09-04,Прекрасно!,"Thank you very much for this product, it suited me, I like the packaging, comfortable and stylish, I will order more of these products, and recommend them to all my friends and relatives! good!!
"
7,59338,2024-04-21,The scent is amazing,"My girlfriend says I smell like a fresh mango. The moisturizing qualities are also excellent, I love this desert essense cream and I like trying new scents. Each smells amazing and somehow better than the previous one. The bottle is huge and lasts a long time. A great purchase!"
8,59338,2024-03-17,Love Nourishing Mango ,"This is another new addition to the Desert Essence Skincare line. It is super thick, creamy and fragrant. A fantastic price for high quality natural ingredients with no artificial preservatives ,color or fragrance. A dessert from the Desert Essence company!"
9,59338,2023-12-15,Excellent,I'm a big fan of the Desert Essence products. They have quality ingredients which smell beautiful and leave your skin feeling smooth and refreshed. Add it to your nightly routine and you'll see the benefits are incredible. Highly recommend this product. 
10,59338,2023-08-23,It's what you'd expect,"If you like mango lotion, this is it. I enjoyed it while the tube lasted, which wasn't very long for the 8 oz. size. In terms of the scent, I would say it was a little more on the sweet side and less tangy. It smells more like a Mexican mango than a Thai mango. The lotion was more on the thicker / creamy side. It goes on smooth and absorbs well. This is something I would buy sometimes as a treat for ""self care,"" but for everyday I just use a tub of Shea butter."
11,59338,2024-09-09,Nice smell,Strong but nice smell. Good package. Easy to use. Daily routine.
12,59338,2024-08-04,Чудово!,it works. good quality. i am satisfied. Will buy more. 
13,59338,2024-07-28,I love this cream!!! ,I love ❤️ the smell and it’s very emollient!! It’s a wonderful product! 
14,59338,2024-07-22,Great cream,I'm one of them who use only narural products with no added nasty stuff. This cream is awesome and smells great
15,59338,2024-06-04,Good,Fast delivery great packaging. popular brand should be good quality.
16,59338,2024-05-02,smells great,"smells great, very moisturizing. Will repurchase. love Desert Essence products."
17,59338,2024-04-30,,"I love this lotion so much, I use it all year round. Lovely fruit scent - my husband thought it smelled like cotton candy. "
18,59338,2024-03-31,nice,hand and body lotion mango smells good one love it 
19,59338,2024-03-16,,I like quality and size. Use it every day because of scent and composition is gentle. I feel it sensitive for my dry skin. 
20,59338,2023-11-27,Great scent,"My daughter loves the smell, and quality of this lotion.  She has dry hands, and this helps her a lot. "
21,59338,2023-11-23,Smells good,The quality is good and it is refreshing on the skin.
22,59338,2024-07-29,  I will purchase again ,"So fresh 
Good quality 
Good size 
Package 
Mustiriesr 
I will purchase again "
23,59338,2024-06-18,,"Texture is good 
And the smell is good
Will buy again and try if on sales "
24,59338,2024-06-05,,The scent and texture is nice because I love mange 
25,59338,2024-04-27,,"Very nice smell, fine texture, safe ingredients, low price, squeeze bottle means there is no waste"
26,59338,2024-04-10,Smells nice,Like this lotion. Smells nice just wish it was a bit more moisterizing. 
27,59338,2024-03-11,Good ,"Good, the quality is great and the packaging are very good and, the size is super good, satisfied with the product "
28,59338,2023-12-28,Great texture,It smells really good and the quality if very ice the size is perfect and lasts long 
29,59338,2024-05-27,,"I like the smel, but it keeps a film on my body that is sticky "
30,59338,2024-03-03,Moisturizing but not the scent,I do not like the scent of this although it is quite moisturizing. 
