,product_id,date_posted,review_title,review_text
0,86251,2024-07-18,The best,"the ingredient list is perfect, this is truly the best natural sleeping pill. helps relax and calm down before bed, and then fall asleep as soon as your head hits the pillow. Just take it an hour before going to bed.I feel the benefit of the pill when I wake up, I feel it gives me better sleep quality. the package size is good."
1,86251,2024-09-30,good sleep,"good quality, workout is great, dosage is just right, packaging is user friendly , gained benefits, trustable company, sustained energy for me when running and i use it daily, definitely gave. me results and it has been part of my routine , efficient, composition and frequency"
2,86251,2024-04-16,,"GREAT PRODUCT AND IT WORKS AS I SLEEP LIKE A BABY!
I AWAKE IN THE MORNING WITH A CLEAR HEAD TOO!
GREAT PRODUCT WITH GREAT RESULTS!"
3,86251,2024-03-04,,Wonderful. The quality is excellent. Delivered quickly. The product is just great. I recommend to all my friends. I enjoy shopping on the site. Very well.
4,86251,2024-02-25,,"Thank you very much for this product, it suited me, I like the packaging, comfortable and stylish, I will order more of these products, and recommend them to all my friends and relatives! good!!
"
5,86251,2024-01-25,BEST melatonin I had ,"Best Melatonin I have taken as it helps me sleep better, however I have had to change and try cheaper brands due to increasing costs of living"
6,86251,2024-01-14,,My son been taking these whenever he can't sleep in the middle of the night. It's really made you so drowsy. It's strong for me.  
7,86251,2023-12-17,Works extremely well,A great product that does help you go to sleep when you really need it. I don't take it every night but when I do it does put me to sleep within 30 minutes. Highly recommend.
8,86251,2023-12-07,,It’s a great product. Managed to have a decent sleep quality. The ingredients are carefully selected and dosage is just right. You can feel the benefits from the first day of use and there’s no after taste.
9,86251,2024-01-31,Sleep Assist.,"My order came quickly, packaged well.
This product did not work well with my body. Could not tell it helped me to go to sleep, or through the night."
10,86251,2024-10-14,Good ,Good for helping with sleep. Has a bit less melatonin than others but good ingredients 
11,86251,2024-09-22,great,"I love the product, I will buy again. It helps with sleeping. "
12,86251,2024-08-21,"Quality , ingredient, size, dosage, benefit, taste are perfect and the effect will appear ","Quality , ingredient, size, dosage, benefit, taste are perfect and the effect will appear "
13,86251,2024-08-01,Great. Balanced.,Always get a great sleep with this one. Doesn't leave me drowsy in the mornings.
14,86251,2024-07-05,Great.. ,Great supplement.. I got it for my dad and it helped him to get enough sleep after struggling for long
15,86251,2024-06-04,Best sleeping product.,This product helped me sleep and recover so well from tough workouts. Would keep this a stable if you have trouble falling asleep.
16,86251,2024-06-04,Good ,Good quality and simple ingredients list. Size is good and package is also good. Would recommend 
17,86251,2024-06-01,Great,I have been using this product consistently with great results.  
18,86251,2024-05-25,とても素晴らしい！,"The product quality is consistently outstanding, exceeding my expectations every time."
19,86251,2023-12-14,Great Product,"In recent years, I have been suffering from sleep disturbances, and this product, without a doubt, helps improve the situation. I highly recommend it."
20,86251,2023-12-11,,"I take this product a year, I sleep more better at night now.  I shall buy it again"
21,86251,2023-12-05,,"Excellent additive, liked the quality, liked the price and packaging, I advise you to buy!)"
22,86251,2023-11-29,sleep supplement,makes me feel drowsy but has a awful order it feels like drinkinga couple of beers
23,86251,2023-11-25,Прекрасно!,"Excellent additive, liked the quality, liked the price and packaging, advise you to buy!"
24,86251,2024-09-26,,Good quality serves the purpose dosage ok and size ok no bad taste 
25,86251,2023-12-08,Good quality ,"Good ingredients for helping sleep, The pill size is appropriate, good packaging, fast delivery 🚚 "
26,86251,2023-05-13,,Repeat purchase. Good product that is effective. I usually just take one dosage and it helps give me good quality sleep. Size of the capsule is ok 
27,86251,2023-02-11,,A really good product. Helps me fall asleep much faster. Would recommend for people who have tried straight melatonin - the extra ingredients really help me fall asleep faster. 
28,86251,2022-12-20,,"My son has two capsules 1 hour before bed,  along with   L-tyrosine and 5-Htp. He was able to sleep better. although he woke up in the middle of the night he was able to fall back sleep again. it's an improvement of his sleep quality."
29,86251,2022-11-09,Not satisfied,"Actually, it works good with me. Although it has a crazy weird smell, but the good part is they set me to sleep for several hours. "
30,86251,2023-09-06,,"Worked amazingly well the first night, I could not keep my eyes open within 15 minutes of taking it. unfortunately however, after the first night I found I needed to double the dose for it to be effective. This of course makes it a very expensive product.And I still have issues waking up during the night, it doesn't keep me asleep longer than three hours. "
31,86251,2021-11-14,Excellent Product ,"This is an excellent product. It starts to work about 30 minutes after ingesting and brings on a relaxed and comfortable sleep.  I never wake up during the night.   In the morning I wake up feeling refreshed and well rested.  I have  purchased twice and will continue to use it. It was especially effective to help combat jet lag on a recent trip, too. "
32,86251,2024-04-24,didn't work for me for some reason,"it was ok but it didn't work for me
"
33,86251,2022-03-23,,"This is a good product that helped me somewhat.  I say somewhat because I didn't wake up in the middle of the night, but I did wake earlier than I wanted to.  It has most of the important ingredients that you need in a sleep formula, but it doesn't come cheap, especially if you take 2 pills which will only last you 1 month.  Best to get it on sale."
34,86251,2023-10-17,,"excellent product,good and strong packaging , the quality matches the description, I will still recommend ordering to everyone!!! okay
"
35,86251,2023-10-12,Прекрасно!,"excellent product,good and strong packaging , the quality matches the description, I will still recommend ordering to everyone!!! okay
"
36,86251,2023-09-06,,I am a shift worker. This helped me to fall asleep faster and longer deep sleep.  
37,86251,2023-09-01,,Make me sleepp very well… good stuff. Will recomend to my friends
38,86251,2023-08-15,Lights out thats it,"After taking this sleeper, really feld how lights out) I thing the product name should be knock out)))"
39,86251,2023-06-27,Прекрасно!,"Good product, premium quality, convenient packaging and a nice price!)"
40,86251,2023-06-06,,My son has autism and does not sleep well. We have see an overall change in his sleep pattern and appetite since using this.
41,86251,2023-05-20,,it is really helps me to sleep and adjusts my sleeping time. 
42,86251,2023-04-28,,"can't wait to see these results, great dosage and easy to swallow size, and no taste"
43,86251,2023-04-08,Прекрасно!,very good very good very good very good very good very 
44,86251,2023-04-06,,This works and I would definitely recommend giving it a try if you’re looking at it 
45,86251,2023-03-22,Sleep aid,I bought this for my husband and it’s so good helping you sleep and for sleep pattern
46,86251,2023-03-22,,Quality product help you sleep the benefit is deep sleep 
47,86251,2023-03-20,,"Great quality, easy to take size, take every day, natural ingredients "
48,86251,2023-02-24,,I used this product to help cope with stress and better sleep. I would recommend this product.
49,86251,2023-02-18,,"We keep relying on ""lights out"". Try not to take too often as the effect decreases but when used as needed these are great."
50,86251,2023-02-01,,my nanna (grand mother) takes these and swears by them. they dont  give her a dizzy or foggy feeling when she wakes up.
51,86251,2023-01-19,,"Works very well!  Finally I can go to sleep! 
Very happy!"
52,86251,2023-01-10,,I get a proper sleep. When I wake up I feel fully rested 
53,86251,2024-05-29,Didn't work.,Did not feel any effects. Will try some other brands.
54,86251,2022-07-03,,"Fantastic sleep remedy
I take 2 
Works well within 20-30 mins 
Especially at night just before sleep time 
I wish it was cheaper, then I would buy more"
55,86251,2022-06-05,,"I have trouble sleeping until a friend recommended this. I have tried other products in the past, but this one works the best by far "
56,86251,2022-05-30,,"ALLMAX Nutrition, Lights out sleep is great the Quality natural ingredients product has gotten me off my medically prescribed sleeping medications, so I am waking up every morning refreshed from a restful sleep and no longer lethargic. highly recommended!!"
57,86251,2022-03-29,,"This product is great, had issues getting to sleep but with this product, I'm having a good night sleep ever since I started taking this product "
58,86251,2022-01-15,,"I tried 1 capsule, and I slept like a baby. usually I sleep 5 hrs after taking this 6.5 hours and a deep one"
59,86251,2022-01-12,A restful night sleep awaits!,This product contains all the key ingredients for a restful night sleep. The inclusion of GABA really allows the mind to relax. Highly recommend this product for anyone looking for a natural way to improve sleep quality. 
60,86251,2023-09-09,,"Magnesium glycinate supports muscle relaxation, bone health, and optimal nerve function."
61,86251,2023-08-29,,Good combination of ingredients thats helps you to relax and sleep 
62,86251,2023-07-06,,"delivered  quickly good  quality taste & size amount give benefits results in sleep  increase sleep depth    , delivery  arrived no breakout"
63,86251,2023-05-14,,This was ok. Good quality ingredients but I didn’t feel such a great benefit for me. 
64,86251,2023-03-30,,Effective in helping me get a deep sleep. Second time ordering this product.
65,86251,2023-03-04,,Quality is good size is good benefit I sleep well 
66,86251,2022-12-10,,The supplement combination is great. Still testing the sleep assist supplement.. 
67,86251,2022-09-10,,"As someone who hasnt slept for 3 years , I can recommend this product to get you asleep and if you wake up take another one to get back to sleep the other half of the night. I often add 8mg Melatonin slow release or sometimes just use the melatonin the same way and Melatonin is lot cheaper so strings out my Lights OUt a bit longer.

"
68,86251,2022-05-09,,"As someone who hasnt slept for 3 years ,  I can recommend this product to get you asleep and if you wake up take another one to get back to sleep the other half of the night. I often add 8mg Melatonin slow release or sometimes just use the melatonin the same way and Melatonin is lot cheaper so strings out my Lights OUt a bit longer.
"
69,86251,2021-03-29,,Love this works well and I fall asleep easily within about 1 hour of taking and sleep well throughout the night.  If I do happen to wake I am able to go back to sleep very quickly and easily and no groggy feel in the morning.  My teenage boys take it occasionally and love it as well. 
70,86251,2019-12-25,My nightcap,"This is THE best sleep/recovery supp!!! I definitely get a full nights sleep and wake up feeling very rested. I’m very picky about what I put into my body, and the ingredient profile for this product is top notch. I would highly recommend this especially to athletes who need good sleep as an important part of recovery 👍🏾"
71,86251,2019-11-15,Lights Out!,"This is one of my favorite ALLMAX products I've taken to date! If I find myself unable to sleep or need to get to bed early, I take a serving of Lights Out and by 30 minutes later I'm in a deep sleep. The combination of sleep inducing ingredients works to perfection and will give you an awesome night of sleep!!"
72,86251,2019-07-01,Sleep perfectly!,"Whether you are a heavy lifter or just casual gym goer, this stuff works! This is not your typical melatonin supplement you can get at CVS, Walgreens, or your local Grocery store health section. I typically get melatonin hangover when taking those over the counter supplements. This stuff does not give you a melatonin hangover. My wife and I both take it. 2 pills 20-30 mins before bed. And it gently relaxes you to sleep. No heavy grogginess when waking up. It does have a stinky smell to it. But ignore the smell and give it a try. It's all natural, so for me, nothing else is better than this stuff."
73,86251,2021-10-23,,I sleep fairly well when I take 2 in the evening.  Recently started taking with a GABA supplement but it might be too much GABA?  My sleeps recently have not been great with waking intervals.  Will update if I can fine-tune this!
74,86251,2021-10-26,,Great sleep supplement. It helps get better sleep and fall asleep faster
